Models,Ability
LinearRegression,0.5230853655000001
BayesianRidge,0.5213354939999999
SVR,0.5138465570000001
SVR.1,0.5900562090000003
KNeighborsRegressor,0.73075711975
DecisionTreeRegressor,0.7648658345
RandomForestRegressor,0.7674354475000003
AdaBoostRegressor,0.6693963227499999
MLPRegressor,0.7647832094999998
MLPRegressor.1,0.7159995150000003
Average,0.6241609297500001
Optimal,0.7796949487500001
Worst,0.46526461525
