Models,Ability
LinearRegression,0.53180012675
BayesianRidge,0.5145947719999999
SVR,0.5177272865
SVR.1,0.5997734835000001
KNeighborsRegressor,0.5616976085000001
DecisionTreeRegressor,0.532251535
RandomForestRegressor,0.5508048857500001
AdaBoostRegressor,0.5756016429999999
MLPRegressor,0.5746640865000001
MLPRegressor.1,0.5516965430000003
Average,0.5372235270000002
Optimal,0.6395144509999999
Worst,0.4635247060000001
