Models,Ability
LinearRegression,0.5081284545
BayesianRidge,0.5027193515
SVR,0.511628771
SVR.1,0.5954639744999999
KNeighborsRegressor,0.5524310685
DecisionTreeRegressor,0.56417913175
RandomForestRegressor,0.6188873570000001
AdaBoostRegressor,0.5815971875000001
MLPRegressor,0.5895355497499999
MLPRegressor.1,0.5836021585
Average,0.45100373799999993
Optimal,0.62542422975
Worst,0.4248818755
