LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Medium,Worst
0.5044879736712745,0.5049064984548288,0.6562924882244301,0.8232505327907983,0.8932044483499123,0.7658241970848159,0.789111166949063,0.8478569828730554,0.8376015564442256,0.558398911799116,0.9999226600507242,0.5000518619199855,0.0001097705772859133
0.4982804267470104,0.5005659532412196,0.6916806841041347,0.9129845189175874,0.9482986739999455,0.9401123381255782,0.9544591528919485,0.9801396311294673,0.9220312715462273,0.6462876582791705,0.9999034419414693,0.5000865025470593,0.0001065217355176812
0.72077497692809,0.7198577878262339,0.780026891037122,0.8222032657658663,0.8312071647361462,0.7956394783545335,0.8208563434465712,0.7796115875326451,0.8406081536368465,0.9380378185553944,0.9999789845239453,0.5000515991081439,0.00010181256366030502
0.6323611565807444,0.6345244185995741,0.6131849073748163,0.632536857888325,0.600180684564064,0.616874907844137,0.6260006480722133,0.6845581873561708,0.6003359896357813,0.4348588451044351,0.9999694904122204,0.5000946443877765,0.00010233943150594367
0.8962869117200593,0.902283438855613,0.5494402060583179,0.6511544999720681,0.8706668103277543,0.6638264276237446,0.7154994176865247,0.7690626621737755,0.8632155339174339,0.7990587368596553,0.9999081288726837,0.5000852445946588,0.00010371640874670983
0.5030015495848679,0.5034584232070873,0.6703143105705707,0.8630999827679553,0.928199526694254,0.9648806385689974,0.9368449613530846,0.8942306435381088,0.8800233728527415,0.5604474647327009,0.999945258804782,0.5000585803631303,0.00010919251033574019
0.6593607824124023,0.6590439695424131,0.7971206978506528,0.9473309007294181,0.9700710233025626,0.9006526894343931,0.952932538181364,0.893033642378626,0.9925839495740274,0.8396150805234545,0.9999662265772206,0.5000320360538484,0.00010053362200538716
0.7785730354937018,0.7815863999291274,0.8543108942290284,0.9656616989331614,0.9914676917104176,0.9211784218472915,0.8997581345237899,0.9225007847222072,0.9766214989449487,0.620823693293689,0.9999249668968349,0.5000125313776415,0.00010418807740770308
0.574366061026179,0.573862424667797,0.5245594979522061,0.4923909041025191,0.7031560407163615,0.9108318673730242,0.9278982275690213,0.9108318673730242,0.9849521330096733,0.5921326060510775,0.9999319396693508,0.5000191020175537,0.00010349909314440485
0.6906025108558921,0.6900265657346923,0.8001376725009791,0.9075352428679587,0.9069353218744161,0.9624674746051507,0.9537283409551488,0.8529971447311229,0.9369007465052429,0.895425229346291,0.9999994471421976,0.500028812059856,0.00010507539765874025
0.5067537917718087,0.5090246440733719,0.6769958919441125,0.9166228490967471,0.9141372052540078,0.9016754147825348,0.8892851365849735,0.8724352019038311,0.920264011577779,0.6078747591000544,0.9999380984592069,0.5000431676416619,0.00010093101177393614
0.9549119254149937,0.9612088641489244,0.5542084527004792,0.6346949294015659,0.9002156350833079,0.9517867712833216,0.9682372745348543,0.9499687298017538,0.9893723936469045,0.843657761335053,0.9999081618331329,0.5000675533751481,0.0001092461977223221
0.6334702918563848,0.6332501061853106,0.7536855941545565,0.8804757593511439,0.9530458159675771,0.9808425672137421,0.9951471426678,0.8391077080454152,0.9190944480699509,0.7779384053877866,0.999906754262262,0.5000930570144305,0.00010853567114698463
0.5268083021004194,0.5271201119266384,0.6666811548784954,0.8195733641737637,0.8220097876946174,0.8696960343150559,0.821632061359982,0.8249087941115082,0.8356441384604543,0.5908224022078301,0.9999500360341329,0.5000509397848147,0.00010404232286828177
0.5042058392691666,0.5063037187220771,0.6046239891367274,0.822722560717808,0.8059370526913786,0.9837864862666869,0.9456413750430758,0.8735341181396514,0.8364721537280034,0.4683278956642356,0.9999608975592741,0.5000305032489156,0.00010594382118849458
0.37647100825886676,0.37735599780241713,0.623549305182811,0.8369984912783354,0.9386205308871591,0.9957773638184352,0.9634648249717785,0.9913690847867864,0.9717193201597829,0.39441279858623346,0.999957446533718,0.5000041299405029,0.00010173664169047519
0.606409062777918,0.6056335205649513,0.5307651454426687,0.49372186070116086,0.9557810954752121,0.9277694750906786,0.8323575423400679,0.9203758821635701,0.9916981057630543,0.631855107393148,0.9999055927829075,0.5000676182679415,0.00010469458274781373
0.9153100161741334,0.9104033163825802,0.5508875127267101,0.6051495539003925,0.9190173751390613,0.9041081419979662,0.9389138735063334,0.8886362481374203,0.9982119280622095,0.9678392424011407,0.9999129833158052,0.5000959969185041,0.00010749925910930105
0.2264722126976825,0.22747052376043098,0.6684994303046231,0.9199069665713743,0.7013172305741141,0.867137341528537,0.9500171969834762,0.5252761506494892,0.827206142834348,0.2297648089232081,0.9999395124539663,0.5000808918573196,0.0001003048651380558
0.9970268072741403,0.9991809268894734,0.935955052081783,0.8256455442191387,0.8278729454960331,0.7986597185323362,0.8301250080508886,0.797471205791576,0.8421398111685958,0.7736423227807371,0.9999949059815183,0.500081264751715,0.00010014248247546635
0.6942891688231256,0.6938838523817581,0.8802120077726409,0.9134075212842948,0.890011058153596,0.7768598866678901,0.8219539810385978,0.9799263706990774,0.869030727983514,0.9407088368983163,0.9999689828283914,0.500065230816763,0.00010741890416916644
0.8075700639658601,0.8107473083807212,0.9030307051260064,0.8991976853001137,0.8813502907740239,0.9318065458833303,0.888732866876632,0.8665590535245402,0.8930779515843343,0.6633689290663525,0.999981253335156,0.5000680545334119,0.00010039837416859887
0.5336622802110108,0.5340536443778672,0.7219161734799044,0.9599322232288607,0.9637508125057092,0.9575574943203291,0.9905732371600435,0.9686534216509105,0.9873266322877448,0.6169357415010358,0.9999675448606202,0.5000294890426832,0.00010004122674560534
0.47947186362289945,0.4800337610323549,0.6619951095975994,0.8732408412858457,0.874466504062054,0.9008362755222973,0.9003519112088831,0.9392752030036514,0.8884663081661281,0.5277251510210964,0.9999292376306856,0.5000760704273404,0.00010668298861767944
0.5166941969504327,0.5171224587421422,0.6928406605866482,0.905032586903736,0.880966838580793,0.8699134909956697,0.8699134909956697,0.9260578471776123,0.925499434357378,0.58506756591909,0.9999890000005691,0.5000128084660022,0.00010456000932620528
0.7304684291265601,0.7339464656560079,0.9281362974437032,0.7084489149782257,0.9877735196668198,0.9602612158110477,0.9646431964960444,0.9886463216280704,0.9983250373339868,0.9708989173797143,0.9999273948785495,0.5000917306645825,0.00010187015382696061
0.20750147002228087,0.2090243658017691,0.4874732650362559,0.6929870031745173,0.6062881381918914,0.7671796556148968,0.5118850882606693,0.6170480887665046,0.6861292621917987,0.19706676974768902,0.9999370242804169,0.5000216243627987,0.00010629564882053198
0.48832554769404324,0.4905252751015043,0.6578688237172421,0.8843155176858449,0.9106952000081602,0.912364655090776,0.9984276391360893,0.8797003168609263,0.8904918270922313,0.5985901210933948,0.9999366750910368,0.5000861168559658,0.00010080721259538067
0.5917466112038018,0.5942816468243319,0.7386931306336322,0.9722974858799779,0.9765530372617588,0.8433343595158499,0.8721717453854674,0.8912336633264476,0.9638805356451173,0.6009505753188813,0.9999700452561158,0.50006971985798,0.00010934012845775787
0.8608047916872024,0.8589380253516543,0.9560875173219796,0.9828143492170784,0.9756259006647573,0.9921983867426741,0.994517420173031,0.9360108254780426,0.9501636099575826,0.789549935975876,0.9999390766313264,0.500041950947469,0.00010623866591991572
0.11909636419527755,0.11996443086755167,0.5057198958994733,0.8009061996035295,0.9099106010975195,0.37628779614607616,0.4531108173073516,0.7373968597249757,0.7455540879959075,0.1125367137081044,0.9999018699408573,0.5000352192571175,0.00010046651099255712
0.4396329995238086,0.4403660871760512,0.6591609907138583,0.9165835003934258,0.8748301123044439,0.7569452962083733,0.7334820972385157,0.8955675513648872,0.9321467268023167,0.476796489507479,0.9999327458747469,0.5000090824921042,0.00010324475985348763
0.638105805514427,0.6410766760029197,0.9089416134365711,0.8488523680355898,0.9674297460187608,0.9935631265510041,0.9650149902809418,0.9221063052604518,0.9378380137992565,0.8549536966230761,0.9999919122183856,0.5000103816320963,0.00010023530730202126
0.5613919969854914,0.56159738797441,0.7148358902856665,0.8925519547862817,0.8800716522130055,0.8425057511307636,0.847463325568949,0.8783009394114647,0.9223117810359449,0.654217084354226,0.9999235626081411,0.50008126019308,0.0001088599336031182
0.9042003799976552,0.910235527868568,0.5503690569111986,0.6494161609040157,0.8574062976620236,0.6593196108753862,0.7091232785123279,0.7605246518498203,0.8869986996842931,0.8049087770164262,0.9999398315189769,0.5000483311484949,0.00010541738185802107
0.8403312210216579,0.8459566011335389,0.5527121680141474,0.6644871849413496,0.9181343081079674,0.6793497180400254,0.7376719761089583,0.7990497058859573,0.8989387796171667,0.7494443965674866,0.9999787966284562,0.5000760495784088,0.0001083205415460536
0.16741600480261354,0.16827094125904454,0.6324401403568763,0.663822538146863,0.8044500500331515,0.6074602328961621,0.8520786875939534,0.3958025647908553,0.8564147096657612,0.1657531189421921,0.999924563414406,0.5000253602924053,0.0001074885948495136
0.4808372809110374,0.48416668032933174,0.5575841449443275,0.7955472564963059,0.8566891616903334,0.8344038384861427,0.9134575740023484,0.8283236127656048,0.960006448590146,0.4383580262815242,0.9999186691264567,0.5000978601255505,0.00010690409362549357
0.6527055022105649,0.6553880606976502,0.7701787862910575,0.9709537166738792,0.9325435627102849,0.9569019783656381,0.9803691967696159,0.9266060587984218,0.9503623716110474,0.5872665307562361,0.9999848538397856,0.5000417287521209,0.0001009002038082144
0.8119213294595167,0.8104125791130076,0.8929816562147163,0.9466675269806952,0.9527916041046747,0.9259215643577494,0.9366155687532383,0.8801990955838066,0.9765029662524457,0.8597221412002387,0.999904827135015,0.5000002155138602,0.00010229744242540127
