LinearRegression,BayesianRidge,SVR,SVR.1,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor.1
-25.467960598250336,-25.568368370275152,-39.915021896261955,-47.687984093680555,-39.138069571408074,-38.60397543173028,-38.741660933765345,-41.74261665488457,-33.18056406611752,-36.92480879531784
-1.5123013675474273,-1.5424326742643977,-0.32050960517341476,2.1329861408606154,1.7115654170845354,2.421181692919216,2.2308942555750977,1.0819268896967187,1.8995694739626017,1.9984442853857687
25.17155314257483,25.08545039939716,13.907836982726504,6.515716830076738,10.506014445674715,8.576272396527774,9.411840825142267,8.904450010483117,14.334494056276034,11.216357459540593
-18.779988053848577,-18.704417300470045,5.934030940250949,-15.10256189013192,-32.96975769819475,-35.76133497197731,-35.30718503861807,-34.21343699331608,-34.57561258573891,-33.676545958883395
76.14641647021816,76.27640441737506,112.9700726484107,75.01528457925845,6.699092257495574,4.497165035420042,2.7538034872345665,4.6353577695577455,-46.440616578061785,-0.07810868414698469
43.87368744960264,43.97495393859374,74.30586303799191,58.410552781045354,20.73785395545139,21.2113195094985,20.66965488989681,23.4608496853845,-23.824743213589986,18.853680654419097
-39.86786967019707,-39.83682925331509,-25.063332977869166,-16.439797297361757,-15.88378371268955,-15.820666450309735,-16.069072941829337,-16.959302815555425,-15.980247362349274,-15.791936370999348
29.01106795529184,28.918895623021672,16.396666163509863,8.353237234177893,12.107517559235596,11.672043218520802,12.160303057900679,12.306402716912242,16.019063523276756,13.248771105896353
28.24658975514236,28.35026629654637,59.21508223693678,45.51023442405997,14.269069411769905,14.587077753181234,14.22153823290256,15.209309515108544,-48.15160743630762,12.765564529387802
0.6215251638180831,0.5847119570369383,0.32637171900206585,4.099708132713952,5.8270996408930715,4.332344851175177,4.831891346852618,3.624719761711417,5.898306737092961,5.6030487738057095
-56.73442614033995,-56.689660346063725,-38.875536054925306,-35.00464352546218,-34.217723478653895,-33.63568836498324,-33.872383522049276,-34.102993724261054,-33.403188024367765,-34.037505866454424
63.9887299517222,64.09748046832014,96.08635082866894,58.056689021677265,21.854187574675894,19.53633411212049,19.89734478854349,21.069746025376492,5.5526448955886964,19.82250123076246
-7.500651436338586,-7.518939696197395,-3.673387488635446,-1.714084869261517,-1.5481601026954093,-0.04500305451663302,-0.47046310532272423,-0.6064572816545875,-0.7332793370934053,-1.0365108501794695
64.67628275326427,64.79668318836164,99.3663983264041,61.76103815612972,8.04764651190828,6.877093286738187,4.846372919638968,6.352361943715164,-30.103216898129283,4.692429112514446
12.20439149458478,12.112629521968804,-0.31869161311578476,-8.467176006132858,-1.0257844564666698,-0.965311032123892,-1.41348032859682,-3.4235846841196023,3.613641161305381,0.09091791469701142
19.62273813934166,19.53891130776442,8.865488076524537,-0.954332329733979,5.350649334749596,8.114446132893946,7.32945547039097,2.775069902748181,13.683535679934744,7.268451564239861
26.138846465989655,26.058978282464864,16.262527379693182,9.302190410170962,12.73033607564422,13.488574735126354,12.758300637578094,12.216161095950099,12.520412737446577,12.502914385142024
-4.671998590692155,-4.601313141027177,18.95487769358323,5.844973240775007,-2.870383774963576,-2.2239373067312953,-2.7369351170571483,-2.286106598504079,-2.67105929506837,-2.9011086342602943
-16.96726575954368,-16.904994494041876,4.78717443713826,-6.001222214309541,-11.95123927331563,-11.932113603478237,-12.025308871090283,-13.713867403243388,-11.391723486554827,-11.521180384669396
20.650448132887867,20.570617145824038,10.782406497438263,4.57473740580856,6.503844561466489,7.261741835018157,7.057370038707833,5.594136224970021,6.984523326924956,6.899006223644352
-28.162138796916157,-28.153237133713333,-18.284211805457538,-6.420698873494397,-7.149952254080079,-5.570576441940687,-7.3705053940504,-5.257726062786698,-6.272551379583532,-6.628801266714019
4.230667018359326,4.1894752709715295,2.9611425253343513,1.7239300649871914,1.46445977436712,1.6816664157317842,1.995284528576817,0.4776597656484226,1.8048892596653183,1.7765332133881042
-32.8721122855117,-32.79999932099811,-8.927566424925223,-24.115409351770552,-35.84145055379325,-36.32576634695484,-35.87835970475643,-36.47098578806968,-36.33766279362193,-35.35417153163452
35.84249016303296,35.962952514096415,70.5463840998344,40.32386534265406,-10.979559871354843,-12.272236450049586,-13.84032126840037,-11.261687895584522,-66.82212725147754,-16.032902719765076
17.00294297737701,16.89946674080808,1.8730461679862274,-8.836517438118292,1.350381246596934,1.8629069601165653,1.7168806432793449,-1.1213370303609334,10.233317562533275,3.4919349332099983
-26.966685318121826,-26.90188948911092,-4.650445697015155,-10.042879597794037,-11.638197714719375,-11.374277288003606,-11.68276817655186,-11.515444774500477,-11.630976027921628,-11.872594292686669
-36.472844005925516,-36.4481006620689,-23.06961569361939,-19.945003704855186,-20.94981325292747,-19.725957780318332,-19.885453902467955,-20.295442558960765,-20.602976464394953,-20.34237805513687
101.31058813454578,101.41861115144744,133.24631611033925,106.39452747519147,62.22439484351703,62.318159493366366,61.11472452009698,61.976840279467936,24.912357546700427,59.24850976530884
-22.268469453334696,-22.207999282610043,-0.9148328036763556,-7.1850476776465255,-13.23150285993197,-15.488937928861816,-14.80774167775687,-12.639291268155924,-19.641658594934086,-14.240807393708199
-14.497349197282682,-14.50511602856974,-8.328717130136791,-0.2838941733805688,0.8302681376429447,2.378147045385017,2.1011005902919706,-0.41382962147382896,0.2541941553764063,0.728668570211738
28.81494036833825,28.703556095680575,11.925242267771972,-3.509585058964048,8.246552693717224,7.203286859454423,7.429761109178715,7.3910375656458145,22.92118835199927,9.436974028496525
18.97459936868922,19.074914065373527,49.19496948330143,19.67701842572702,-10.394632148314182,-12.940987389889168,-12.877523191221766,-10.348954369769103,-25.514978750601962,-13.401941447782203
5.115944923910158,4.987098560636018,-15.659649658242667,-33.12947365520327,-13.831338194764726,-11.74234816676348,-12.32403788748895,-16.895343588241655,8.172432735128316,-9.563072768134308
-21.84373155035849,-21.78647126627778,-1.2044015372832548,-5.486333794403902,-10.26646845495915,-8.959045497846448,-9.632130615012397,-8.303895848104181,-9.827832567669743,-9.758265232650311
-25.89892029330263,-25.860078483208287,-9.35831389997142,-6.330552274508449,-5.947580481949517,-7.767793886750671,-6.916267309902887,-5.2680410698253315,-5.572889388258836,-6.2669898326622
-35.83907863062703,-35.766902353817706,-11.880443676549442,-25.641595676771452,-35.430948284217294,-34.927077731690375,-34.597027368781426,-34.08922291506103,-35.577081828373956,-34.84453919583589
-36.432620493892145,-36.39435485861552,-20.02023217857711,-13.416835782773086,-15.826318455067968,-14.155962246100225,-14.759479946881678,-14.288959677048833,-15.209694330612436,-14.966394963429035
-44.83883050343569,-44.81644901714661,-31.961194127012313,-20.96552091965261,-19.694454464452928,-19.85495583043765,-19.721119680438846,-18.203393596999085,-19.532932274136694,-18.967998278924988
-11.542250192934322,-11.56282952620295,-8.224826349592494,-3.617895633365483,-2.2762713529466345,-3.0483440732099396,-3.0205663483374714,-3.0841868233263243,-2.85830100486094,-2.854624206565667
9.083220936227962,9.176778981287754,37.80001113296755,19.542781516993767,-10.467336031425596,-11.079040893337881,-11.606463241138318,-9.660264331713645,-40.91126858335502,-13.711949747327969
-45.6627683155157,-45.608911990241175,-25.78093245585942,-19.275031309194613,-22.675418423128328,-22.207692961033324,-22.403231798892048,-20.511579240424233,-22.58471220179566,-22.089212319100056
-14.345267550499301,-14.36191588807848,-10.153066301963447,-1.5358490134028333,-3.314456266227393,-2.1504710031675627,-2.5776628368653505,-3.404402697046257,-2.620404922254195,-2.172035783187522
-48.69057186241787,-48.62969327455759,-27.24604880372603,-30.84971754801911,-39.66324527640117,-39.269460632278765,-39.40092746488153,-39.24019688213036,-39.23724164721921,-39.055354687425776
89.26752841767747,89.3578417964364,117.26227234634241,99.61893099268067,81.42898087025578,80.74015934332024,79.95842879498109,81.42806361841717,59.6566340707741,79.78592869740261
18.434772252018874,18.348000838287597,7.022254633705005,-1.6647124240502165,2.493753748472625,2.508235773517968,2.2562760284611505,0.28145272796546694,7.69198054010707,3.646130316854675
13.897487356411958,13.817436506673639,3.980518956580858,-3.802924888156972,0.5279651554976652,0.4775499324116653,0.44701982549384134,-1.4775453676369454,5.994416510321627,1.6880719042649528
4.417629735126702,4.298377889679509,-14.222865225502678,-33.9931013914961,-19.265825563627022,-16.512516304323594,-17.245978739581137,-21.656677892000733,3.1540110116677242,-15.731465104985457
0.4829395006215435,0.4174575239165684,-6.1919696461474505,-10.298580556347817,-9.82279530083149,-10.652594480891729,-9.082416987978075,-9.49713262568937,-8.60044681855355,-8.426646891426614
-20.484073804632352,-20.491078757462763,-14.145898417666373,-6.132728674902456,-6.314737148523131,-5.940055248376437,-5.695957376166131,-5.6854021756048425,-6.2500062367351354,-6.239304772962923
22.492631259128277,22.40019824534624,9.82021915277235,3.6291008435448284,7.104610689257749,7.965483528774269,7.809624595203891,7.669064817257549,8.329150674049243,8.120748638305272
13.418794133509483,13.314931897008702,-1.7970005107974731,-10.433758626090874,-2.8290323545465816,-1.5984317075916774,-1.8631401810574737,-3.6898302376220498,1.2858391273410494,-2.2693701015822922
-26.568982025440455,-26.559937317385465,-16.659222792357788,-2.8470857593630776,-3.010638177418039,-6.113471754066233,-4.960705671342415,-2.4555359550415936,-2.964938085383001,-3.0884150494643214
-39.07307699784277,-39.00978974705602,-17.092546252736405,-18.324309814608075,-24.93064115672519,-24.084665833707355,-25.17813151403295,-24.381212979374162,-25.751731309311072,-24.562432054917245
9.561654593756716,9.647833377406247,36.6363134683851,28.730330932264263,-3.1376704242675246,-3.127218508379842,-4.740953506904365,-3.18614112836307,-33.87970758518889,-5.870528033226593
66.67596251330306,66.80186097902204,102.58957293121571,75.80398239157776,20.098148530220634,19.9962057654991,18.71264998222657,20.428116287869766,-55.534772057716964,15.362031266400066
-32.5645497579106,-32.50493878896974,-11.402114108291592,-16.89132924112344,-21.310453354247517,-21.718705596179934,-21.54556692370851,-19.84486755015437,-20.553684856034888,-20.347230533138898
-3.9427613554791976,-3.97881819222647,-4.0695972879227345,-1.096665239123918,0.6986394507838024,0.8516162523428529,0.7401494456355715,-0.27870504729861756,0.3042101235903121,0.23656469833365099
-9.096038154319249,-9.122905933440757,-7.178002857920321,-4.398182230812801,-3.8389798335305976,-4.074524330782557,-3.974525007575616,-5.656788370578175,-4.69957293360618,-5.424115862827323
8.461228841999333,8.40739234109105,4.377825742168947,4.199701325010722,4.678098939338545,4.129975890682749,4.174321766095462,4.0962296909861875,4.481043455243074,4.023668890004245
-46.25212595032606,-46.202402123243836,-27.289908510839503,-27.940231156318344,-32.53427844914935,-31.982734385353023,-32.08068912477255,-31.686229973082373,-32.20110091855527,-31.82696723168551
