Models,Ability
LinearRegression,0.48737129874999985
BayesianRidge,0.45871659525
SVR,0.49452409899999994
SVR.1,0.71230472725
KNeighborsRegressor,0.6747318975
DecisionTreeRegressor,0.6523137999999999
RandomForestRegressor,0.6639318300000002
AdaBoostRegressor,0.6615905115
MLPRegressor,0.67641016675
MLPRegressor.1,0.6587018992499999
Average,0.5895137552499998
Optimal,0.7294646727500004
Worst,0.4361253047499999
