Models,Ability
LinearRegression,0.48976720266666673
BayesianRidge,0.4834244426666667
SVR,0.5248800666666666
SVR.1,0.5918309666666668
KNeighborsRegressor,0.5543392386666667
DecisionTreeRegressor,0.5719558763333333
RandomForestRegressor,0.6262021036666666
AdaBoostRegressor,0.5704527403333334
MLPRegressor,0.5885521036666665
MLPRegressor.1,0.5762463503333333
Average,0.4442985136666666
Optimal,0.6346474099999999
Worst,0.41493139300000004
