LinearRegression,BayesianRidge,SVR,SVR.1,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor.1,Average,Optimal,Worst
0.8216601333313038,0.820467836511439,0.736122664651879,0.7800959902209865,0.7712542265410438,0.797703102613322,0.8013280494047026,0.7383305425181657,0.8051923797157643,0.8147967326260812,0.7886951658134687,0.8786011685801475,0.6967238053082923
0.8557333063573844,0.8556254793807462,0.8586085501801479,0.8555200012664269,0.8354522461295855,0.7990974750288213,0.8253825213586417,0.8535752528749612,0.849207536452204,0.858194484884898,0.844639685391382,0.9214356893791444,0.757824612679343
0.7747459415187252,0.7755076552350996,0.8100078631360901,0.827309131145897,0.8229458455160286,0.7833194862791193,0.8124270753486634,0.8361063695348777,0.8334082400649958,0.8292587319942983,0.8105036339773793,0.9336274651108804,0.687455112849247
0.7875905339534465,0.788109462232504,0.8300187928920932,0.8356398704365914,0.830399559757993,0.7874698719026276,0.8069948014882238,0.8314825558185083,0.8314194067268634,0.83760833328221,0.8166733188491062,0.939713745070037,0.6901968051294128
0.4072285788283687,0.4068072086602691,0.35337234655683475,0.8578714517787717,0.8426534707976601,0.8431319488035351,0.8593073300519267,0.840834006339156,0.8572753954391411,0.8594637875813815,0.7127945524837046,0.9362693100246039,0.35337234655683475
0.5846258463132287,0.5838555997610483,0.48729069293172717,0.8769187773584545,0.8913296047625311,0.8712534151362131,0.8826387800739228,0.8702225468293034,0.8908071320807119,0.8834812028272806,0.782242359807442,0.9488556454674016,0.48729069293172717
0.591626333416604,0.591852826851154,0.6543294058914688,0.8671758879864815,0.8479668485373365,0.8095477153622864,0.8234634497970784,0.8574657263585339,0.8682702131791895,0.8733189600223353,0.7785017367402469,0.911353568470654,0.5898042888750374
0.686506705473345,0.6873383138521775,0.7474366544070148,0.8578334398040738,0.8302287202502848,0.8062701417216646,0.8139521618334904,0.8509129728718177,0.8578942242176817,0.8618234222983103,0.8000196756729858,0.9106641047628383,0.670846902442368
0.6671030916410225,0.6661295645833472,0.546155501605334,0.8693418931099123,0.8755013650448804,0.8318717463959862,0.8479263685113072,0.8481309189841376,0.8736484812331581,0.8739408480926729,0.7899749779201758,0.9365573913441173,0.5440181782149917
0.8089158859839237,0.8094377479396156,0.8243440388341332,0.8627233494215772,0.8352774130240637,0.8129194357146027,0.833660016305241,0.8637061014133627,0.8615455999195161,0.8654279306723958,0.8377957519228432,0.9202691868631054,0.7469143633225521
0.5568394920057262,0.5570294943950277,0.610595984007438,0.824170922124005,0.806343873937965,0.7629186794620032,0.7841567387721555,0.8215676716795193,0.8198442698315234,0.8293171856231616,0.7372784311838525,0.8687649446375831,0.5568394920057262
0.49731329487867065,0.4967131807929886,0.4219804961760598,0.8596801391119229,0.8468434702078287,0.8310974178927463,0.844311677444108,0.8473629096355759,0.8531270562978021,0.8591944578261146,0.735762410026382,0.9219408343802463,0.4219804961760598
0.7037473697391228,0.7038409179815351,0.7531779613902474,0.8314693402664295,0.8250681605196419,0.7899127771337792,0.8121599391919544,0.843621338195339,0.8355034817539572,0.8322143555760183,0.7930715641748027,0.9202688897007965,0.6445257040080993
0.4534371745217989,0.45292546500430053,0.38874637347462293,0.8838787359990785,0.8774591507046605,0.8327165293660542,0.8760798063704481,0.8213406282397008,0.8728414616293942,0.8821738786016461,0.7341599203911704,0.9376514604140821,0.38874637347462293
0.8003432415215921,0.801188699952686,0.8379637274977652,0.8422009054334805,0.8273562796787512,0.7826330410047073,0.8173021307164421,0.83867108660671,0.8450324572562516,0.8440051291600756,0.8236696698828464,0.9494137217749161,0.7009583541056982
0.7158206701383529,0.7167548271921501,0.7800123529608525,0.879474584296737,0.8706483165232848,0.8422036953177081,0.8600051693703111,0.8608740552404232,0.8790512717493513,0.882565905707672,0.8287410848496843,0.9446236450071653,0.697109620953086
0.7637326409200181,0.7644584242766869,0.801393534544307,0.8771985162107547,0.8716155657675072,0.7977787003950937,0.8297588984314018,0.8749202449495183,0.8806785930674719,0.8792490684126241,0.8340784186975384,0.9378917153134545,0.7152722470939372
0.8471056129932638,0.8478305396806673,0.8746016789550406,0.8891805579832989,0.8812629094926867,0.8474427917509992,0.8618377539558315,0.8637572859530959,0.8863578508263084,0.8932437842929662,0.8692620765884159,0.9661113812529344,0.7595016731954287
0.7035775242184032,0.7042776219698735,0.8334381487873939,0.8659910159401335,0.8622169134016907,0.810228920016472,0.8322764583346469,0.8442991681151512,0.8548529760480559,0.8627280271405479,0.817388677397237,0.9190733918587167,0.6823279339151563
0.7785085474280746,0.779214797879048,0.8163284323870623,0.8579880222924509,0.8236964684447466,0.7902756766124195,0.8123514445361367,0.8487327577894901,0.8569533095543003,0.856055258908888,0.8220104715832616,0.9547278177118124,0.6818386011977482
0.6774680858677053,0.6775529516199412,0.7255498823578874,0.8598288251663565,0.8571974444042059,0.8140375202409164,0.8352576482990697,0.857302959903189,0.8575020323697912,0.8607209913019853,0.8022418341531047,0.9302423138420771,0.646332300947938
0.8411249166610926,0.8409851772474823,0.848456230795977,0.8611856154244049,0.8506083129192794,0.8218811053603016,0.8429450412119509,0.8602642932124617,0.8604287266942678,0.8626955068730837,0.8490574926400305,0.924462991482965,0.7610276132780187
0.7211172796364322,0.7217782569042444,0.8187575292676798,0.829183227431211,0.8074051154697699,0.7785003262071397,0.8019554565211321,0.8126810376632905,0.8317835412028922,0.8333855115107587,0.7956547281814549,0.9411606138701745,0.6524406206550669
0.5351255169110509,0.5344767648379373,0.452053589900261,0.862265883993824,0.8493104464180655,0.8181617715509526,0.8326633887575117,0.8542211263715812,0.8491480468976661,0.8479279765014855,0.7435354512140335,0.9166907305099349,0.452053589900261
0.788459371023595,0.7894970770162583,0.8355587484716678,0.8449654542894436,0.8404226283951663,0.8376804543310781,0.8434046066398512,0.8512375522482631,0.8404153844696853,0.8392178550022544,0.8310859131887265,0.9401499067882408,0.7143691770916338
0.6827362146622702,0.6833559187069775,0.8062292418057855,0.8871960097223767,0.8789234276794973,0.8165708385315777,0.8531796946699532,0.8627619916235817,0.8862563858538606,0.8857138260815873,0.8242923549337469,0.961330179557115,0.6583369691096717
0.6268588999174354,0.6270502587348659,0.6893536716742853,0.8610186753521786,0.8634505336973758,0.8409144418270514,0.8661358312746611,0.8594239936592869,0.8559437997562446,0.861899897295831,0.7952050003189217,0.9331034447961727,0.617774610556771
