LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Average,Worst
0.46488114860357704,0.464775148738597,0.47633720804219987,0.9617726285462925,0.5607467369733785,0.7781930507774116,0.6702325401788093,0.5715588546022125,0.5817998963470248,0.5523784791658608,0.9617726285462925,0.5000943031075882,0.464775148738597
0.5812106802698624,0.582222150658142,0.6232402318990875,0.6539682119587455,0.5609537226727295,0.6792534349511972,0.9229691042060942,0.5896539690755839,0.48605441463950105,0.5014733769955861,0.9229691042060942,0.5000109519227078,0.48605441463950105
0.18940587261335678,0.18945244669333153,0.20765099234998022,0.5153208061532625,0.24432962162030517,0.09599795069224827,0.15029658442782504,0.18189444420801118,0.2951310843377888,0.32371540591778275,0.5153208061532625,0.5000248931394717,0.09599795069224827
0.7741455682586674,0.7777268778583766,0.5761879278504058,0.08394817173327856,0.09389996457149617,0.06934724220929735,0.07189339150867098,0.2333524093675153,0.2021168357061272,0.23612638539957326,0.7777268778583766,0.5000636651068159,0.06934724220929735
0.8313379241299493,0.8327394746745004,0.8943225444537871,0.795650353265862,0.591433078122194,0.529251729741952,0.5069164828993414,0.6008928763805931,0.719427920984442,0.7239532137003925,0.8943225444537871,0.5000555201772263,0.5000555201772263
0.9936005370914026,0.9924622082652353,0.9049908814111565,0.7059512279808609,0.7556867876584766,0.6352556615861659,0.681612985912864,0.8005764716228035,0.808948797610002,0.832210781602019,0.9936005370914026,0.5000016088326088,0.5000016088326088
0.19958898909528489,0.19976839258326978,0.20977506656174058,0.31541509623452246,0.2271071121088814,0.08757594850725021,0.12180653651603673,0.20104445100937626,0.1977133100838942,0.19356194656270603,0.31541509623452246,0.500007381881675,0.08757594850725021
0.6669085212043414,0.6680709538342972,0.7150199335755995,0.731529464026309,0.6475388114243794,0.5550886636720765,0.6536714127823696,0.6806690371313118,0.5567800945528592,0.5752954212433219,0.731529464026309,0.5000506207672043,0.5000506207672043
0.7580919437320134,0.7574321287381455,0.7315910830408978,0.7258818586991773,0.8857529008292185,0.7078307649740343,0.7084422021307564,0.9377377356377017,0.825844408197793,0.8215437639179084,0.9377377356377017,0.5000379205384605,0.5000379205384605
0.88639468798317,0.8889043696237727,0.8931108717721957,0.6575410143669744,0.8718697817129097,0.5862302114794815,0.791269350217334,0.8044025843550212,0.9605119691737976,0.9822610942404345,0.9822610942404345,0.5000181299689324,0.5000181299689324
0.6957453553645936,0.6956578385005318,0.658237921863024,0.43377379403408023,0.4281331209984638,0.43370910312274624,0.4782852445752817,0.7272438303965936,0.5637424253313736,0.5457394563886547,0.7272438303965936,0.5000031169301867,0.4281331209984638
0.7829341153991964,0.782238018626449,0.7504392262808819,0.7537643543963003,0.8855932872800419,0.8265058320851641,0.954005860705652,0.7322718253159057,0.816948127311142,0.8298446951731241,0.954005860705652,0.500057988548829,0.500057988548829
0.5521803282348365,0.5518708636879951,0.5599615290928831,0.5936751072961676,0.6901259225053018,0.5935002564757288,0.5829474949199502,0.5968269098100828,0.6157146221711651,0.619168182118882,0.6901259225053018,0.5000993840007415,0.5000993840007415
0.7406471311495411,0.7395825113358161,0.7412614999200524,0.5816937274088848,0.75583498269077,0.6541697916069937,0.7801041547057522,0.6904953753862608,0.7147676591661206,0.7333585951950561,0.7801041547057522,0.5000771383101963,0.5000771383101963
0.8680494492486714,0.8661983254481878,0.8660651553795355,0.5616402534283483,0.6077738028179537,0.5146019752631804,0.529676388701672,0.7358135731911788,0.8006470184637949,0.8222495168296352,0.8680494492486714,0.5000761738628365,0.5000761738628365
0.5964237068034252,0.5974125259276725,0.6426743048762859,0.4279807163888877,0.4386307579494776,0.3215754400509997,0.3357625215139061,0.4087317553539369,0.5255493076059637,0.5236313593074547,0.6426743048762859,0.5000853274907553,0.3215754400509997
0.799935519185255,0.7984204558027913,0.8053633808459059,0.8872507034808854,0.8497123812678996,0.861085384042857,0.850152822197986,0.8158656532257943,0.8007927323804586,0.8394158781721903,0.8872507034808854,0.5000487930322111,0.5000487930322111
0.7936928777722015,0.7958839827316286,0.8028438020460873,0.7662531874732695,0.9515358026589823,0.7707165193164179,0.6681821549207517,0.9220835570534914,0.9696227035310123,0.9690220208480098,0.9696227035310123,0.5000847205189362,0.5000847205189362
0.8290441594470065,0.8274753882737425,0.8266789790922544,0.5742638296759219,0.5585298564236325,0.5809601007552232,0.5490844222509867,0.7047650901929795,0.7663261515006666,0.7825029796686537,0.8290441594470065,0.5000054787582421,0.5000054787582421
0.6015987226166496,0.6040895384290464,0.5653094056392799,0.5905923275687254,0.6431279396441922,0.6131467278620583,0.5221942601530972,0.5773128355156192,0.420549479355491,0.3934066707192026,0.6431279396441922,0.5000840947655336,0.3934066707192026
0.8746279225313967,0.8736209145840103,0.8260979925487373,0.7531632053464933,0.6834748463138188,0.6623028010420013,0.7026420377711083,0.8215253498612417,0.9074222768258454,0.9302900328623216,0.9302900328623216,0.5000281432237245,0.5000281432237245
0.04594137141942623,0.04599649653023638,0.05005373606521296,0.06426338681090604,0.03371837698190272,0.10060631600986733,0.07964765371765761,0.03831615415658533,0.05125008301989888,0.04932476750363975,0.10060631600986733,0.500051154297375,0.03371837698190272
0.8323463730887388,0.8314156378483348,0.7951556838587336,0.8398615041150889,0.8928151638337463,0.8583451926444262,0.7673430101266699,0.9070954799748766,0.9289013008052783,0.9236072668509304,0.9289013008052783,0.5000353897748009,0.5000353897748009
0.5957175568715266,0.5957144350878754,0.5778234562297466,0.6134526850799831,0.6064278504836823,0.9612816715376177,0.8549722902719376,0.6301073159006653,0.5406444143165919,0.4024497069483084,0.9612816715376177,0.5000479791462633,0.4024497069483084
0.9154641059099369,0.9168750856623943,0.9933207638786816,0.8788787010822768,0.7599438279754651,0.5197716288963466,0.5514296420440121,0.9974042376149044,0.8730523001487273,0.8475415422291148,0.9974042376149044,0.5000213437234042,0.5000213437234042
0.8745277740951006,0.8770788674116937,0.8769966433270097,0.5720860613040017,0.6586999465650046,0.5822465492008645,0.5535040753729588,0.885630680878575,0.9847826014026367,0.9425526368594009,0.9847826014026367,0.5000000226529886,0.5000000226529886
0.9038059826829693,0.906470203364403,0.9048311777284808,0.6318321345179441,0.9850138517627802,0.7790533906205923,0.9564497092526285,0.8916964153600693,0.9976300409263736,0.9540632416387711,0.9976300409263736,0.500084955473496,0.500084955473496
0.8476394497186777,0.8489975306545481,0.9163966202856826,0.8898455361447561,0.9168981747438463,0.9755303096168214,0.8051374079401523,0.9904523546557102,0.7750605455255034,0.7606686994671891,0.9904523546557102,0.5000138707334627,0.5000138707334627
0.6759653163621859,0.67570814864194,0.6521826627885788,0.6024817599885725,0.6650321380645432,0.5660817530774547,0.6292193607543014,0.6036396754353783,0.6131909873847858,0.619951332814668,0.6759653163621859,0.5000496434519954,0.5000496434519954
0.8448002842018733,0.8462075720368318,0.909885241381397,0.5534626613991469,0.4995432371710204,0.567102960989697,0.5444457566369698,0.5875607825296056,0.7405932793703975,0.7398329950980443,0.909885241381397,0.5000259467207034,0.4995432371710204
0.37312755958887683,0.3736449604903287,0.4086314913124681,0.7870966540330807,0.3887066629232829,0.4322165265863643,0.24186245238492948,0.33068309136419016,0.399416669939444,0.3832556737472399,0.7870966540330807,0.5000270326568527,0.24186245238492948
0.047455346907396945,0.04752798974986586,0.05152355679314949,0.060736353957026756,0.038451319641492857,0.16082649291066517,0.08804721168916482,0.05115300853126525,0.04559493044292745,0.044200048736503704,0.16082649291066517,0.500031360186422,0.038451319641492857
0.6549762021976118,0.6544160648918703,0.6527644646624348,0.5946403447522762,0.6104438684110126,0.5470299756319229,0.6418522306303464,0.6014749171685454,0.6207908059581706,0.6213619813070479,0.6549762021976118,0.5000196710614089,0.5000196710614089
0.7687447908375754,0.7674224667123526,0.7743964444994412,0.6190571732339243,0.7629466107437634,0.6101612020852522,0.6554707670732206,0.8022646299812387,0.7774162544444113,0.8130414265531613,0.8130414265531613,0.5000816485566815,0.5000816485566815
0.5888055750038216,0.5887033597279827,0.5775880373618362,0.5147250970091765,0.5241047273001285,0.5326449006217703,0.5086415301487602,0.5610233707714432,0.5526852592189117,0.5560487783006334,0.5888055750038216,0.5000085003418602,0.5000085003418602
0.40383525842132223,0.4043356619297683,0.44622812396218253,0.7812872794739368,0.3320241654823681,0.17257614338754063,0.19114946130698,0.3198721885699673,0.48950310118158197,0.46878099589979266,0.7812872794739368,0.5000827679437845,0.17257614338754063
0.24526989813679048,0.24533297254399136,0.2634478745276948,0.3656015201642575,0.34303863571952586,0.3711937746007422,0.3199610099396347,0.24503871148934545,0.33962670115944693,0.35717009476059824,0.3711937746007422,0.500093276215064,0.24503871148934545
0.7514803271233755,0.7526998813114708,0.8114399525472087,0.7900254302307247,0.6898866688304789,0.38211075137949063,0.4016621828120875,0.6142419350595746,0.6776580164904845,0.6683726577799641,0.8114399525472087,0.5000344763346969,0.38211075137949063
0.5578917862908351,0.5584532051860396,0.6253111615386372,0.7057946477467794,0.6368764384960862,0.4189745130720868,0.545041018185058,0.7916459160396253,0.8548482322066162,0.8109442098615443,0.8548482322066162,0.5000754613239122,0.4189745130720868
0.26334564400524024,0.26407531639047244,0.26623219601091613,0.39285535331983074,0.34342751133868926,0.3055883210974217,0.3123193167761931,0.3682898689467485,0.3199597118795278,0.3185573027017388,0.39285535331983074,0.500043132844012,0.26334564400524024
0.7742969998225928,0.7764785887454724,0.7807605456103808,0.8187805110713282,0.9995244180352879,0.5131543857022349,0.5639977184763042,0.8676938185738647,0.9176167454668758,0.8996509127381469,0.9995244180352879,0.5000569375248105,0.5000569375248105
0.9638397100033061,0.96122549432037,0.9624623778374325,0.5591395778849902,0.7143955394429047,0.7230593434944,0.8173250860531492,0.8042719233805391,0.8807779294582777,0.9151283633966608,0.9638397100033061,0.5000879864921955,0.5000879864921955
0.34819382475280747,0.34881833547236507,0.37220379966200956,0.5361378393029117,0.3047748227185356,0.3205221847654972,0.3256943672295437,0.39986661719757194,0.28189763500859993,0.30080546556923987,0.5361378393029117,0.5000955774730764,0.28189763500859993
0.6468795262420498,0.6466908464848934,0.6269010933870836,0.5304178016376649,0.5366816402949754,0.5501037264836097,0.5259087214968475,0.5964062763827048,0.5855780490643179,0.5911921379463622,0.6468795262420498,0.5000352254418104,0.5000352254418104
0.517694806678796,0.5174695006044262,0.5273139658179022,0.6657582658954436,0.8337908179861218,0.6895558973511533,0.7431756954514875,0.6146562074352697,0.6051508704967494,0.5951621713866821,0.8337908179861218,0.5000702105713456,0.5000702105713456
0.3856665566218774,0.3860415811211476,0.43317975393503083,0.64433097487946,0.6809070557866442,0.9443307275212931,0.5860107468308314,0.5320916683020551,0.6146054669244103,0.5807915707057715,0.9443307275212931,0.500099810265584,0.3856665566218774
0.9298935707510132,0.9275221385954229,0.930513044463218,0.8411446696776652,0.9456058974400201,0.7538365436255322,0.8327224594579199,0.811805147616579,0.8680236310509192,0.9056440686787482,0.9456058974400201,0.5000930504022741,0.5000930504022741
0.5465056375024767,0.5474974463621962,0.49008445161294606,0.14894621621027043,0.2570948668741958,0.10063098314842997,0.16569381872124642,0.32014606140004825,0.28166292295703044,0.3080275094082671,0.5474974463621962,0.5000599444776481,0.10063098314842997
0.6629116567984047,0.6646162459961118,0.6776746853414956,0.7857476504583643,0.8325793257428337,0.7773428128565479,0.9250184755215526,0.8411064340294848,0.9025667404162935,0.9865849467029325,0.9865849467029325,0.5000111995764364,0.5000111995764364
0.9241445549337012,0.9266747523089905,0.9359820912859611,0.7058330503470984,0.9937846174383085,0.9865364210573999,0.9429018055965187,0.9044046920296605,0.888735411967171,0.8829200165296321,0.9937846174383085,0.5000052851349367,0.5000052851349367
0.6152690569486456,0.6142477727346414,0.65044772619485,0.6889191918785532,0.9082015451229815,0.40955707364938526,0.6412595651380262,0.9850275802073123,0.9497645324337555,0.9713598847697676,0.9850275802073123,0.5000483710489382,0.40955707364938526
0.6284569165702366,0.6290857669453057,0.5728368079595811,0.2717764088430422,0.32553738241379127,0.2943425652111096,0.5827311033807062,0.3626215163984279,0.3474170607179478,0.38349990174622217,0.6290857669453057,0.5000592773686516,0.2717764088430422
0.908146893872607,0.9105357328846663,0.9253038632230359,0.7971945154310346,0.8884985982069759,0.9630155941594678,0.9959542260456535,0.9639017199992523,0.860339746087548,0.8217227296525826,0.9959542260456535,0.5000495934855732,0.5000495934855732
0.6162695915655737,0.6172360766490542,0.6676048625565435,0.7110148312939034,0.8901413265027178,0.6682305335209147,0.869158253693051,0.801887462307083,0.5767290651979162,0.5622489488187806,0.8901413265027178,0.5000650231642391,0.5000650231642391
0.5552392987159701,0.554899519757712,0.5641196919081505,0.6195214948632594,0.7139902048352426,0.9401782362289639,0.839218897022607,0.6096736287375996,0.6292284932569258,0.6322988191898248,0.9401782362289639,0.5000223900320875,0.5000223900320875
0.3367918040749141,0.33692364102119954,0.3478210990529902,0.33117772439346804,0.3671012413919684,0.32758669021039444,0.3418954004202236,0.3149772783496145,0.3607961541841081,0.35637048874050953,0.3671012413919684,0.5000919263651841,0.3149772783496145
0.3149175912412284,0.31498624859258895,0.33094003937809313,0.5392435221530808,0.40127919190041117,0.3027424791364791,0.4420344104754926,0.32062835126666533,0.3901786287863269,0.3993861995059779,0.5392435221530808,0.5000071408757865,0.3027424791364791
0.9447718458130596,0.9434562074469772,0.8843594599798431,0.8496379103446081,0.7407229494330152,0.8816891897507392,0.7494336058585555,0.7821675131517092,0.9926888091706914,0.9680731280198246,0.9926888091706914,0.5000619948258899,0.5000619948258899
0.12263335686284699,0.12409058790847138,0.08043521224901987,0.014151410311649645,0.025721180530627493,0.014827976703933023,0.01251656510473949,0.028524468042778552,0.02367556706005544,0.026069436463949245,0.12409058790847138,0.5000804766012623,0.01251656510473949
0.2413750028036243,0.24176926741740642,0.24005244320187114,0.22423228205753912,0.2290564304078519,0.22880721836735637,0.21687399605603658,0.2387455342277538,0.24174273133570426,0.23263785723512975,0.24176926741740642,0.5000652073475087,0.21687399605603658
0.9745193237121724,0.9730211512462819,0.9107533549602522,0.8813532815126532,0.9462414153318813,0.4278640821585015,0.44788048857654245,0.8424878813389346,0.9246441834552409,0.9124838832593656,0.9745193237121724,0.5000589129066743,0.4278640821585015
0.3132936292254361,0.31358226812714113,0.3530063276563941,0.6617809657841552,0.6002880976094364,0.26300871880686544,0.315687372980584,0.41491345261898405,0.5313178218747193,0.49817660589621615,0.6617809657841552,0.500057159808375,0.26300871880686544
0.5135548765095145,0.5150310472212174,0.5162169242660519,0.6539616186050902,0.9915322730405715,0.7741743925053007,0.8591778484102449,0.7168218804512873,0.5909148454756242,0.5707316450716096,0.9915322730405715,0.5000959371361229,0.5000959371361229
0.7041778732196641,0.7037181366222632,0.6832469113662499,0.6915249114717608,0.643854151954663,0.6574898187401627,0.6144248120879079,0.6607869061882403,0.7322205574705919,0.7386965792368944,0.7386965792368944,0.5000493058818022,0.5000493058818022
0.10031071941650462,0.10070770010029736,0.09515437841434246,0.4646209367707937,0.052330383676707504,0.2552608066678657,0.34176388168300453,0.10624144331518186,0.07433090416166564,0.06913101216917956,0.4646209367707937,0.5000706860719014,0.052330383676707504
0.7649021176858519,0.7642365147881487,0.7365752177777531,0.7039119949074351,0.9768981485002558,0.7234223533598892,0.9559344785863189,0.9494699762292552,0.8198417404389754,0.8236446847232004,0.9768981485002558,0.500081980131848,0.500081980131848
0.2539789005862363,0.2541170543497894,0.26744391747468793,0.3763203149073625,0.2951629073340305,0.2636616734400351,0.4307962226673936,0.30761912092601074,0.29346764369788625,0.2878753658508523,0.4307962226673936,0.5000594090932956,0.2539789005862363
0.4458860635259819,0.4449121285831711,0.5175315551692409,0.14902013599456712,0.35865629055681575,0.08538450908714057,0.16795140440384437,0.6031841899749799,0.43623309978075986,0.5416248324504538,0.6031841899749799,0.5000690787264478,0.08538450908714057
