Models,Ability
LinearRegression,0.4856424550000001
BayesianRidge,0.46817919925
SVR,0.47841321349999993
SVR.1,0.5961312810000001
KNeighborsRegressor,0.5601380890000003
DecisionTreeRegressor,0.5421272482500001
RandomForestRegressor,0.5601067005000001
AdaBoostRegressor,0.5785514720000002
MLPRegressor,0.5838557675
MLPRegressor.1,0.56467933875
Average,0.5372946829999999
Optimal,0.6406513305000001
Worst,0.4357809032500001
