LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Average,Optimal,Worst
0.8951492528593621,0.9006343271942073,0.960479345223596,0.6636611087981671,0.6882115351354655,0.6280238219416355,0.6255713549594322,0.6194577508596983,0.6280796910804132,0.6281553111118763,0.7237423499163854,0.960479345223596,0.6194577508596983
0.9492633817141247,0.9488721432288216,0.9578400502683209,0.9765308658662704,0.9649304209211145,0.9656713690594737,0.9609218859056272,0.9401900411601687,0.9656503021376281,0.9637119031961893,0.9593582363457742,0.9765308658662704,0.9401900411601687
0.9416893854413763,0.9441765565882353,0.9687175294050931,0.9828449397118696,0.7616549148089229,0.985842323836245,0.9969721146616599,0.7709781620001983,0.9854600764189454,0.9842576969237584,0.9322593699796305,0.9969721146616599,0.7616549148089229
0.878313821017719,0.8798696934145737,0.9080385370811463,0.8430480391020186,0.8233329135256049,0.892168465471539,0.8842689656595976,0.9022364295990359,0.8922469725421955,0.890736484866532,0.8794260322279965,0.9080385370811463,0.8233329135256049
0.6692947398691372,0.6681160583796412,0.6407715970381826,0.993299298651124,0.9270778154812789,0.984607068744142,0.9936759328970768,0.9203658730314744,0.9847985924396854,0.984316341064442,0.8766323317596187,0.9936759328970768,0.6407715970381826
0.8790268348052372,0.8825451509820933,0.9081306938258719,0.8899116732237495,0.8870264509252979,0.84858877508458,0.8487836528348577,0.9299391909513941,0.8486652535036366,0.8497338535173347,0.8772351529654048,0.9299391909513941,0.84858877508458
0.9122205971192205,0.9126393926755874,0.9032196544245392,0.8431991076924492,0.8960292823055191,0.8338223246971095,0.8297213176554411,0.8118201190336436,0.8338041341715228,0.8321303967455966,0.8608606326520629,0.9126393926755874,0.8118201190336436
0.7339678990537657,0.7394320678916559,0.8022551765389958,0.719315488365286,0.7024668922378733,0.726758076243897,0.7073664029167912,0.7220075332737689,0.7269432486234814,0.7286849060414047,0.7309197691186923,0.8022551765389958,0.7024668922378733
0.8475158605523696,0.847245640966725,0.8534269234844875,0.8986423154110239,0.8582954281350645,0.9067723427177897,0.9104332420386434,0.9272164884527216,0.9067884368879687,0.9082747550315962,0.8864611433678389,0.9272164884527216,0.847245640966725
0.7074925641330773,0.7059660969524632,0.6708905590180869,0.8566936021036817,0.7995793757768694,0.8761704535791676,0.8679969811952188,0.9441662121913976,0.8759946786945525,0.8764375406826634,0.8181388064327175,0.9441662121913976,0.6708905590180869
0.6359904882845175,0.6350904826544406,0.6140345500232263,0.8703549285824469,0.9189772392667693,0.8562561344585571,0.8620398654108572,0.8144637202723155,0.8563785716876209,0.8560702540148304,0.7919656234655578,0.9189772392667693,0.6140345500232263
0.7431435236268059,0.7409340691165022,0.7203904509424606,0.685167865655025,0.5309702998504308,0.7072844312955314,0.6992508050114024,0.9917215918418691,0.707566885265649,0.7084582665232909,0.7234888189128973,0.9917215918418691,0.5309702998504308
0.7292715729337118,0.7284191258987631,0.7048388748726114,0.8436917857241788,0.898462778232257,0.8485753402247651,0.8598734203574345,0.7754568002082711,0.8484054652858543,0.8490038166846439,0.8085998980422493,0.898462778232257,0.7048388748726114
0.7869204053915658,0.7850855982399844,0.7542866068971827,0.8329725299723121,0.8630955141105661,0.7710943088427945,0.7799780299337016,0.7602777057998332,0.7710078160727926,0.7726780485453728,0.7877396563806114,0.8630955141105661,0.7542866068971827
0.9067047809325389,0.9087018363700146,0.9524595473684336,0.967390973890557,0.9106593741930944,0.986553377159033,0.9927337592016727,0.9720122901819217,0.9867314264400688,0.9855621000315014,0.9569509465768824,0.9927337592016727,0.9067047809325389
0.9583013166941898,0.9603585707671727,0.9978732921190241,0.912080940835376,0.8865792360697814,0.9766750542619185,0.9661838644149443,0.9901043119875583,0.9767795190651121,0.9747702956905089,0.9599706401905592,0.9978732921190241,0.8865792360697814
0.7165249709561002,0.7157339364065977,0.6938116344343374,0.8217770594658313,0.8715178561264099,0.8262288210571496,0.836515370503931,0.7592297492735762,0.8260740212243578,0.8266192558473338,0.789403267529562,0.8715178561264099,0.6938116344343374
0.9093048105395057,0.8965006583516935,0.7295443608780554,0.8966098849371609,0.8514063377676704,0.9604275779170598,0.9384051120328969,0.9185563503243594,0.9609234177872896,0.960023264671723,0.9021701775207417,0.9609234177872896,0.7295443608780554
0.7883742244129656,0.7872154846210008,0.7554370682429026,0.9505113486359533,0.9689898726807515,0.9577361866073624,0.974551048569329,0.8522154329824694,0.957484432731729,0.9583713269860118,0.8950886426470468,0.974551048569329,0.7554370682429026
0.7003340051725966,0.6988750052434664,0.6652898012398298,0.8783279884347236,0.8197714363635413,0.8982966957245863,0.8899168157536226,0.9680095752620519,0.8981164819346817,0.8985705276731084,0.8315508332802214,0.9680095752620519,0.6652898012398298
0.7087864963508368,0.7080319409878121,0.6870968857622868,0.8086565373305772,0.8554917702421541,0.8128576706860178,0.8225580073672871,0.749433721486681,0.8127116170170152,0.8132260360145687,0.7778850683245231,0.8554917702421541,0.6870968857622868
0.8799180282387316,0.8814833637295367,0.909827602963458,0.844444059839101,0.8246178115761396,0.8938577668258928,0.8859095203903135,0.9039887376818397,0.8939367613945823,0.8924169046926618,0.881040055733226,0.909827602963458,0.8246178115761396
0.8618289972750585,0.8572447920838637,0.8118230116033418,0.8747231754968509,0.8907344783485416,0.8680608655757756,0.8859390889990191,0.8722857021536443,0.8678981256590808,0.8663744722827115,0.865691270947789,0.8907344783485416,0.8118230116033418
0.9838780964728423,0.986108400307898,0.974497933490386,0.9339103089596723,0.9064556742534476,0.9962125850073967,0.9924265997567622,0.9822381126829951,0.9961008409768676,0.998258691955653,0.9750087243863919,0.998258691955653,0.9064556742534476
0.8147091356536931,0.816681373578416,0.8830423398344653,0.9508990525667322,0.9438573012405442,0.9809253176272937,0.9828339768193854,0.9378991824020091,0.9809131412733789,0.9802675059855546,0.9272028326981474,0.9828339768193854,0.8147091356536931
0.6377416561745273,0.6368275676761403,0.6154516642905075,0.8769125886477191,0.9268180210511237,0.8624601928597754,0.8683879786378486,0.8196682697105511,0.8625856651724682,0.862269705839694,0.7969123310060349,0.9268180210511237,0.6154516642905075
0.6976070035723476,0.696173427104063,0.6631509609924606,0.8869817429671413,0.8278482605982094,0.9071471925827546,0.8986847495769859,0.9775469204903147,0.9069652032307334,0.9074237224692864,0.8369529183584303,0.9775469204903147,0.6631509609924606
0.8659843079726055,0.8656890333435714,0.8807176289704914,0.9342873190548178,0.9108493127793794,0.98749237194401,0.9751882299572616,0.9774993134908854,0.9875007439107006,0.9859723845751984,0.9371180645998927,0.9875007439107006,0.8656890333435714
0.522273908585355,0.5243643166008666,0.5395659702196197,0.6780268110214206,0.6808667473331378,0.7231861256989226,0.7229480423938239,0.6425600448396295,0.7230926598318214,0.7217909774157684,0.6478675603940366,0.7231861256989226,0.522273908585355
0.6678052226305126,0.6672337185808781,0.6512815858132592,0.7413961958621791,0.7745602005704136,0.7444051548824613,0.7513268543638629,0.698242589159076,0.7443006616984362,0.7446686630643854,0.7185220846625463,0.7745602005704136,0.6512815858132592
0.9109143290713171,0.8980875128439083,0.7308356937237653,0.8981969327663204,0.8503503571867619,0.9588674208067356,0.9369535282623401,0.9201822445803055,0.9593607769294861,0.9584651315586143,0.9022213927729551,0.9593607769294861,0.7308356937237653
