LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Average,Optimal,Worst
0.8978794806844588,0.8978687080071308,0.9124088332741398,0.8081658421395914,0.9848660900707289,0.9194102214227471,0.9271589135836568,0.6809907542094076,0.942627320321715,0.913247071087912,0.8884623234801483,0.9848660900707289,0.6809907542094076
0.708048593944138,0.7079837630118958,0.7163257263085223,0.7345833282475089,0.7545947921087446,0.9723655759764446,0.933329020445346,0.6774606624225716,0.6792391221289683,0.7150910332583107,0.759902161785245,0.9723655759764446,0.6774606624225716
0.7744682120253116,0.7743910872763449,0.797571102533815,0.7942273669345001,0.943727610648758,0.5711317016192697,0.9128677265095531,0.8306263432028045,0.9614557935373329,0.7408779645498884,0.810134490883758,0.9614557935373329,0.5711317016192697
0.8456978032978091,0.845672454405858,0.8523596086638952,0.9433387539480409,0.9712756981254005,0.6961879575685906,0.8240875902449398,0.7555228834031515,0.8845940135430501,0.9828595473808119,0.8601596310581536,0.9828595473808119,0.6961879575685906
0.7770853237627797,0.7771503865984755,0.75556321289124,0.7870229898921581,0.8674096994280799,0.8303342518406754,0.8507836720069897,0.9037520069170928,0.9001705671247937,0.7563495206026298,0.8205621631064911,0.9037520069170928,0.75556321289124
0.7217167148272383,0.721795203876816,0.7240187391462704,0.9700156954097536,0.9501354585958713,0.8952658535636034,0.797164678065091,0.8204707341673148,0.8902407861553787,0.909675361365761,0.8400499225173095,0.9700156954097536,0.7217167148272383
0.7580643818273425,0.7581261023662511,0.7566173020211239,0.7820558206413926,0.9119472221636375,0.9783239909139612,0.8521805413299335,0.7950132265918917,0.8480818123486964,0.7773298383901519,0.8217740238594393,0.9783239909139612,0.7566173020211239
0.9898449466446358,0.9898511342514377,0.9995048068575165,0.9318492362712545,0.8929669959840971,0.8481150499123631,0.9412754035543595,0.8602941620869775,0.9220615176933193,0.990041083092571,0.9365804336348524,0.9995048068575165,0.8481150499123631
0.7963336161242116,0.7963347037344908,0.8099022663034459,0.8983652863405427,0.9267737378669232,0.8575657645404748,0.9021737714359374,0.9572328848261831,0.8377180378647113,0.8802510689445953,0.8662651137981507,0.9572328848261831,0.7963336161242116
0.900505646554479,0.900084472675107,0.9025943582688705,0.7961298526370362,0.8158163168651213,0.5290238998474002,0.804950234169197,0.8175395166739883,0.8022864513038039,0.6963780403446728,0.7965308789339678,0.9025943582688705,0.5290238998474002
0.9673203480956716,0.9673650257541155,0.9711069481658965,0.9923401315148466,0.8873284188533528,0.639807205420998,0.9809272679782766,0.9345388185611865,0.9846814802957864,0.9872670134291758,0.9312682658069307,0.9923401315148466,0.639807205420998
0.8501993596855723,0.8502455983903046,0.8316114268730569,0.9757344705164954,0.9660401788506976,0.9383753687859124,0.9599501185894634,0.9132500772843498,0.9346880610576995,0.9765781969271148,0.9196672856960669,0.9765781969271148,0.8316114268730569
0.009961632239075428,0.009961534139482529,0.01024769693853193,0.009461846399242526,0.04420026804182913,0.04438799384989816,0.013408416877926215,0.05466207196450518,0.03281614340852139,0.21646763850440562,0.044557524236341836,0.21646763850440562,0.009461846399242526
0.7294650369692937,0.7294767859018689,0.7606868992103805,0.805056448813591,0.9012708521568596,0.8716421207872397,0.9388931661014185,0.7826393742341586,0.8288600315029973,0.7209625985641558,0.8068953314241967,0.9388931661014185,0.7209625985641558
0.9867378069355576,0.9867761387137393,0.9759562031073562,0.9524994826867228,0.9046235286203371,0.9805267363489805,0.9319109473155078,0.8447851955161763,0.9992276673518179,0.982095517380593,0.9545139223976797,0.9992276673518179,0.8447851955161763
0.9006696651247778,0.9006498758433776,0.916840543754063,0.8582974570796571,0.8366392723177466,0.9355772626455587,0.8537982925842336,0.7615669293186722,0.8641814567118798,0.8337007016782367,0.8661921457058203,0.9355772626455587,0.7615669293186722
0.8555696784083908,0.8555802795559446,0.8619703236425311,0.9293800902343385,0.978689139757783,0.9663102599247082,0.9995720250528632,0.79219960292233,0.9597500582232932,0.9555980505641747,0.9154619508286357,0.9995720250528632,0.79219960292233
0.8346789205754108,0.8347268241781226,0.8266490193127938,0.7094423617219839,0.7439839465260747,0.6348230210977663,0.7257195826998097,0.8559504786367149,0.7203372673982888,0.7464524877815669,0.7632763909928534,0.8559504786367149,0.6348230210977663
0.8755161817196789,0.8755779948041598,0.8709604035306076,0.8198858886186491,0.9795868350304054,0.40725443755121293,0.6979126561630588,0.9739268322388428,0.9950062192871416,0.8462723781689043,0.8341899827112658,0.9950062192871416,0.40725443755121293
0.8484580989098871,0.8484621941282132,0.8627099989663376,0.8617008491236398,0.862953872231782,0.9251725939824456,0.9200516056411103,0.7848133804927289,0.8675585855599695,0.8221274885394475,0.8604008667575558,0.9251725939824456,0.7848133804927289
0.8669537620243947,0.8668578431432973,0.8697831593856131,0.9363403346275063,0.8659220040594346,0.9596178214191131,0.974936817645961,0.8061520361224377,0.8869933066529674,0.8432041950361857,0.8876761280116912,0.974936817645961,0.8061520361224377
0.7624221082559829,0.7624788456531418,0.7522955243309006,0.7882701564020413,0.7595715161130743,0.689484024630805,0.7114871506299699,0.9688742312165168,0.7702213444317332,0.765736012463247,0.7730840914127413,0.9688742312165168,0.689484024630805
0.8528035520050201,0.8527646872071383,0.8628180492697484,0.915361707721466,0.9320954182367769,0.9499982094330404,0.9216882009078565,0.7513411131062897,0.9205265862949832,0.8570816679220993,0.8816479192104414,0.9499982094330404,0.7513411131062897
0.7816011222217163,0.7818904817977562,0.7701228668274736,0.7990121801923066,0.9363475158728434,0.8596351481740852,0.6630506226837054,0.5350794062498199,0.6316747698959196,0.6926349073540238,0.7451049021269648,0.9363475158728434,0.5350794062498199
0.9980285897359422,0.9981193237657543,0.9886140167309423,0.8053584614932483,0.8260118117398472,0.8051298610557369,0.8844523286304034,0.6911229704701282,0.7661712164094431,0.8381248541040385,0.8601133434135487,0.9981193237657543,0.6911229704701282
0.8250384036998815,0.8249779494971561,0.8309159636855414,0.9407187626062001,0.9541008519960409,0.9979029486177561,0.9603115906448749,0.7243809106628278,0.9135094055314859,0.9108897943675889,0.8882746581309352,0.9979029486177561,0.7243809106628278
0.9903772571495603,0.99036418038392,0.9880720709241926,0.8943614129998003,0.8932486774613325,0.966425405363782,0.989628490866316,0.8308860969897227,0.9527459829252123,0.9757907502723052,0.9471900325336146,0.9903772571495603,0.8308860969897227
0.9599262317168448,0.9598455143214217,0.9648118379432795,0.9965126876856163,0.9820546508359442,0.8983269455021297,0.9998999999999996,0.9010369252124418,0.9716226157931518,0.9914783999499172,0.9625515808960751,0.9998999999999996,0.8983269455021297
0.9100770583595199,0.9101088523264378,0.9315108899303558,0.9155019651568999,0.991942378186834,0.9461977561115494,0.9702689772024022,0.8663931422651,0.9673765806354286,0.8802165122369205,0.928959411241145,0.991942378186834,0.8663931422651
0.7951884846410026,0.7951479530522922,0.8066428138684147,0.9992177721527475,0.9574612390310128,0.8371818430324389,0.8582991192301155,0.9981271297984925,0.9409668805889073,0.9946870602284477,0.8982920295623872,0.9992177721527475,0.7951479530522922
0.996313967565343,0.9961967322364693,0.952782462360173,0.9400754966996059,0.8590624688147459,0.6383851218212299,0.7939740697362694,0.7055287594362508,0.8557864661892463,0.8905997955236267,0.862870534038296,0.996313967565343,0.6383851218212299
0.9162091586855213,0.9162603482485772,0.8875952227100795,0.9390995993206092,0.8916985834808854,0.7663595188722772,0.9302099687027756,0.8433183736894311,0.9359941530877973,0.9016425481033069,0.8928387474901249,0.9390995993206092,0.7663595188722772
0.9247825191006053,0.9246704409088549,0.9510887259543714,0.8846945221973538,0.9668857873520487,0.8843992545102678,0.8534256575308836,0.8514591543612935,0.9240527649884036,0.9556145405977456,0.9121073367501824,0.9668857873520487,0.8514591543612935
0.7607063156434888,0.760758484056595,0.7697309853457631,0.9142821228189065,0.9729593618149629,0.8779933588345232,0.8386491001404657,0.9046103263890466,0.8674313875203881,0.8510115287386629,0.8518132971302803,0.9729593618149629,0.7607063156434888
0.8592799147846366,0.8592194853518397,0.873950696740987,0.904208915669485,0.9011302787538865,0.8063119830206447,0.9889847040735796,0.8243066571174067,0.9260472775903613,0.9300856142265135,0.8873525527329342,0.9889847040735796,0.8063119830206447
0.7996540814678532,0.7996463223055843,0.8270253789510091,0.7829833248735776,0.8783496997536316,0.9494253149041498,0.9204920063463715,0.7774810961734707,0.8397115776658,0.791140672369963,0.8365909474811415,0.9494253149041498,0.7774810961734707
0.7933532251618586,0.79320943294353,0.804759974068386,0.908836828009165,0.9908399549358358,0.9867961482992917,0.982785214592728,0.8812380935568926,0.881764633977087,0.9993764658977249,0.9022959971442501,0.9993764658977249,0.79320943294353
0.8863414359386761,0.8864018186202929,0.8584037056380641,0.8066690949677342,0.7880817496724363,0.7419207530563705,0.9466509448063973,0.7834930140335239,0.8992927963919571,0.9014880786126509,0.8498743391738097,0.9466509448063973,0.7419207530563705
0.8122886265542955,0.8123094395519592,0.8437201059321564,0.8996499655063779,0.9026906465241928,0.8608617664465392,0.7805700598938295,0.9779651958957623,0.9707950299483066,0.8355632565801232,0.8696414092833539,0.9779651958957623,0.7805700598938295
0.7444096783379124,0.7444137952789627,0.7474472494052938,0.7950873802266117,0.8622039971956031,0.9115470951388496,0.8681234576118582,0.7065217497841588,0.7690264254951051,0.7728391842192226,0.7921620012693574,0.9115470951388496,0.7065217497841588
0.7287778026859,0.7288215894852612,0.7141548014251561,0.8070016381316807,0.9663698909579879,0.8189918327899368,0.8092800341769395,0.8990997521546216,0.8427649300006974,0.7998761874822982,0.8115138459290485,0.9663698909579879,0.7141548014251561
0.9420886220710022,0.9421274799514657,0.9511740545990717,0.8870368036804803,0.9916807470935488,0.973287505328323,0.984150364554502,0.8990924250470933,0.9737379470067274,0.9395299536508184,0.9483905902983027,0.9916807470935488,0.8870368036804803
0.7960417962093266,0.7962610382666141,0.7811076809247092,0.7532419053814712,0.6553196866802293,0.7444601051944035,0.7041362329784553,0.5179368147508421,0.7039546010993759,0.6637365783407534,0.7116196439826182,0.7962610382666141,0.5179368147508421
0.9611868627712992,0.9612807081932241,0.9520493166018553,0.8858658810911413,0.9841929300519678,0.9799835094319915,0.8852105949032877,0.9833785803995804,0.997457386692375,0.8740147047981848,0.9464620474934906,0.997457386692375,0.8740147047981848
0.7890108234237906,0.7888688896158706,0.7649215018747882,0.7364407838206397,0.9118596288570655,0.7215526045079709,0.8820126670314282,0.6098840715826721,0.8963880915387132,0.5922138965200395,0.7693152958772983,0.9118596288570655,0.5922138965200395
