LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Average,Optimal,Worst
0.4201273516235774,0.4272162116703219,0.43071269065059903,0.45060312246303036,0.4533992361180574,0.45003663043328734,0.5572958907535012,0.44382813042679337,0.48323470875170715,0.38090623536668927,0.4497360208257567,0.5572958907535012,0.38090623536668927
0.009098901393991058,0.011859156505803601,0.006425550022069106,0.01133808365429179,0.01849638523964733,0.0057277810547254355,0.00801131486581102,0.011410705736340024,0.0024981266853740937,0.0035807085728897627,0.00884467137309432,0.01849638523964733,0.0024981266853740937
0.4161499602972518,0.42464114590625135,0.4194373788758683,0.6537506154483442,0.8402819283866085,0.8200037525519687,0.7729378106538638,0.5627362381586575,0.515218460174054,0.32523165852373903,0.5750388948976602,0.8402819283866085,0.32523165852373903
0.6029314344914419,0.5869819094124152,0.593870849060765,0.6419447996640708,0.47691720487204964,0.43989702241916157,0.4791710019621848,0.8367279727152204,0.37537330154616255,0.3424339739708611,0.5376249470114337,0.8367279727152204,0.3424339739708611
0.41507928019584395,0.42294296787156105,0.43145085103309944,0.42045420888738516,0.45786184842872596,0.5342524788031554,0.5019503046994026,0.33138431349671815,0.3512524625356686,0.40213567747560763,0.4268764393427168,0.5342524788031554,0.33138431349671815
0.6392326977093779,0.6229003958493491,0.5942195452110444,0.6798460269905819,0.41270637062081217,0.33330283667734756,0.6146369407523737,0.9728504382967429,0.36806492388535444,0.6127554275823924,0.5850515603575379,0.9728504382967429,0.33330283667734756
0.43058900957812396,0.4655105505530329,0.33946686903079076,0.6396207494905799,0.14749554992566608,0.13147007068760055,0.5678672300719828,0.48978024694906364,0.1892315949540268,0.25055511205072645,0.36515869832915915,0.6396207494905799,0.13147007068760055
0.4531041746462069,0.4588493901971648,0.4552458013323365,0.5390361359289174,0.46701557247527237,0.3785603828268962,0.50163393986265,0.46722701097957636,0.3997812841953582,0.4512834056018688,0.4571737098046249,0.5390361359289174,0.3785603828268962
0.6555149435110651,0.7374253311342621,0.3612083969408703,0.48085937510674126,0.38562211025958915,0.36323522597768904,0.19032034400760908,0.23903220911578044,0.1691633415289872,0.19161151156653486,0.37739927891491293,0.7374253311342621,0.1691633415289872
0.7261441077818499,0.6898333444179244,0.6759038390207409,0.8835317504216066,0.6638985733085604,0.7427481659654658,0.45496957699417556,0.741861305456589,0.5461772851262762,0.3707354168990701,0.6495803365392262,0.8835317504216066,0.3707354168990701
0.31262667250702725,0.32355896881298957,0.34463799871164535,0.28589263375850515,0.14408615235580832,0.09017742975595769,0.21667170502593947,0.23312333925722478,0.23102136387267613,0.08371034347095471,0.2265506607528726,0.34463799871164535,0.08371034347095471
0.444728872740234,0.44972241963914633,0.45622671971898604,0.42913260371228806,0.44865330348371624,0.20423435557006817,0.39601613748165965,0.39358110085874076,0.3024784524555972,0.4459148876424465,0.3970688853302882,0.45622671971898604,0.20423435557006817
0.5251863453573689,0.5169859805501457,0.5455439639890448,0.6050298664708684,0.4811425001188493,0.5679406782170868,0.5646811304028686,0.4570031900513796,0.46576082001266494,0.432440509818045,0.5161714984988317,0.6050298664708684,0.432440509818045
0.43519499606008927,0.43659169030495104,0.45615740325472365,0.30303279682422796,0.24767664321071145,0.21599821572419836,0.23084361648359733,0.6318193876568612,0.16178594159165777,0.15911784157109926,0.3278218532682117,0.6318193876568612,0.15911784157109926
0.5743727037368027,0.5556362213247004,0.6084144937537781,0.41255018734118226,0.43386653920779183,0.6566961975960125,0.45296773246503214,0.4614175644209374,0.5071395107157525,0.3729583296481137,0.5036019480210107,0.6566961975960125,0.3729583296481137
0.46470081434180355,0.46832579917569966,0.47118111920217165,0.46485842136835476,0.48977527766564355,0.43026599100742535,0.4665107775574814,0.4256007016770747,0.5225187409466395,0.7832211917616839,0.498695883470398,0.7832211917616839,0.4256007016770747
0.38837396204074703,0.39932869322997394,0.3982005114577801,0.46410814785206844,0.4396140120482043,0.3262369604979424,0.6680881410709433,0.35143266953228786,0.9847914832364522,0.37214942170326276,0.479232400266966,0.9847914832364522,0.3262369604979424
0.5051025389875116,0.5148482884119366,0.47352048513043127,0.9017222814099732,0.8490518495313214,0.36442528297486365,0.699179214711897,0.44836803433335043,0.09118117818032266,0.2996583108467525,0.5147057464518359,0.9017222814099732,0.09118117818032266
0.3727910870394857,0.3994371820968969,0.32147053040841156,0.48309018091092437,0.5840032006572901,0.30378561653814395,0.9165751782409928,0.7886317382271023,0.9500332865150514,0.3645533956256295,0.5484371396259925,0.9500332865150514,0.30378561653814395
0.505207453494357,0.5083249375739907,0.48793666372938926,0.5056602092761192,0.6392260281720111,0.4638038130404746,0.6491806915252407,0.672522795470292,0.48010190893225835,0.8690033128847363,0.5780967814098866,0.8690033128847363,0.4638038130404746
