LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Medium,Worst
0.4758906691589458,0.47665319454124094,0.7194867193281672,0.8211188129796122,0.5547391149366607,0.8417939381999138,0.5478673398917044,0.7233163200286856,0.8213816937321796,0.6292178491349764,0.9999481895885175,0.5000954087568638,0.00010272530646382409
0.31405786699260474,0.3156111218255626,0.39269270868398354,0.5990217777827267,0.5604850447889859,0.36697124730223885,0.47667206619370517,0.6189575249281433,0.48058068770796775,0.41937025929926947,0.9999187349271699,0.5000553483807925,0.00010520585926566195
0.6906920541831763,0.6898128121348088,0.7419166309012286,0.8053288309754937,0.6635794293153252,0.5710608651186592,0.5837727737749809,0.7304108813053523,0.7691627609151453,0.9457407282535134,0.9999871659038827,0.5000892583127293,0.00010394126546579525
0.22989543774491042,0.23078603351052304,0.21765330138113415,0.20876932500316298,0.20755572130855005,0.14040203873986895,0.14773300641635972,0.2609676075624254,0.23210791639037137,0.15085978633059305,0.9999365950716634,0.5000400821033257,0.00010880723888939742
0.580852867002397,0.5847102282897776,0.7578270167689104,0.7348755453559278,0.6680798020976964,0.6253886593026003,0.6948971192105506,0.47102047782214806,0.7160170797825498,0.49373670313126944,0.9999492488047533,0.5000792137694821,0.00010236650118098108
0.4841597946501147,0.48462065602932036,0.6039035736542983,0.7655684420543767,0.9647677180722946,0.9448586038263345,0.8511451069793815,0.8268176493554228,0.76603772230223,0.5633355512564615,0.9999171964352239,0.5000098773570067,0.00010758917350079322
0.6473394461573083,0.6469847332742091,0.7694912792218606,0.9381293987859893,0.8610124757968362,0.661715582945077,0.7195096501157859,0.878349898015363,0.906659701484684,0.9318343489202376,0.9999712295464194,0.5000520223914521,0.00010913564870320342
0.9767800926314527,0.9809798676044831,0.9775150460533301,0.874630161980951,0.8852465170803387,0.6789193658203019,0.6885525327370785,0.7593399847282143,0.8582608320362691,0.76251629611874,0.9999198302694986,0.5000218902629925,0.00010373681173699858
0.5773255590950259,0.5767878506030497,0.5384070023879653,0.49319897571201154,0.6932949505350766,0.9097605693343388,0.768154912905573,0.9097605693343388,0.9841148316962396,0.6045212632805786,0.9999647730038879,0.5000192933530947,0.00010362645763302471
0.6501372091044578,0.6496267756561401,0.727988770398301,0.8272566220617785,0.8531500743684318,0.9103364113951066,0.9346930894700897,0.7676322914124719,0.8082983984413884,0.8859795508293028,0.9999423447106247,0.5000180736863759,0.00010734601088980316
0.8616260522216466,0.8658074144287625,0.9559906281392971,0.7245995302720115,0.7369716781773927,0.830112630036066,0.7935612424655589,0.6635817448350247,0.7623738109021038,0.9512865870886408,0.9999946241338099,0.5000455425046271,0.00010261577856056554
0.5976175005817455,0.6015434141037704,0.7632936750543734,0.7201383448246975,0.6538087703919273,0.8871277869998361,0.8262100407501893,0.500450928193856,0.6339830196069747,0.501924059873676,0.9999564975058809,0.5000263976795909,0.00010771776801322089
0.5584138838120306,0.5583080518990399,0.6002171709617774,0.6457443064314536,0.650313531798495,0.7928670687819925,0.7539806239940048,0.6333688025993227,0.6382752216377887,0.6392494934637476,0.9999782085024889,0.5000481940014595,0.0001022332700216187
0.5136139470023043,0.5140813146587297,0.6815242813160882,0.9479741221843463,0.683623472647722,0.9399904408880788,0.6671473028531244,0.9778531367532968,0.9324026801543059,0.6543472436811891,0.9999390237235818,0.5000108735191369,0.0001085285762464306
0.6814246438526046,0.6845361406620506,0.7651907218017459,0.9659277550284946,0.8592575557329233,0.6700274531764948,0.92713773442642,0.8216081999332631,0.9431641337597381,0.646831873218685,0.9999626958510317,0.5000242732177613,0.00010866441341679406
