Models,Ability
LinearRegression,0.46987288524999987
BayesianRidge,0.473314885
SVR,0.497642073
SVR.1,0.6778258485
KNeighborsRegressor,0.63004100225
DecisionTreeRegressor,0.6363433482499998
RandomForestRegressor,0.6790021032499999
AdaBoostRegressor,0.63760292825
MLPRegressor,0.6699294732500001
MLPRegressor.1,0.6715846192499999
Average,0.4075399922499999
Optimal,0.6885699347500003
Worst,0.3772459095
