LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Medium,Worst
0.4244622617907279,0.4246150846778419,0.4831289743750901,0.7747726772851007,0.7335484642932767,0.6892179279345327,0.6725151240798474,0.7607763975872944,0.74294238637179,0.49017594034058143,0.7747726772851007,0.5000644233687117,0.4244622617907279
0.6839870086552112,0.683575097439639,0.6093836970010058,0.7817041316875251,0.9887514755641912,0.9544791612636191,0.9711239785895809,0.9872381691422102,0.9775357633222751,0.7598084230641595,0.9887514755641912,0.500072605369201,0.500072605369201
0.5136589463763676,0.5137435114275217,0.5859185809962852,0.9192158768968522,0.8468569955729335,0.813357409529872,0.8318234204837427,0.9651165988058132,0.8791040244154845,0.754998793711178,0.9651165988058132,0.5000993196976729,0.5000993196976729
0.6761490191304506,0.6757603131002379,0.6057959209927616,0.7546296754387604,0.960518598192494,0.9852991656240077,0.9720741097853055,0.9708040720986482,0.9521519363860318,0.749763938021143,0.9852991656240077,0.500057344447416,0.500057344447416
0.7825275340789495,0.7835726541760779,0.9104916016555513,0.9743061963844147,0.8846540478293234,0.8815941492521728,0.8800091874456216,0.933949540748299,0.94147703400511,0.9791011294598372,0.9791011294598372,0.5000020169352635,0.5000020169352635
0.6807638110933096,0.6816607131536084,0.7817148240093094,0.9907684080621962,0.9679491956513341,0.9171140088581938,0.9396137409829757,0.9708685326196973,0.9750854215079674,0.8298664612145716,0.9907684080621962,0.5000595256545699,0.5000595256545699
0.6591476556645943,0.6599915932596025,0.7370580577208893,0.9824086392421699,0.9324622454513667,0.9033654977083757,0.9360886045706892,0.9421710751411055,0.9995372680937412,0.7069781074653797,0.9995372680937412,0.5000000463703154,0.5000000463703154
0.779678786764928,0.781021674986152,0.8260929648261442,0.9889531658805795,0.9662712858005699,0.9050799836532616,0.9663142849859917,0.8275969485278017,0.9897693454289074,0.6816022281180982,0.9897693454289074,0.5000244380182409,0.5000244380182409
0.4235406248422953,0.42427957927867693,0.7041914443652846,0.7447348634830393,0.8084410181848446,0.6167659928314825,0.7644307540156683,0.7670079416136063,0.7173643301043279,0.38182687293361006,0.8084410181848446,0.5000272681489882,0.38182687293361006
0.6957005226653238,0.6966036192861736,0.7878045405868855,0.9338923754703329,0.8238059578756958,0.8484729512307874,0.8484729512307874,0.8417688561552634,0.9093265913845372,0.7916698516459337,0.9338923754703329,0.5000840835111767,0.5000840835111767
0.5075924898812277,0.5076758507440465,0.5732529882677173,0.9975584321091627,0.9456640707173519,0.9332448241286839,0.9390971631810414,0.8992066109377927,0.9650934977235722,0.7126572476749559,0.9975584321091627,0.5000129357659273,0.5000129357659273
0.8416015036491704,0.8409982252519387,0.8646323568046822,0.9976245234603374,0.9649588086199223,0.866451535790647,0.9402072340664942,0.9506016943498121,0.9837837485373899,0.6897987809082433,0.9976245234603374,0.5000365399440545,0.5000365399440545
0.26190144033966206,0.2623785366947911,0.47364226288044325,0.49323486010026263,0.46136528357810186,0.5305503841696432,0.5069496979115357,0.43817162504602986,0.5120599811454138,0.2645588168527478,0.5305503841696432,0.5000220324133694,0.26190144033966206
0.709780757500054,0.7092898359254222,0.6210926296420648,0.8445719401617957,0.9715547011539807,0.932783240931401,0.9484713432722967,0.9529640895589674,0.9665013400346602,0.7938441720368085,0.9715547011539807,0.5000043480730038,0.5000043480730038
0.7886039099219647,0.7896623534996756,0.9220311642684395,0.9990889601990777,0.9965216085188058,0.9441423174739418,0.9532300559891597,0.9524843578918215,0.9889198901973567,0.9486434879414666,0.9990889601990777,0.5000640638515816,0.5000640638515816
0.2729369787485986,0.27342818979262223,0.4815571674154681,0.6595451905932849,0.9947161608294931,0.5905884574239018,0.6909193732028265,0.44381960732005615,0.7401962224858304,0.2665493731716683,0.9947161608294931,0.5000369905596046,0.2665493731716683
0.4348889890399644,0.43504867699959415,0.506046773410248,0.9659191013588994,0.9104731563644086,0.9459764049561508,0.9184443006389669,0.9413060043528876,0.9217271154197061,0.5462270778180431,0.9659191013588994,0.5000367702162027,0.4348889890399644
0.649209158766822,0.6488946954009219,0.5919604468859412,0.6830715572510857,0.9876072692756195,0.9999,0.9782030406719916,0.9846766906178231,0.9781935918290943,0.711271144481038,0.9999,0.5000820022344504,0.5000820022344504
0.30938587147416974,0.30993814266548897,0.5371055951834085,0.8061450240336762,0.8936898355887745,0.9500351929123527,0.8845037499279537,0.8847506265779984,0.9334006478204386,0.29558233773449244,0.9500351929123527,0.5000796701753799,0.29558233773449244
0.6621915268498009,0.6620488297060932,0.7290820138279929,0.87673352146144,0.9305495753642575,0.7148898982034231,0.7934535231766287,0.9684452144705397,0.9624766467326474,0.7932050464601145,0.9684452144705397,0.5000888509101818,0.5000888509101818
0.7305493525631321,0.7315258870712368,0.8507272404077394,0.9527345488975325,0.9637619388898708,0.9551703974527795,0.9605090333003714,0.9879201172630799,0.9885131395758875,0.9582501062772694,0.9885131395758875,0.500077534616935,0.500077534616935
0.8027573035375651,0.8019493856272473,0.6626191265386963,0.9956788311081844,0.9649118075237002,0.9279295168962958,0.9258205681707634,0.9143916542096807,0.9511787850253095,0.9329194425572661,0.9956788311081844,0.5000671398027796,0.5000671398027796
0.999522706269855,0.9991166471865423,0.8640371684659093,0.8051791498055522,0.9435885331034563,0.9856196270439096,0.9512627765730578,0.9040251675731925,0.9727548963978803,0.7598002991356161,0.999522706269855,0.5000172086992997,0.5000172086992997
0.265460796572537,0.26593591594128574,0.4632500085802077,0.8041378401824671,0.9905460664676159,0.8915996929247682,0.7471475349953348,0.7473560737161079,0.9508685950392923,0.25540795526713345,0.9905460664676159,0.5000735511833911,0.25540795526713345
0.18241027252315142,0.1826337654044531,0.27121691275175214,0.5393335858896232,0.5062543107826125,0.6644170509757021,0.5739921598891502,0.5232825870280707,0.5632517981829395,0.20572272434863667,0.6644170509757021,0.500074798237706,0.18241027252315142
0.15760949049983905,0.15789234872728297,0.27652720827529076,0.9466554682693001,0.5899913975049961,0.6769286733655253,0.9449260859882616,0.5811571176129376,0.732935442569018,0.15275415369628503,0.9466554682693001,0.500051240007292,0.15275415369628503
0.3314952526514671,0.33172746917619345,0.4174106979893686,0.9186242091313315,0.9422255754179991,0.8824343546027688,0.9171877186056225,0.7872948841092435,0.9345692603198357,0.385043456203123,0.9422255754179991,0.5000722978084496,0.3314952526514671
0.539132164401297,0.539154640296171,0.5869053853067807,0.8453827566682682,0.8414726729532628,0.7614053716958851,0.7882462919603425,0.7728944631260352,0.8545319431815932,0.7335038301395175,0.8545319431815932,0.5000229099968451,0.5000229099968451
0.6336872954287353,0.6335690949316699,0.6813770522696688,0.9457802979512886,0.9281528854870644,0.9935497568008237,0.9808733138230525,0.8817523896337568,0.8842831225092604,0.940248498223277,0.9935497568008237,0.5000167769444087,0.5000167769444087
0.8718093766548092,0.8707225696776767,0.6882776584055131,0.9651611323161129,0.9793695238669415,0.9920918569250204,0.9815734657074915,0.9497665858627977,0.9984255815741648,0.9709123067851599,0.9984255815741648,0.5000071789938484,0.5000071789938484
0.29715179598297886,0.29738821052768916,0.3797912185302739,0.9116321839273518,0.8498080675440598,0.9839805789424936,0.9305445332959947,0.8664808654220465,0.8676241825974439,0.3276816287820826,0.9839805789424936,0.5000103272579534,0.29715179598297886
0.9843684427136289,0.9832752557991182,0.9630861125279913,0.9450082483272457,0.9165275232986415,0.9484131586743749,0.9410271490792238,0.9007038973289615,0.9456742182980687,0.7144286582026625,0.9843684427136289,0.5000723250501268,0.5000723250501268
0.30000460974289195,0.30024802334236284,0.39040680813595396,0.8307363384450246,0.9482874331389676,0.798236719855694,0.9146719264761761,0.6576561210984618,0.8616115862413243,0.3463201255477368,0.9482874331389676,0.5000692734915784,0.30000460974289195
0.6638158818154072,0.6634601904445219,0.598708497513403,0.7442875388330332,0.9263217870406081,0.9075888928406213,0.9123835572280148,0.9362763143001127,0.9550476138124319,0.7290510146982593,0.9550476138124319,0.5000811362807559,0.5000811362807559
0.7052094616394889,0.7061425173519519,0.8130819241399506,0.9963620455437409,0.9973225636145432,0.8479089317558345,0.8837951218097764,0.9624991103143625,0.9623347027132368,0.8777221332822219,0.9973225636145432,0.5000352690514961,0.5000352690514961
0.7425343601279121,0.7435104569727919,0.8508295479328642,0.9197369949013973,0.9101979457318701,0.8685372807361046,0.8714835214337474,0.9624182027163738,0.8975078677565699,0.8954690759139609,0.9624182027163738,0.5000009964822033,0.5000009964822033
0.9527871361214376,0.9540834116124677,0.8972891087162104,0.8432773503369335,0.9766514831601587,0.9576559199835349,0.9677071089508356,0.9576364661565298,0.9925302970439792,0.7842216161165851,0.9925302970439792,0.5000440585862528,0.5000440585862528
0.8511962992133211,0.8523057195027078,0.9675186422222037,0.8108555714963032,0.8003316931595462,0.8084059707259151,0.7887147994127496,0.7559217260711169,0.7984794380729644,0.9864020418853745,0.9864020418853745,0.5000908714484122,0.5000908714484122
0.5895190263146922,0.5894783898647761,0.6423747015013718,0.9477595457519765,0.8874035765700606,0.9982362906410703,0.8893953858434754,0.8365478076260315,0.8790968137042089,0.9174919381414995,0.9982362906410703,0.5000371883723376,0.5000371883723376
0.7135878204868434,0.7145299987112098,0.821099090417205,0.9775255255983246,0.9362129989751727,0.8509110674983644,0.8911683601453112,0.9670346976398054,0.9409521219773115,0.8790753392296191,0.9775255255983246,0.5000601791702808,0.5000601791702808
0.8208820690425154,0.8219863701061887,0.9619613375165551,0.9717119806193862,0.9872713676004522,0.9251079407353687,0.9790964857255635,0.9134495829966429,0.9810564187424333,0.9068890908303248,0.9872713676004522,0.5000698399390803,0.5000698399390803
0.5662850790592713,0.566298910286936,0.6353207134209764,0.9130151120144006,0.9494217664576986,0.9323077002512923,0.9533931000298136,0.9451020021449281,0.9218522184606615,0.9118006115270679,0.9533931000298136,0.5000056137175699,0.5000056137175699
0.09452323879756493,0.09466328585811877,0.14899322628754136,0.6112289954751495,0.618425081169391,0.5676300341858911,0.6323992967299451,0.7381997124590685,0.5655735804962261,0.09602618531858689,0.7381997124590685,0.5000931429885724,0.09452323879756493
0.8922767364034235,0.8910974705285908,0.6941355738136991,0.9965074547979201,0.9616381796019566,0.9938786376955815,0.9987125335901144,0.9822923375610367,0.9648028084339559,0.9520364094641153,0.9987125335901144,0.5000679171388334,0.5000679171388334
0.6685919205643206,0.6682243008949927,0.6018451236410324,0.7387916910258775,0.9594462725538597,0.9116272592807768,0.9454902850951564,0.8580359448525633,0.970498929096876,0.7384331603635864,0.970498929096876,0.5000614886063899,0.5000614886063899
0.009909670763987468,0.00992761048111755,0.017692722882880468,0.15793595416365525,0.17640545832922963,0.11449976320783505,0.18814102326339283,0.10860689130781342,0.10162700356245058,0.00983558929555876,0.18814102326339283,0.5000323251424124,0.00983558929555876
0.9041151178294394,0.9032815800914578,0.8903944851458898,0.8849327626011807,0.887450958323887,0.903691783175458,0.903466569745896,0.8492693514218519,0.8866328366448689,0.7737695862107173,0.9041151178294394,0.5000850333512549,0.5000850333512549
0.8159683206962848,0.8154132269524772,0.8273283519308307,0.9026877310684425,0.9507627049008233,0.9052770915380154,0.8949758659615091,0.8676053090004255,0.914135144011791,0.7642755838542054,0.9507627049008233,0.5000042522068937,0.5000042522068937
0.7396022212432757,0.7405312910918427,0.8131551397172658,0.9295796275511832,0.9958800541855559,0.9084969838279853,0.944022965582454,0.9311133155303382,0.965477070750552,0.7354344671178986,0.9958800541855559,0.500023881453697,0.500023881453697
0.3573746896696592,0.3575951007818654,0.4408277834001321,0.9381457450660966,0.9922273667827209,0.8955747860751389,0.8945852904154207,0.8628920060564366,0.9918021487745161,0.4228434499545911,0.9922273667827209,0.5000515193571498,0.3573746896696592
