LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
10.235350224499086,10.358342954014233,24.562584062825536,33.3992794688057,16.72911209767836,12.702271820009074,12.513467402819295,22.062593369240588,12.061755433840553,35.60868049896027
4.6539800877244355,4.679453804256797,3.545191983680777,1.6416273028182162,2.598548790417167,4.7693570901826146,4.692266798542902,0.9966131317308803,1.7252906837422297,15.369442434884183
19.132797012351375,19.055646553896512,12.061812805053624,1.6247920472006072,3.660395252612342,6.943142261473431,5.948653235568726,6.821799620271858,3.4104344904962645,11.742036101334111
17.52598883263581,17.452276544510475,0.7173151632754937,0.6064494064305563,0.8336562481810006,6.297599006986424,1.2215439716521956,1.5551571629863261,1.1657743828282605,23.115135619716703
82.62225911210324,82.74264716712632,106.81911422396541,63.96584625067361,5.3993997235265,1.7578593117483763,2.017696693451228,9.51965161774362,1.5237388780731465,61.90669270119503
40.53419046152155,40.640409087307816,62.48820477833853,16.12375516104865,2.355681328972196,2.1940499252137897,3.0559623785383963,0.3118422698564416,1.513258988733071,24.41057286498949
39.41582184944906,39.385451344871626,29.46760237669776,2.9329505055850937,5.509031315207679,4.947979725411754,5.664741845815703,3.95638548249228,4.617067729591334,30.959007557261703
28.435509231009796,28.344189343318128,19.121684228666872,9.435907684364327,10.752708574132054,10.415536910430802,12.11534875683946,11.84138911790382,7.846803966262449,15.486499607655329
28.781385636854452,28.884270279290874,50.20767270777846,6.157100445783271,1.1160030948683186,0.3575170072627145,3.8463821410402375,1.3206758867785595,2.465390002333976,13.738226584881488
11.52495745100195,11.47197837183342,8.279995776428363,0.22612974298059707,3.5232332580817953,7.240503632690732,5.628600857350244,0.2969516355300221,1.8486165135575663,15.635375086474905
45.90033717396505,45.87163366106253,36.215981324160225,9.840743944254061,12.296190118035287,15.264428399190784,13.109229072076793,10.151219869066317,11.407520114241926,36.90329360949814
60.075339636715455,60.189893220876314,83.34867206826486,36.311338606642664,1.4792703835917962,6.201303049806484,3.1125084431674566,0.3815788673515783,2.816001094576052,41.25057567878565
25.70373818836561,25.695038575562126,19.18574581391876,2.385825699708476,4.909274292761204,6.229591088312439,5.478074092983408,0.12319732793034133,2.1301525604637397,10.223943356544142
66.37195767955421,66.4898452470649,90.17301735699658,45.057800826771214,5.695982140624238,2.067548485613173,2.8592876324052554,4.384550347703623,6.842407182806852,46.46673517706532
