Models,Ability
LinearRegression,0.5153672707499999
BayesianRidge,0.51036218275
SVR,0.51494934325
SVR.1,0.57287108275
KNeighborsRegressor,0.52964435425
DecisionTreeRegressor,0.538932964
RandomForestRegressor,0.5964589844999998
AdaBoostRegressor,0.5455752297500002
MLPRegressor,0.5699167114999999
MLPRegressor.1,0.5653082002500002
Average,0.5386578004999999
Optimal,0.6004053435000001
Worst,0.47565576625000017
