LinearRegression,BayesianRidge,SVR_lin_1,SVR_lin_2,SVR_lin_3,SVR_lin_4,SVR_lin_5,SVR_pol_1,SVR_pol_2,SVR_pol_3,SVR_pol_4,SVR_pol_5,SVR_rbf_1,SVR_rbf_2,SVR_rbf_3,SVR_rbf_4,SVR_rbf_5,KNR_2,KNR_3,KNR_4,KNR_5,KNR_6,KNR_7,KNR_8,KNR_9,KNR_10,KNR_11,KNR_12,KNR_13,KNR_14,KNR_15,DT_2,DT_3,DT_4,DT_5,DT_6,DT_7,DT_8,DT_9,DT_10,DT_11,DT_12,DT_13,DT_14,DT_15,RF_e20_md3,RF_e30_md3,RF_e40_md3,RF_e50_md3,RF_e20_md5,RF_e30_md5,RF_e40_md5,RF_e50_md5,RF_e20_md7,RF_e30_md7,RF_e40_md7,RF_e50_md7,RF_e20_md9,RF_e30_md9,RF_e40_md9,RF_e50_md9,RF_e20_md11,RF_e30_md11,RF_e40_md11,RF_e50_md11,AdaB_losslin_n20,AdaB_losslin_n30,AdaB_losslin_n40,AdaB_losslin_n50,AdaB_losssqu_n20,AdaB_losssqu_n30,AdaB_losssqu_n40,AdaB_losssqu_n50,AdaB_lossexp_n20,AdaB_lossexp_n30,AdaB_lossexp_n40,AdaB_lossexp_n50,MLP_hls5_frel,MLP_hls10_frel,MLP_hls15_frel,MLP_hls20_frel,MLP_hls30_frel,MLP_hls40_frel,MLP_hls50_frel,MLP_hls60_frel,MLP_hls5_flog,MLP_hls10_flog,MLP_hls15_flog,MLP_hls20_flog,MLP_hls30_flog,MLP_hls40_flog,MLP_hls50_flog,MLP_hls60_flog
0.6344598306426197,0.7614542030474427,0.8194673681487039,0.8245731710230466,0.8247233155407074,0.8247396398906244,0.8239513849086035,0.8826464106952032,1.1012452011674223,1.1431792905513132,1.123814425621923,1.1319160421005394,1.665167951399371,1.9788128052479437,2.3408091265635904,2.56633278625371,2.671880612600359,2.5862582165447137,2.5732357683244436,1.8596056058539017,1.325164330894208,1.3947042043904252,1.4343296539749495,1.0372380007441402,1.1077762619372449,1.058725040307578,1.0711555590632855,0.905060151308446,1.0662379912038844,1.058166935383852,1.032940592831451,0.9246543931654504,0.823989893150761,0.7965731403657752,0.9575450072254029,1.5783207242961663,1.3072534559574138,1.101699119434454,1.2423415602133203,1.1267022200173633,1.238000744139898,1.8387696887014744,1.9963413121666849,1.8986729505146969,1.5236264417710539,1.0222236132879687,0.9794661397730168,1.0716536417104212,0.9333603331953492,0.9177303331208682,1.0013492862434878,1.2930908714921605,1.076388914566066,1.4852286413391105,1.343795444131255,1.2312326032589889,1.0561799905086091,1.1617235884551,1.52510351737982,1.113757153531744,1.3021578835483163,1.571662997643557,1.8288861305925532,1.316312089172766,0.7530141048335275,0.8166076760892598,0.7963825415394326,1.2035970861695544,1.1420335131112784,1.406599991360172,0.9806486604556288,1.002235771676424,1.2739675058911084,0.8694067998297184,1.6378593575592182,0.9433461490760252,1.279455537641078,0.8649857860531414,0.5061197154451511,1.1426990082156867,0.9944679743490504,1.0509611283312874,0.7359796886753189,0.9203529109670304,1.0850255608109398,0.6134289522681995,0.6088204130550572,0.5042989783712988,0.4952319771749942,0.4618357880281583,0.5673809714170945,0.4987589138991178,0.5633414865791115
0.28967239418930196,0.7464576268731589,0.4318104013271964,0.41186060047394,0.4104668944349468,0.4114974745363549,0.4128500799390391,1.3426418759930212,1.3463917945196489,1.3169725952795743,1.408191755968959,1.474553940068501,0.5014815336928233,0.495466862648047,0.908292665341364,1.4876084629644035,1.7226986991115685,1.7434399117971364,0.7131201764057322,0.534840132304299,1.203042998897463,0.5417861080485114,0.4425578831312007,0.11287210584343944,0.4059536934950394,0.7779492833517094,1.2464869199158053,1.2190187431091508,1.0044949537783077,1.2006615214994492,1.7902094818081569,0.8660393323248121,0.6870629566647359,0.638317360698837,0.2713891951488405,0.6631896840995168,1.1449892647826843,1.4079901420325576,1.5333241455347286,1.189151047409041,0.8034178610804843,0.5195589856670348,0.11576626240352715,0.0001000100010004612,0.0001000100010004612,0.8102862360094759,0.7389324079487634,0.8154099837615041,0.5541282672685914,0.18623775102319007,0.6007239868548859,0.7708491736874563,0.4636193966716422,0.2958470048651527,0.7842606716771539,0.5597040648913391,0.2786733448644929,0.5624873929335719,0.7418479975080898,0.7110905799451743,0.6778547869511649,0.054146637265710666,1.012146737890538,0.7163457828004416,0.1343741555577822,0.7858728408673274,0.7093577728776168,1.038072888745031,1.3233864812144835,1.50704774828259,1.203042998897463,0.7181815850875609,1.100242557883131,0.9880833284976483,1.0092868334010343,1.1403307607497246,1.3604679652088703,0.8835675599459525,0.5558360762506099,0.07807484445473523,0.4427087848713696,0.12906351922459947,0.3071192481843599,1.0140499969183605,1.0272460556402256,0.3987515072447008,0.4424374914448195,0.47686936690237,0.2604143321429355,0.11409969637071082,0.35324076470032506,0.2676981769182549,0.32198537800683
0.5353243458325498,0.8220367311723584,0.4905175033654032,0.4869324691671888,0.4869231099267399,0.4870718957469426,0.4867024343556037,0.6029211686304361,0.49759210223309397,0.4940287379197601,0.5302024049843683,0.5172797271753053,0.6186021428290931,0.4459830879315596,0.4691073742503866,0.5677127336172634,0.634331066677819,1.1137256473983794,1.311552954381463,1.3536438707608434,1.1778722039605554,1.3149202276918142,1.1025414896175731,1.4079411528902421,1.2245650605307468,1.1849434779122912,1.1350772213435567,1.05479836446725,0.978710938704526,1.0112643309548621,1.0845987332638494,0.9512938645147936,0.8862206773410229,0.8684974930465188,0.9725555514518116,1.3738475106229455,1.198619787972789,1.065742002725888,0.06566182955183142,0.06566182955183142,0.06566182955183142,0.06566182955183142,0.06566182955183142,0.06566182955183142,0.06566182955183142,0.9008668505284708,0.8392624758793291,0.9183458913878266,0.8506632238006462,0.7417477982415881,0.8877454973405134,0.6310133265043292,0.8856642717125749,0.5511180944785004,0.764683250490263,0.8983005368451102,0.5363175788883954,0.677069603677277,0.8034283320264446,0.6572321692056395,0.6076933223130392,0.9237104144953086,0.8516976669606331,0.7203411619097237,0.6060039868672111,0.750188542845766,0.7230377615649821,0.6760872575672527,0.9462855301431689,0.94502190957634,0.7074757337918884,0.6452449178337083,0.5458794770288735,0.5992517560558535,0.8062706354817333,0.6099156787356343,0.6600491022873558,0.5965093931849124,0.4409173164408005,0.5405286801641278,0.7337850011510874,0.40995991522198416,0.40766065665483003,0.5576269909066487,0.12863506817868894,0.6996567274474867,0.703718463727184,0.6921215301895651,0.5872514561081799,0.5665265269266628,0.6534562040880401,0.6208034635103681,0.6271939991204813
0.5222157297999979,0.7835185515839531,0.3922655873233283,0.39205881294503053,0.39222500303884106,0.3924178149369271,0.3913486767853145,0.772400111240894,0.6937618293519316,0.7080845193529275,0.7476666052771591,0.7696011626450079,1.4392192382430018,1.4884502554352612,1.6753154485792936,2.045996697431193,2.239927389057049,1.526853572031751,1.6882283398074662,1.0241091031920289,0.7980070933963863,0.9842087485222092,0.6125654450261786,0.6157954737375442,0.7601756460057418,1.3204357372065538,1.5041224608865216,1.3982857625401128,1.1466748080495748,1.286691437257219,1.2931261611214326,0.8973971241501482,0.7603159109060251,0.7229807854702308,0.9421863525178901,1.7875358892079047,1.4184064542112171,1.1384901199121766,1.3300118223273083,1.172538422563755,1.324100658672521,0.9150481337611882,1.7290153690255052,0.7128863367674376,0.9363283229184258,1.0275824018021191,0.8207594950856563,1.1268156237348663,0.9100390361412568,1.0953652578559274,1.0155766185825423,0.9154480562102876,0.9356762438113316,0.9594597930883566,1.4621444114599504,1.1311462123943188,0.9198631787527138,0.9856704821324198,0.7146805204161395,1.1899487154551958,0.8562615247549099,1.0625755784495854,1.2137935097057504,1.0300472893092385,0.8825890644963215,1.4463375622162418,1.6813122783313634,1.2957909776014829,1.2716095254180044,1.4770954826787983,1.1505153155602028,1.3100038183914298,1.697619596994226,1.1078388382820292,1.9784007956613912,0.9228508697855108,1.3681388279006934,0.15031471345397374,0.9870574641480838,0.7024741188622017,1.1915265351052042,0.7431786644951277,0.7138192335436688,0.8438316823096469,0.6631575555507432,0.6983769581549082,0.6832773670349626,0.6482485649951168,0.5546183172902528,0.5533034445905012,0.7373764854920464,0.6029491255959427,0.6740015855952248
1.2564871791143846,1.0701194337176556,1.4063976183653883,1.4061065509568371,1.4057850285758144,1.40598814265266,1.4062124236937918,2.7599677334822013,1.9801793713836864,1.4903211171958757,1.6287499380091268,1.5777696548906746,0.6503909474143077,0.7203274165238258,0.8566235866891008,0.9102600581499004,0.9277894548215244,0.7442547300415312,1.517581910475312,1.2254037840332268,1.1094047069681578,1.3877249653899395,1.2210429164743903,1.3380595293031834,1.410336871250577,1.3408214120904491,1.2850023073373325,1.5766958929395485,1.5685705157786392,1.5229810798338723,1.5753391785879098,1.5412759575449952,1.6519796954314725,1.4484095285075491,1.325475718667715,1.2548618893796568,1.5223392205394957,1.6423121008678545,1.8870663254604183,2.5508998615597616,2.285094600830643,2.4130133825565268,2.162990309183204,2.4798800184587018,2.1688047992616486,1.259661067474243,1.4868638997384551,1.1437637872352855,1.4787281363760822,1.4639792354799508,1.1977909412438217,1.3396732679638554,1.6702293446565115,1.5924011254780526,1.5806019597815024,1.505947506547586,1.378751530760545,1.8291312874942327,1.4963397566900123,1.811650286924657,1.9439024690216624,1.7442964627515476,1.4988043377941869,1.6266280806180466,1.6728457983491558,0.9965664856797796,0.9017515699925764,1.2866174434702335,1.078217896547383,0.9630666900052524,0.9191706315739224,1.1760661255734421,0.7830179972311941,1.1154065094786674,0.8084750275105594,1.3391158283341027,1.1912644208583294,1.5309838055955767,0.2972947129813748,1.4007490754543277,1.5297286553036478,1.2363446398541358,0.06588655355515294,0.9228191218791586,1.0153926279881782,0.9106955774117832,1.1760659389517252,1.0781608788937866,1.2272653604095782,1.1031067547136946,1.2897007968652459,1.1972897607117765,1.2408991576641355
1.1921977513078867,0.8798478802720071,1.8726342098714173,1.9252249596241064,1.9301327404392548,1.9262321615613764,1.9176179949951524,0.40509051622171866,1.7783613481603993,2.1063954998620407,2.2015933342660547,2.395600900010467,1.9684109801676768,2.6597715681219407,3.263041071442656,3.826562271581025,4.476643437738577,1.573149236192711,1.7150411280846043,0.7680669800235023,2.6280846063454715,1.0487661574618086,1.9036427732079924,0.7541862514688595,1.6451233842538202,1.1252643948296115,1.5310864223907736,2.5355464159812,2.6223899484769078,2.1098707403055235,2.154289071680374,1.356939851884241,1.8338246131171685,1.9637078550122,4.387632197414809,5.431589434424975,6.71535036180345,7.4161194442524385,7.750073443008226,6.833019976498232,5.805229142185667,5.0488836662749765,9.586956521739124,9.586956521739124,3.9976498237367792,0.5570033223524227,2.0301440866668905,1.7763272605089235,1.3889454880300636,1.351157135795556,0.6086821642390794,2.6371511164188344,0.9342099481516491,1.4065244974915028,0.1696925035890673,1.631514903392827,2.476945083159342,0.3510686816592037,2.056108000835105,0.9085531744300576,1.2108233082457605,1.1932513219741478,2.4889020937933983,1.6870593387712924,0.6474608081306394,1.7191946574210903,2.001292596944769,1.0627085781433614,1.272497185540666,4.7666740953847375,2.544069670356856,3.599800317191616,4.320121890497721,2.8932929585103504,2.9257708412637986,1.4796558128956443,1.3382445991141654,0.6311550457476385,2.0579118745142932,1.6695730849281984,0.7150865803038327,1.1518144187548849,1.94124461900788,1.4347861349435649,1.4658362403651988,1.7475981553885078,1.7369968733460732,1.3598877028580592,1.5639679522175354,1.879634063651633,1.4672220729610723,1.8244904564172184,1.3058187225905584
0.6836437733465428,0.7159267970737511,1.3545001449544882,1.360824973218945,1.3616980727865935,1.3608967367748048,1.3586580880226171,1.507911932254061,1.8373743064351256,1.7798244088526456,1.7109205863354775,1.6517067161449006,2.0116929330815214,2.5308080598590363,2.726729154426557,2.7118677643959272,2.6757468156487647,1.4420142421159732,1.4996948118006084,1.890640895218719,1.0690132248219713,1.262563580874871,1.8476093591047795,2.078102746693796,2.1348931841302154,2.1444354018311285,2.018237306945346,1.0307731434384522,0.8075279755849459,0.8478128179043745,0.9280162767039652,1.1236035865527918,1.2887425211648886,1.3337193833633316,2.1730925737538174,0.5101525940996954,0.7947100712105817,0.6280773143438456,0.6280773143438456,0.8587995930824013,0.8587995930824013,0.42299084435401824,0.8587995930824013,0.8587995930824013,1.3330620549338734,1.1235431321236646,1.1917637606242506,1.1911412831245791,0.8018513208366629,1.8817752604019689,1.4814503380022832,1.3844239968405638,1.577976202938352,1.6060632496865923,1.3914497944866897,1.6051645315735454,1.4952281577217366,1.1072318736705822,1.6238185806584524,1.113041124733364,1.911616457152122,1.5061525940996965,1.8144130159230996,1.5247372608208316,1.4784228706186988,1.2490476718068564,0.8253866288705753,0.6800813835198363,1.0943621993469388,1.0814185989406115,0.6328052298917675,1.3982197355035604,1.1618006103763987,1.1522424912838645,1.3127243133265507,0.677086948716414,0.7567182645514292,0.6078584870825379,0.0659531903668571,0.900944395603534,0.817745997902025,0.6370062250749471,0.7827959238956093,1.6738668174821294,0.7218798748158366,0.6751634732626168,0.6781623923613977,0.6171003449987329,0.6841442425910689,0.7248725518214485,0.5920303835385978,0.8005203989758167,0.5637500040227625
1.424488785872541,1.4146491712739144,0.367922209212882,0.36721006237612297,0.3658747667025581,0.3673456783839111,0.3706875081687437,0.20458486106553986,0.17941384149430115,0.2021074293477028,0.2810710524361804,0.3233518452259925,0.2250090840186061,0.2347144206288334,0.6495065095959169,0.9072925945909094,1.153921676063648,1.7090868989854409,0.6854874283193635,0.694750771945301,0.21676224084693446,1.0097044552271743,0.2501102779003101,0.07989633877370994,0.9510366122629031,0.8364799294221454,1.5284516982796643,0.7665416850463176,0.7033015506769353,0.08734009704455192,0.003705337450375268,3.5869982355535948,4.11610057344508,3.1431483199732315,2.5555930356262477,2.218098178839247,3.496491157717446,4.069894844686027,1.2104102337891471,3.4135421261579197,9.80988089986767,3.788707543008382,9.80988089986767,9.80988089986767,9.80988089986767,1.2339148458820401,0.2311463935489735,0.20363602289521565,0.9837052162327632,0.9110370171462951,0.315372617710332,0.5218873722382039,1.603573056052061,1.6130854060863746,0.9125888507482132,1.523874843049516,0.6951729590588689,0.9102962966676024,1.1168543221764633,0.9103350655189532,0.5872027498073429,0.2791146123012607,0.6914453117508286,0.5843281712773329,0.09764890873540157,1.5183199161887946,1.2229718891606858,0.2532531980591075,0.7313830853751462,0.22139391265990205,0.4360897153133585,0.9518571415351308,0.07089293591278589,0.6699286084427905,0.4458147207018033,0.5912043555238646,0.126667267813233,0.5686111198230408,2.6998181565623653,1.2895103901242884,0.7945877472443663,1.7158165682032092,0.910499277157904,1.1113547431253297,1.0130148825537884,1.059995062142256,1.1080692849186151,1.164310316438204,1.2569876210303854,1.0917798060475998,1.314583084253238,1.044115620885929,1.5178210957156415
0.6976056674637445,0.8440850933069706,0.8936428289719183,0.8929780414090027,0.893337105017886,0.8929474608736099,0.8927835374212174,1.0627911699633268,1.07868842903214,1.0684797213353805,1.0614042953053713,1.0598681260609168,0.5823228048222682,0.469787407918741,0.5901716658741725,0.6856150099268841,0.7667475127415249,0.5340266923169399,0.16159672958999627,0.2518636527594085,0.2075507995671515,0.2840567512324144,0.6038234940483358,0.9440152699290592,1.0032463628712276,1.0445713598653366,1.0398198651174493,1.042172658410485,0.8128393189112193,0.8840928219309845,0.9534207045809786,0.2948509077792474,0.15063123722496075,0.4158329636432245,0.5759854019761079,0.6679778079321195,0.3195208062347665,0.16322572888021836,0.15562866855400226,1.0204400625225445,0.6741613562582658,0.8408079836479496,1.0579535890345078,0.5226644222676451,0.9317061440423232,0.5078141200694153,0.5852595040201247,0.5718491328760655,0.49324310933658294,0.9209557922857049,0.43250226511440015,0.04285022407292827,0.33572819907648865,0.2734525564391732,0.34346432962301066,0.11816104580295005,0.05358098720461624,0.394550002240972,0.4031907750815231,0.011752453112296779,0.3111440475320213,0.3653642818387133,0.06623512083684012,0.07597068435952559,0.5439421712710759,1.1167568434130908,1.1973990101680374,0.7646500654796922,1.0557641228556225,1.0481149950454611,1.3159801104902458,1.0693789828063005,1.4540980898099876,1.1427979562834727,0.9443991304037,1.0858343405706767,0.9654142118552372,1.1109123942624328,0.17955996052098497,0.7310369140106079,0.9549295244463721,0.5203259642532925,0.7529736295351164,0.4329879620042441,0.6209934517130347,0.7949599174550575,0.801230182330591,0.7964051307419651,0.694581956972647,0.7072298824835781,0.6194848823775794,0.7113681778067121,0.5830824611220429
1.1235489827103702,1.0339982001015429,1.2364525521597676,1.237327982240334,1.2371439182157085,1.2371084509039894,1.2375344770146728,1.141482979788592,1.1699422447281678,1.1719142657312287,1.1682837922196552,1.1602112174027392,0.9591702251746002,0.9722255296069242,0.9958608183015328,0.983176756467174,0.9728794716592932,0.2297100205902536,0.538692518874399,0.4986058682223733,0.4475291695264241,0.7828157172271777,0.6648078242965012,0.8229023678792045,0.7350720658888132,0.6426475634866178,0.6402399076558318,0.7810140700068642,0.8598014888337471,0.6752316403568994,0.6147220315717228,1.6130571480479627,1.7755233356211382,2.0111530542210034,2.143359643102264,1.9717227179135233,2.407901509951953,2.2574639670555956,2.167381606039805,2.134951956074123,2.134951956074123,2.1998112560054897,2.134951956074123,2.4376286890871657,2.134951956074123,1.418189087175675,1.3192616764950649,1.348668993981013,1.3926969716270403,1.076016881565765,1.1678874311807346,1.3863896685978894,1.2112516152697674,1.3027582391742158,1.1261309138234648,1.009478820741082,1.2848400798424215,1.2866642333880738,1.2702847788558311,1.3238289483051826,1.1374244447297666,1.6119502781280408,1.4994804162712259,1.1508660692411503,1.2352984008010035,1.0833104552733936,1.1408517130720277,1.0091566575154445,1.0397898258227705,1.5500068042505868,1.1828506942611263,1.3296156485929975,1.1678941046851876,1.0046364194632074,1.011624914207275,0.838382628643022,0.8360531238218599,0.9431511861560652,1.069894275821356,0.9811347436006012,1.0504719883262823,0.9641613059351825,1.0911784801212607,1.0688993156856323,0.9542226449886864,1.0908760005911438,1.1027244967218266,1.0992352181235028,1.115493803910505,1.1387507014609577,1.052693720591953,1.098183474185462,1.0542441258498751
