LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
0.06263122593639281,-0.10496004021595695,-10.860339110896035,-32.9881359172164,-18.542224472894837,-4.034620507646267,-11.52574678821874,-16.246965003588173,-10.039313884701805,-45.25450455924076
-7.166791097282512,-7.201501867781666,-5.605672687359536,-0.27554605202815563,5.178578120451128,37.820686256199586,15.97300586000693,2.1448282874123814,10.707186801258324,12.809560120786882
30.104574565917915,29.999448490029888,25.050192956192742,10.200082009056953,14.171872611119365,14.980831012539806,24.570454020134644,10.03018143950635,11.583154679490471,15.48095831218146
-10.507648297013205,-10.407207110394992,3.750962086105403,1.2989710035362236,23.519680055119508,32.27190679889888,20.890867804415095,16.82717648569004,5.795520309232025,18.136821752937777
82.75690789705956,82.92095000467417,102.99080862050562,66.88347350835899,-7.799040125553887,-11.699733106971934,-0.5924453666318357,10.160149901355709,-0.7832365382780608,8.757504195674557
52.00285245720856,52.14758714237783,70.42282575591246,28.331425093532502,28.439770070809317,18.21383892183667,27.518061662690727,27.603299876454074,18.948479129473952,21.027244034753437
-38.410352665837564,-38.36896947728745,-29.70022617016582,-3.3319257781979275,-4.426300125041802,-21.818966925327352,-8.320898461613186,-5.754809700125859,-2.1239969581796228,-0.2587048722267191
20.295257392123347,20.17082389378998,13.426948357655935,-0.7555138227055203,-7.836076847857797,-1.6771792582467775,2.971125741203185,-9.266223589460807,-5.144601914098013,-3.815446716785697
41.388936571769904,41.52912833401086,59.382103417593015,18.763704417096093,9.311652804936159,-7.128499117669975,0.262534338014234,14.757128025092456,12.926205980044585,8.192149851993463
26.86498218949535,26.7927923048376,24.904947363154005,18.508961143148696,19.081036460555136,28.58224605007743,25.91735975589461,22.974444816025226,21.96400001927597,28.425221688700336
-40.33045488271712,-40.29134315563116,-31.83373161348559,-5.730482732561475,-7.25431591041913,7.110740541935597,6.347955805451015,-8.791039899966897,-3.930176170521264,-1.5714860901028818
41.66495157827643,41.821043570766506,61.15194100918157,20.106017070410957,-29.130668783624657,-34.91448328776957,-34.622350267804336,-31.535790843396285,-20.04172709929105,-31.97111146099394
