LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
2.959774338334924,2.8365178446684283,10.827413462926863,22.942413903932547,4.072869398264309,13.515069386982475,11.098858996588511,8.259177150380907,1.0282809878958332,23.88296324916405
10.064983899811608,10.090512246022076,7.968691885191228,3.447862656210953,4.935685151216816,0.8448802988739565,2.627206807775402,5.456064652693516,3.5542226833865875,10.301113861636386
26.278038845930496,26.200722934401455,19.957444120510885,6.858365576934435,4.524636956502443,2.958590678016648,3.6901864683052255,2.1630315425526883,5.848924566748691,19.646673010071268
24.642584794927068,24.568714427058318,6.391300488939407,8.292403153509945,8.498061460732472,5.3005013848959095,2.4187720563887183,4.338127046148152,9.325956329415966,29.610437272667504
87.3579300643984,87.47857629771619,113.21156368397067,71.34768615132279,6.7207690798720705,12.000734839114557,11.559350576141554,1.9502195258123152,9.62909556404881,67.60956879344013
39.45884345955368,39.56528987657441,63.00462103750188,17.954009174062392,1.3912981158837852,16.597427694408736,10.781960051280578,5.874197407134574,2.234791209530556,24.19742235796511
41.055341879446864,41.024906243780805,29.863381936073466,5.128029391767596,11.39766254815848,4.012989739398593,5.706027622503305,4.743910211559106,7.355122330822157,32.29843619205643
35.67708057831705,35.585564850490975,27.048629811273504,17.37712070759474,20.075328185405418,19.67676834251095,19.676768342510947,17.796756547824423,15.653357529848623,22.798656894000416
15.55290680528691,15.656012089061292,38.55565943226485,4.237780417963137,14.905467285836536,10.712648604575875,10.581013372174894,16.351518794254943,17.661857315264356,1.3472363317853393
14.249817002339366,14.196724306846427,11.866153171454533,4.947771559775543,7.059517715680177,11.685024684341313,8.734379900350172,1.4525919777846226,4.091993730357659,19.62629807050037
35.2020169343849,35.17325186534202,24.281569466496762,0.3810897036337293,7.205942331774719,13.580512692513881,9.574441156713725,0.028389690869421003,2.1847957278252244,25.917235932950966
60.46671238088399,60.581511631020646,85.37005233625818,39.53881966224378,1.6737143437889301,12.302235019536369,7.212001156159516,1.6941110334594782,2.4240986595328877,42.56591470907793
28.069047230207765,28.060328960643044,20.406749468141562,1.1040297925533191,4.957070603083459,13.009165278583968,6.136741251445558,0.13513728345797937,5.43186620441106,12.449762460251893
64.14410107956503,64.26224146294803,89.59046598590947,45.566923091406935,6.0517786360865955,3.154121036043989,1.377889015778976,4.258886513966104,7.225580509384798,45.18755277967202
17.940888096590736,17.84352538558353,8.36214366534912,0.7826507619174308,5.6831180847831355,3.732341465981694,1.9450475912253822,2.497213392367069,1.071626297898849,2.490146474673981
