Models,Ability
LinearRegression,0.4731748962499999
BayesianRidge,0.4514007952500001
SVR,0.475422388
SVR.1,0.6349570670000003
KNeighborsRegressor,0.5928278402499999
DecisionTreeRegressor,0.5698069512500001
RandomForestRegressor,0.5856196145
AdaBoostRegressor,0.6009872479999998
MLPRegressor,0.60624043975
MLPRegressor.1,0.5875906162499999
Average,0.5485835920000002
Optimal,0.65783071175
Worst,0.42882894824999995
