LinearRegression,BayesianRidge,SVR,SVR.1,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor.1
0.03245440021945435,0.03131935837463244,0.02189194435112215,-0.0328275227608479,-0.005682274589859346,-0.03900725693019401,-0.0330453101320057,-0.06504252544707483,-0.042134179135515495,-0.04299241919275952
0.08680092832858868,0.08594005065479009,0.07947737722090413,0.0892807482645073,0.05994972895500049,-0.011557021936147039,0.01776341993276611,0.05807491488511209,0.08593080556008068,0.08440087685140404
-0.20829061974047686,-0.20830995904204844,-0.20567245370145923,-0.07380104141920517,-0.032115965573932904,0.0156398364790972,-0.011249164670840119,-0.08255616426980511,-0.07717690270465147,-0.07532402528431661
-0.059118168150836724,-0.05950899455973087,-0.060888654924968,0.029912942491505612,-0.01605167842720158,-0.025814205082519737,-0.029303387435676953,0.04545075052381932,0.03209723977870836,0.03485452292308357
-0.036432033231207334,-0.03551746141144795,-0.02278088222697363,-0.02232716060224004,-0.02964241732477437,-0.023505674042062212,-0.011422089617070075,-0.007906277954026663,-0.012612974649477193,-0.018285876488019277
-0.15159819330567387,-0.15201855952962323,-0.15371765583128297,-0.06719346676870908,-0.0828792429692598,-0.03671018262414084,-0.058240410130378506,-0.05436639740042452,-0.06483896922564711,-0.06228534136372886
-0.04900908545026101,-0.048099831420579095,-0.035420757445597716,-0.0329467074748576,-0.03164584723354404,-0.028089136063798065,-0.00864146251439583,-0.014446952683861019,-0.02351969484786954,-0.029160343549562935
0.29180370951010487,0.2933624154287102,0.31306449452107377,0.02984870402670563,0.044088836482388184,0.1013417182966602,0.05462684812019647,0.05232326315655339,-0.008319473399537392,0.010116628419264506
0.07661871485746802,0.0754573350719539,0.06574510935504843,0.0037883363689715397,0.054296250781152765,0.20185675233683367,0.14851528503857497,-0.03009511252733099,-0.0056160328950056165,-0.006259744298181408
-0.010145993680366058,-0.011283839683699379,-0.02074157715365959,-0.07622147251450662,-0.04974299839194245,-0.08306798073227714,-0.07423876540644107,-0.10910324924915796,-0.08554845428006698,-0.08638131416562604
-0.06779569874921201,-0.0676311664639857,-0.06300532123702894,0.07586398859166324,0.030226791382799073,-0.025062559410191976,-0.019420975141397297,0.06654913061117837,0.07113941471964455,0.06919392523551686
0.08103802998436027,0.0818715264069378,0.09373137717008619,0.12356783629025388,0.1577009142801618,0.22059542286494788,0.18160046501843916,0.13489251231771357,0.12809695319700384,0.1237491321684679
-0.14136650747897472,-0.1410936764246732,-0.1352967162584992,0.0015572471150281015,-0.01691671449604806,-0.010691994523743639,-0.011868021631064703,-0.0008148800395552991,-0.0038236872547880774,-0.007458252840397671
