Models,Ability
LinearRegression,0.4976485575
BayesianRidge,0.4858997727500001
SVR,0.486449424
SVR.1,0.5728519927500001
KNeighborsRegressor,0.5295474742500001
DecisionTreeRegressor,0.5145113884999999
RandomForestRegressor,0.53584030825
AdaBoostRegressor,0.552948101
MLPRegressor,0.5578071554999999
MLPRegressor.1,0.540180815
Average,0.52388218575
Optimal,0.6143197509999999
Worst,0.44082815575000006
