Models,Ability
LinearRegression,0.49298788299999996
BayesianRidge,0.4783438255
SVR,0.51002837125
SVR.1,0.5911463782499999
KNeighborsRegressor,0.54343290975
DecisionTreeRegressor,0.5612344629999999
RandomForestRegressor,0.6120169959999998
AdaBoostRegressor,0.5666163052500003
MLPRegressor,0.5772969695
MLPRegressor.1,0.5630062172499999
Average,0.45287166625000025
Optimal,0.6182996175000001
Worst,0.42108537
