LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
3.6239463189873646,3.7763957734388853,14.350387036112707,36.61137330215446,2.1482622329695147,34.86422643659872,15.51794105647204,2.2909766388935893,5.0589807807348635,30.161837021481375
1.9619522613904232,1.930377596745446,4.0521561822514185,6.5263541108352,10.66458282628798,23.26349702701362,20.105784786522694,10.387084295295455,8.722841221930937,22.594235342227336
13.585598669973713,13.489970697909882,8.884076372414619,10.66616287920284,8.112044795549863,6.438535911513558,6.7679365668752665,13.159883300642079,11.91938052164275,5.828939164857633
20.65659813434268,20.565231773457917,5.530661632965639,5.658329001930518,1.380824868603689,2.2542725124845973,1.482740094034959,1.05474726840702,3.201274001275486,25.850503607033225
61.10165323154615,61.2508741926802,82.36205212375432,43.82485576240636,18.984084526788564,5.280485099498492,3.643735105305808,10.395102677922551,14.23175553590113,39.45362547514473
18.629293237214924,18.76095119470186,38.027444617920665,5.444973248580169,24.223010370264802,26.137900805821516,23.812569917888766,24.514822524168096,25.16809163425981,1.9762668883685848
75.26196044947949,75.22431621739764,65.83231045387419,36.399519804911634,37.04218111088656,36.20614221530731,34.5780908428953,28.92769956635388,36.57247805474735,65.17703808729564
31.46748971005184,31.354298734340905,24.903719900990456,7.47511879476705,8.01659367855482,1.2388417408278807,9.483141985771812,23.66176605990269,7.189272296608146,17.905725829545013
24.759666598506556,24.887192084547124,43.719642094152945,2.1588223556017283,0.6739693242340508,22.36029711382004,17.39238773794071,3.170410744493722,11.532405505180193,9.281934698496713
15.715735741959154,15.650068187881562,14.190988611080403,2.5397218848096417,7.313704511867206,16.359464255529886,16.454760580115938,5.421024837974068,6.157134484183937,20.09187643155794
55.474230223238436,55.43865222687978,46.26366817016286,16.918220411348134,11.416266100143218,8.65785173620958,11.261703015230504,10.17668028136801,16.31954478054751,44.80166063663634
28.232508395594095,28.374497531696974,48.726099488948265,5.500943871702219,39.83076574798602,53.87648901157823,50.035432151044716,43.27729183359506,34.275083631711965,8.64124592465653
10.50789394683133,10.49711077915094,3.9263872041118937,18.909548712494935,27.531363515738114,31.36825586076872,31.916517475025756,21.17522476748265,21.610307796688936,7.216442332789699
58.322189895303794,58.46831150285304,79.2539568737173,38.256964597677424,5.6718364375291515,10.2991067477856,3.8853288604476575,10.918538462625975,11.514440269225759,37.55563297552975
4.328529609073065,4.208106808330967,3.0020479988422295,18.891345256012197,12.678486807625514,16.443544332583286,12.942117135511637,6.910183072862061,15.813632536381117,11.623571367182901
15.461467309438447,15.355508158758674,9.664505299230967,9.139752990179215,18.576407225393407,19.255352729611673,18.929746370081688,16.956694339325878,12.915878131866778,4.290040524680737
0.9076706940288553,0.9919343696151444,4.404209307674712,22.481685835810648,17.270288868985027,4.677906773988127,9.753878422671175,21.413205018681282,20.45219083117217,4.908086191539166
15.366667019041302,15.269101950986965,0.4165333099246311,7.4783995520761835,4.092100300201309,14.037806188695626,13.118984668101803,7.938401320484957,5.231426126005999,22.323514164986577
31.107295401982036,31.01696215895887,16.09090287186988,14.988978139150568,14.815087034061605,11.26357685635169,10.785167208110295,12.072712503861233,12.8454756534408,36.00737726246346
11.966244972286688,11.872683235946049,7.483810617257298,11.98218544916578,16.588789567741216,6.923353673570883,6.549567201186928,13.644701062699404,12.478971639176375,4.892538923098929
17.825317125106963,17.813500839564973,11.134266411122676,12.143830677336544,23.067616077478057,22.126905282332146,22.370119619253394,14.425069557021862,14.924642114099608,0.3948044576950487
