Models,Ability
LinearRegression,0.45135703775000013
BayesianRidge,0.4439079329999999
SVR,0.46046197550000006
SVR.1,0.671621381
KNeighborsRegressor,0.77135622525
DecisionTreeRegressor,0.7927565535000001
RandomForestRegressor,0.7936733967499998
AdaBoostRegressor,0.6868766682499998
MLPRegressor,0.770733277
MLPRegressor.1,0.7452986337499999
Average,0.5985394645000002
Optimal,0.8101565047500001
Worst,0.40800397324999993
