Models,Ability
LinearRegression,0.48252406775
BayesianRidge,0.4710085160000001
SVR,0.519555139
SVR.1,0.6675100949999999
KNeighborsRegressor,0.63023351575
DecisionTreeRegressor,0.63190518375
RandomForestRegressor,0.6714001842500001
AdaBoostRegressor,0.6389083157500003
MLPRegressor,0.6691344550000002
MLPRegressor.1,0.6563755644999998
Average,0.5971360124999999
Optimal,0.6734698187499998
Worst,0.47223287450000007
