LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
-1.8807598927697597,-2.0161379097159795,-24.10986485811752,-39.008276610527304,-16.72911209767836,-12.702271820009074,-14.112554573255977,-21.125244942250177,4.966935826474668,-4.988258224609865
0.9915099825259632,0.9576665398398967,1.357227913403923,0.5765728321140082,0.572791166581784,1.4413677097193731,1.055372665212134,0.782470335969123,2.1138381638803168,2.702648894832768
11.601591340339393,11.535607342651016,4.814965812298997,-3.5077161698416255,-5.583567121142524,-3.38383029010967,-4.150733831575031,-8.417475422252222,-5.5579116512758455,-8.344574197459952
-23.677284619921146,-23.59445316348137,2.6524825167808643,-20.58126950331998,-19.722646363422832,-20.01474734883039,-20.296058842691856,-21.65556519918946,-19.413664727036867,-20.42513527658941
82.83290483680591,82.95297943567009,117.45051100085539,66.47935268807043,-0.1567446756661468,-1.7578593117483763,-4.273752169450603,-11.170019926120517,3.0736910769394683,-1.611057224289027
39.351768119620615,39.45973877959236,71.27584493552249,23.259630775028583,-5.231148050988395,2.9946517672109394,-1.6999991993671415,1.2987834239394829,-3.8278669958207843,-2.216989397529062
-52.29209570503123,-52.24263520376441,-33.38847702568869,-19.293396431236722,-14.26031642226405,-14.335100733726158,-13.018576354970765,-15.018322955729232,-14.838455621369757,-14.926856246979998
34.39735042496134,34.29719242200765,20.00587106017874,14.563699082369396,16.525229992746144,18.0006765695889,15.684392326137782,15.866107328555966,15.957146410968903,16.039689456835404
23.267752344714737,23.378810481155853,55.87889545827801,6.417605269219322,-29.621818316847822,-28.629162625741998,-29.045048773825698,-30.325322226571416,-28.816014776745448,-29.1443838385172
13.562649785593958,13.506650143625667,8.997875788149216,1.581177091725167,3.4237938573620825,3.223721986802448,2.939760205452883,0.14030563593518752,1.8925358236821042,0.3295879763513738
-43.7065516240876,-43.68110087988142,-30.145903184384423,-7.551512706545663,-8.625689162852662,-6.842736695606547,-8.207278826100428,-7.473533053989128,-9.611616053386197,-6.8462138070940535
49.00189487119188,49.13286478126119,86.04407048730073,38.85418305086657,-38.924961383715214,-42.0770600987652,-43.508931681810225,-38.94942005945049,-67.02897798812688,-54.73656877268132
-34.02226285745431,-34.00123033233792,-21.444815249369316,0.8667435154737464,-1.5743030904783875,-4.3131540683339225,-4.129668299376679,-0.014255330173972514,-1.3866954049502067,-0.14047465451856
58.17342855675531,58.30347008520579,95.0090083565083,47.26156865028685,-30.379615007502537,-33.531713722552524,-34.96358530559755,-30.40407368323781,-54.74991633712847,-44.985904648977424
2.684310510733205,2.6066629541445465,-6.697845156786009,-14.584002225459088,-20.15774826723509,-18.090348189154632,-19.78146884039292,-22.798331457254704,-19.205188428610956,-19.814387702725035
20.52921410719101,20.444043339679745,9.472893558932356,2.4208220348736305,-1.464529443415712,-3.9973257874342547,-3.608419616522511,0.516687249515515,-1.2196629584912806,-0.10993435497326942
11.248552540143207,11.190760618742123,6.284936703261275,-1.3927044061089284,-0.42880182839210645,1.897599581120097,1.5790154359650805,-3.3826723250061304,-1.4069549045664274,-3.1933344330444364
-6.95933679631365,-6.8852601524892805,17.42219308252656,5.430523437963437,11.646540416599386,17.11048317540481,13.150190182890292,13.204572930223975,9.596750520510476,10.35837862971286
-27.388441886055283,-27.31072024617189,-2.1957790408217974,-18.87091426241252,-13.924033989557792,-14.227252732824041,-15.028710016182679,-10.460169779363667,-15.816215033323083,-14.747477356063719
19.029164520228996,18.95173723870571,9.696027387793023,1.7900924557697238,-3.664320171712352,-7.233988931092862,-6.1065751636006675,-6.304903361731968,-2.8644495211251124,-3.559718361174056
-29.565505795144105,-29.554523508290544,-19.224570776668077,0.8301800834052713,-1.6589710155191393,2.1975923495177896,0.1792613144680677,-2.336318020940099,-0.17735584099748913,-2.462532496806829
