20170113185,20170158300,20170058978,20170108962,20170112811,20180164446,20170143513,20170113891,20170164809,20170129579,20170024559,20170130337,20170133007,20180013218,20170111663,20170111289,20170152334,20170157368,20170111206,20170110245,20170015658,20170114066,20180059754,20170114039,20170155130,20170195396,20170144931,20170113766,2016094066,20170061991,20170073517,20160157990,20170109549,20170059053,11500456,20170109941,20170023631,20180065054,20160155708,20170195538,11514190,20170026858,20170078596,20170009712,20170160793,20180161810,20170108078,2016088480,20160125825
1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,0,2,2,1,1,3,0,0,3,2,1,1,0,2,2,2
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,1,0,2,2,0,0,3,0,0,3,1,0,3,0,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,2,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,2,0,1
4,0,1,0,0,0,0,0,1,2,1,0,0,1,0,3,5,0,1,3,0,0,5,1,1,0,1,1,1,4,0,3,1,1,5,2,5,1,5,1,0,6,1,1,1,2,6,4,3
4,0,3,0,0,0,0,2,2,2,0,0,0,2,1,4,4,0,4,3,0,1,5,4,3,0,4,2,2,5,1,5,5,4,5,5,1,2,6,3,2,5,4,2,4,1,6,5,5
