LinearRegression,BayesianRidge,SVR,SVR.1,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor.1,Average,Optimal,Worst
0.9051905091415382,0.9042556038713097,0.8065051506512226,0.8459302791085443,0.8422161932137089,0.8614885361562372,0.8628145649041684,0.8174803239423634,0.8786513432756401,0.8918230183783663,0.5000577344025574,0.91816007290206,0.5000577344025574
0.8558912078453818,0.8554883283664392,0.894772718041704,0.921027544345295,0.9239391078857514,0.8846103746279482,0.8959034192093055,0.994814951623906,0.9423081567262157,0.9426942872985771,0.5000544551275728,0.9949578992962472,0.5000544551275728
0.6691657739935635,0.6700378350063624,0.7522690660876064,0.9418012801544868,0.9167986744547056,0.9135105039656495,0.9184097431762641,0.8778183595025439,0.9331976171278132,0.9491618790021545,0.500052512303082,0.9629067248152406,0.500052512303082
0.6023388969297676,0.6033930573164865,0.9245274877410068,0.7931280367601772,0.8155251949335881,0.7693679710173079,0.8072533134625651,0.8235376491024733,0.7985492382491302,0.7963854980536572,0.500038796683212,0.9339644742719896,0.49897121355180507
0.6531045528510201,0.6527783779188293,0.5926943412873146,0.9229229347804869,0.9218850345589654,0.9157035428123734,0.9143823388234109,0.8990225879095467,0.907463967373355,0.9129928462734304,0.5000505662785784,0.940422744044153,0.5000505662785784
0.7276285529590106,0.727082619712639,0.6289363384606923,0.9017250289719347,0.9100006256123134,0.9097767929273377,0.9161185084901977,0.9186358266774555,0.9098893634383651,0.9070733107103284,0.5000561098454163,0.9290685920348158,0.5000561098454163
0.39694799488661003,0.3971330373582104,0.4717659399506367,0.8345045362127662,0.8491981371116282,0.8244655593366558,0.8522171133589197,0.9293318398653353,0.842107370522062,0.8601853433006876,0.5000513024146012,0.9305604932182867,0.39694799488661003
0.5893810517883394,0.5901625594233499,0.6741935141195292,0.8262829641339644,0.8497170275158442,0.8408403404514587,0.8441024328925819,0.842998402710235,0.8459055860685636,0.8520338552105249,0.5000477321815258,0.8855558097616747,0.5000477321815258
0.7580196380311724,0.7573701049686619,0.6415617922310984,0.872666208170841,0.8779741538062833,0.8806235199318392,0.8854063557619091,0.8805317241914938,0.8767530248160718,0.8775542115386834,0.500056936543891,0.9025000246333441,0.500056936543891
0.7296029630203016,0.7305013231339709,0.7779548128731789,0.9868176382047003,0.922397051572356,0.8993191730302954,0.906650666002953,0.9730973380283201,0.951350299938516,0.9584857358477995,0.5000490317450553,0.9904708267549733,0.5000490317450553
0.42431507120945844,0.4244668324125377,0.4859693109920665,0.742897021592872,0.7552435233849422,0.7507603398412203,0.7511207784960441,0.7940455135043303,0.7475049880411527,0.7591313949613113,0.5000440588304091,0.8079322708620389,0.42431507120945844
0.6846282631596816,0.6842142479742251,0.6087636526518005,0.9199226873739415,0.9055653768809517,0.9124791764642153,0.9126216845224043,0.9093092840020482,0.9134517254788683,0.9135111734561278,0.5000488176457538,0.9347915674936729,0.5000488176457538
0.5198542851678085,0.5199282345748267,0.5979788750841224,0.9338567009345095,0.903200971076459,0.8612016682850353,0.8783357170643266,0.9853796965276895,0.9195675819339062,0.9286364976962395,0.5000510470193043,0.9893528325754556,0.4936052238646996
0.674840223303701,0.674454508604781,0.6040577715690563,0.9091081440963207,0.8868556749605201,0.8897027436484677,0.8846023719231895,0.8737773719266038,0.8927107369195163,0.8970870870648092,0.5000512601297183,0.9157823894714244,0.5000512601297183
0.7867614080932899,0.7878112207332365,0.9058129776032423,0.9231994984135372,0.9065888202199452,0.8950205903521837,0.908497156694569,0.9145198644259157,0.914049984354317,0.9132856087895398,0.500055440410273,0.9691702033899263,0.500055440410273
0.6725370315899162,0.6734241486380449,0.7652289234274001,0.9326351431684297,0.9242671091957263,0.9205163510203,0.9189741118537442,0.9066384952100168,0.9336966505998628,0.9382841565288841,0.50004995210043,0.9578632489076406,0.50004995210043
0.6495265574798655,0.6503593711647737,0.7187784069491354,0.9538105879731017,0.9592562243987844,0.9139311400511281,0.9384760245484914,0.9380404226478204,0.976812672965991,0.963129825221974,0.5000510957297027,0.9892735307283467,0.5000510957297027
0.7860607060297946,0.787417190074808,0.8196871508633418,0.8319274359364602,0.8182131359388298,0.8203896286915292,0.817745958725386,0.75743982879377,0.8406039933384198,0.8364440569860463,0.5000474131775036,0.9086783759449751,0.5000474131775036
0.41424356410441227,0.4149646948481311,0.6970791642540537,0.6522784374493661,0.6575263917497567,0.6513350154098825,0.6490033169861616,0.6954594128155248,0.6337569501516435,0.6476899225078816,0.5000502273497491,0.7876337519210532,0.414021511681635
0.7069812068507801,0.7078963265238738,0.7895107227913833,0.9255177714998464,0.9036060056114861,0.8972735513788919,0.8988860127263006,0.857454783166534,0.9110363987540708,0.9299019598085408,0.5000578103148541,0.9475285499048812,0.5000578103148541
0.5005839539384623,0.5006729324076283,0.5713546342533906,0.9599256113705931,0.942136584225409,0.920448529096286,0.9328150891127545,0.9132642716086907,0.9702716441583978,0.9719769181865354,0.5000373078924751,0.9863606895919972,0.4879731759001314
0.8249968230445484,0.8246163318082921,0.8614984081567885,0.9750908062878991,0.9648642039629474,0.8953545000761984,0.919524680740057,0.9499666609968956,0.9941501842837089,0.9943292694565598,0.500040472069731,0.9958946639690295,0.500040472069731
0.26569942120499984,0.26618555006077643,0.4976942883249441,0.5638279362197085,0.4876717084586589,0.5301250982687786,0.5012735124762185,0.43623560558125823,0.5330258361850997,0.5626685752637196,0.5000499409282928,0.63631204477147,0.261611577826638
0.7113198024607026,0.7108236202708349,0.6206869058098945,0.89637672001249,0.8878352249803433,0.8922794630982269,0.896837089759553,0.8939188617136488,0.8928141691511889,0.8933585854188193,0.5000482486521187,0.9153884665234667,0.5000482486521187
0.7849738931734987,0.7860276655043175,0.9077512142017573,0.9280141715665456,0.9101879015060754,0.9077966279471834,0.9281107045068412,0.9065766758562729,0.9202093866684781,0.9229194130552374,0.5000533503076905,0.9633266525462671,0.5000533503076905
0.27508983278720456,0.27558643894590656,0.4997647878077431,0.6385888486448383,0.5580476943704749,0.58126751156272,0.566584775286209,0.5027455639793064,0.6070632744443147,0.6344320384271971,0.500052247331177,0.7107864425410526,0.27405242798480645
0.4407336318872147,0.44088654825356793,0.5163481832621268,0.9197632745512934,0.9141429934518019,0.8760516736164489,0.8836640430673732,0.965888815749693,0.9168314961636057,0.9364103290460214,0.5000542341562968,0.9736752231372471,0.43996689197476346
0.6512944519354267,0.6509746434606937,0.5925743145689829,0.9412702221563309,0.9731705299653235,0.9552908789797836,0.9490337922945125,0.9786699202634862,0.909123370018375,0.9174332883057369,0.5000472911656505,0.9828409467052686,0.5000472911656505
0.30346625716378445,0.3040069380623309,0.5356545254432092,0.6814747639916294,0.620617640064835,0.6273993627251403,0.6294985114071597,0.5829178704569355,0.6532623765995241,0.677070706426538,0.5000532333017829,0.75266893393603,0.30346625716378445
0.6612870132663718,0.6611363795294267,0.7373131170197283,0.8672866192738642,0.9058564257934212,0.8499514010691659,0.8775645476586721,0.963591984476871,0.8904954352276597,0.8870168842932451,0.5000473710040905,0.9679115205013732,0.5000473710040905
0.728897757089044,0.7298720165429491,0.8406775290924628,0.9145869742781949,0.9117719163125374,0.8906331960555572,0.900663577350452,0.9348166517857033,0.9124724263379257,0.9159706010918114,0.5000465542287975,0.9527359293612614,0.5000465542287975
0.8081721511574239,0.8073424262185661,0.6632234123263625,0.8492465058029746,0.856381668020289,0.8499246156373637,0.8519323205803223,0.8414979073666192,0.8595921484708425,0.8571003276640651,0.5000571731965837,0.8952287379213514,0.5000571731965837
0.9681009779471644,0.9682180379450271,0.8683463723863539,0.9168640456038016,0.9196006809073672,0.9433822160940606,0.9468330624941903,0.8884237532330335,0.9365839667708531,0.9255553873956398,0.5000446372057896,0.9788923049005138,0.5000446372057896
0.27286813166701196,0.2733608238355269,0.4973142080781381,0.6465435786049045,0.5810810013193768,0.5779131690611803,0.558781553343079,0.5273614261063748,0.6277862288327174,0.644606040110066,0.5000557407898663,0.7575284559472728,0.2644211847712391
0.18465722697548229,0.18488255527330166,0.2800604254972114,0.6266026364038279,0.5631774783231551,0.5191337200882563,0.5301554268893688,0.5396595196673396,0.5596639280098642,0.6050921557917595,0.5000501187884298,0.6885540331353422,0.18465722697548229
0.1627540487190995,0.1630483946252455,0.29701940007583294,0.5909562421576048,0.4631352299503466,0.5045525551620696,0.47162395635357185,0.41708713345316795,0.5494855952479825,0.585693148934333,0.5000563398991111,0.6578005546312197,0.16258855632403596
0.33216419568370104,0.3323954719197369,0.42250125837423813,0.8803648336792114,0.8695514556157404,0.8385929027478752,0.8495283047312705,0.80118494559347,0.9012570344472829,0.8775133838695632,0.5000546144907544,0.9235635949705049,0.33216419568370104
0.5411471244908455,0.5411644964905123,0.5930426418742394,0.8399476193776195,0.8362088217138943,0.8394095908720829,0.8430219465805969,0.7839284617069762,0.8395030420458683,0.8375761639337466,0.5000525432052908,0.8644722208341763,0.49925521011512997
0.6184072937730433,0.6183118703981114,0.6741521918749587,0.9536148357895815,0.9101723104832444,0.8848084041435456,0.8986460923451396,0.8673574629606303,0.932114391984034,0.9353289418068463,0.500049892243416,0.9685089096528623,0.500049892243416
0.8887569229144701,0.8875967494400655,0.6932252955258402,0.8482431262856209,0.8803443030606198,0.8750825727692921,0.8781410138934795,0.8704857549898837,0.8704363511632277,0.8572343229781862,0.5000522643843885,0.9518763695893915,0.5000522643843885
0.2934894677802127,0.29372480958885305,0.3788524712700235,0.7646861655196447,0.8180588379439996,0.8326874831643447,0.8460907672686131,0.8283454501894594,0.8274794832500451,0.7789281734768605,0.5000484536190217,0.889196288559367,0.2934894677802127
0.914147614385624,0.9141734147021243,0.9315613206104472,0.9588727301585223,0.9203709273096091,0.8801890536120233,0.896844950653241,0.9192122211059545,0.959326581141464,0.9587784121118451,0.500044249169632,0.9737992922766034,0.500044249169632
0.29890544771877225,0.299148182824895,0.39343790869344897,0.8807840732198228,0.8907542574991212,0.8252931149283302,0.8542798655137304,0.8487975670606287,0.8885513125993114,0.876549407033487,0.500050857396209,0.9378975814846401,0.29890544771877225
0.6612498140409613,0.6609002717509618,0.5962204171175738,0.8943088240545298,0.8767986857422111,0.8777597795155299,0.8692529575869195,0.8659618563561132,0.8798794267398804,0.8846643371019403,0.5000486524476376,0.8997438094374874,0.5000486524476376
0.7123083983737837,0.7132493522341992,0.8116858956496269,0.9312429643861106,0.9247854141728606,0.9026374252652085,0.9080971981245278,0.8994490334302707,0.9215267549109869,0.9246605099344622,0.5000468022347575,0.9595898565319606,0.5000468022347575
0.7467589180638802,0.7477395261698215,0.8458452785980588,0.9080487064309445,0.8918508899986538,0.8742103515799299,0.879119492742585,0.8592626427195522,0.8908726332597332,0.8970637035411049,0.5000494457264872,0.929617817413237,0.5000494457264872
0.9415483939877157,0.9426441266619262,0.9088841357556998,0.9439657401107725,0.9620794548647942,0.9363607085010939,0.9364772825541621,0.9359227287902472,0.936973730007115,0.9202923562392116,0.5000558554773493,0.9878782320982573,0.5000558554773493
0.8610558084819087,0.8621120955409362,0.9466074250521022,0.813480420878801,0.7963012179517881,0.8008429083804799,0.7974801052239553,0.7726699113628677,0.7989375099887434,0.8091156570838164,0.5000469690118555,0.9577039264063789,0.5000469690118555
0.5826580784172302,0.5826252151110948,0.6419616547567497,0.9473016243337096,0.903652248883785,0.8866177652478215,0.9008335180202757,0.8537439244738003,0.933668158254183,0.9352995488826954,0.5000529671189831,0.9691950235359309,0.5000529671189831
0.7122461249796772,0.7131863682743658,0.8110703844813866,0.9205926403456868,0.912698330844741,0.8989233555029814,0.894381905771238,0.8839309116257341,0.9146572941981301,0.9191923490797078,0.5000497084571259,0.9493759355712041,0.5000497084571259
0.8215820781342098,0.8226869798501791,0.9510941748868621,0.9288835460974152,0.9188781194585349,0.9040931663501397,0.9179974059378146,0.9112043306458982,0.9187473637430822,0.9141038731276346,0.5000439899058589,0.966349206951983,0.5000439899058589
0.5593556214809966,0.5593751208621635,0.6352044133037525,0.9257836966266441,0.9310367249549969,0.8942744726455321,0.9062848528797568,0.9673538575342475,0.9259458570579499,0.929421905435575,0.5000508887835722,0.9750295631642837,0.4995495451663999
0.09693933102330163,0.09708294598044245,0.15670233973714814,0.5227649278819756,0.5152655825694957,0.40590726993567594,0.4657105341170872,0.5370281912740392,0.4663990680283268,0.5127366998428738,0.5000507959811827,0.7153317825022187,0.09693933102330163
0.8995709066842112,0.8983552675172752,0.6941131729761411,0.86554509776246,0.8866991324648202,0.8963919947779795,0.89206993407531,0.9039603433873987,0.8826169863922516,0.8703191435868547,0.5000555324794609,0.9463815003773762,0.5000555324794609
0.6694475217596411,0.6690773529164754,0.6015001626768657,0.9282388280434912,0.9123547054209237,0.9011945285975245,0.8971880985232797,0.8848488351984601,0.90995854574296,0.9154675836857338,0.5000553262488434,0.9342743958606908,0.5000553262488434
0.010153248476586274,0.010171756069873632,0.01887378875874559,0.13140389807107467,0.08004236807227208,0.12690177846920217,0.12703339899419375,0.0879492280931487,0.09877345406284307,0.12772479621849703,0.5000507187575272,0.5069799526292437,0.010153248476586274
0.8878805767204602,0.8874658341628392,0.8934517691114781,0.8972005924236951,0.8852598293288686,0.8915660684412898,0.8979435398635196,0.8612105717382159,0.8946119262562396,0.8945273306072519,0.5000573289606749,0.9364736169332651,0.5000573289606749
0.798910554292213,0.7983929509448198,0.8231048483602986,0.9228967280679943,0.9148129194714427,0.9071382835989719,0.9183543190210843,0.867871170080712,0.9070789435782636,0.9064947160338747,0.5000582459905546,0.9528074449815515,0.5000582459905546
0.7505412221798615,0.7514800692762129,0.811703850709449,0.933824883441836,0.9742106179782487,0.9410076796439439,0.9569582115013062,0.9298026186227911,0.962578782105067,0.9578505624208626,0.5000459107897266,0.9873822956131697,0.5000459107897266
0.3605266970664338,0.36074529435737895,0.4488454078026698,0.9051534362745881,0.9145705003723503,0.8673553369222722,0.8907172780378636,0.82890781079671,0.9201356022700284,0.9030216992483646,0.5000511330965765,0.947193152566596,0.3605266970664338
