FA2,FA,IRT
3.709537509512847,1.9226232185339556,0.9183204552293558
4.034672428549903,3.7507646592117583,0.8833605488625601
2.227821141545294,3.8239450078282387,0.9134193604188103
4.081527948667237,3.8047982057465246,0.8971845579591088
1.9370518022709704,2.006581634938722,0.920340889320681
2.221342244324064,3.788038475013895,0.8932549396617551
4.036925542411515,1.9935698371794124,0.951697510493591
1.8761781870553074,3.7665787151603007,0.986932672840724
1.9858806574469579,1.9822595550459978,0.9032887442040585
1.8653967368046933,1.9305704171949098,0.8343000172119386
2.3767642877523163,3.7618288844908663,0.9008232806680152
3.818417921993369,1.9489513220971164,0.9159485440517516
3.8859908751766086,3.6473223105320525,0.888161466372931
3.872752169164423,3.7715893582682307,0.8397637452678404
3.981501235594348,1.9183342661503668,0.9194474198980325
1.8749120017124363,1.9552556518909987,0.8658415318164954
3.6788769103729626,3.772995387379779,0.9448797666521656
2.2186043796814436,1.9787120306357089,0.9731404697676418
1.8803536894354744,3.6585157848580474,0.914620506621473
3.728987162303519,1.931249431452196,0.8525953662126153
4.002085036408407,1.9534991619814441,0.896952809952034
2.085963332180709,3.709653846733698,0.9162544222926008
4.011989810159073,3.723034416303979,1.7128375946314476
3.982483452952078,3.6670956612286423,0.9696039076466085
1.9709855216146202,1.9298937269063372,0.9152906339766278
3.7276552296714605,1.9239893477823697,0.9432587259130896
2.1824174758057686,3.7369207467670567,0.9133914634625615
1.8385418916403833,3.770882469040045,0.9345883596178388
3.760138469295796,1.9849058988186896,0.929994719493338
2.2880708382336508,1.957857737764753,1.2648795068401761
2.386135250197479,1.9649606323615456,0.9023940970743349
1.9354273020483155,3.749837908784608,0.8977497764758636
2.2773215888726357,3.784893215073103,0.8644267845535658
2.1007940321996186,3.6130179103823643,0.8816506869764684
3.9577022801965676,3.793113029889035,0.8919339217872237
1.923463106205793,3.7669096257087236,0.9169371520976439
2.1844507721613127,1.9680200407833268,0.9057781905787122
4.048405392382225,3.7548638791771247,0.8929695031012657
1.9337471731757674,2.010968331222853,1.037332749206421
3.656340417469927,3.5819777244125426,0.9478004481247646
1.8417225688884047,3.7771945969389655,0.9044658373197667
3.659545769829199,1.9668879723184862,0.948201128167815
2.249912679154524,3.781622019937161,0.9429575584097933
2.3559702266972944,3.7133567985655977,0.8867866960338635
3.8034195588738315,1.9669496601056242,1.0565883492609522
3.6934319673257328,3.7949346825322685,0.8823759258122634
3.949887386215596,3.716607872535123,0.9409118567336545
2.3955578787758602,3.73597827634721,0.8695878922182438
3.9820793792319895,1.9332346544573928,0.9346053682096724
1.8550785326317056,3.823826650631629,0.8451443916075422
1.884496238139577,1.9371764107716376,0.9305904067935228
2.276883567727139,2.0532071412767636,0.90319855817358
1.9667112100098803,1.9142982546475837,0.9201910361407419
3.9932267904492242,1.952242527912019,0.7926390009316902
3.753955730998542,3.553600492172535,0.8958107426114726
4.0844194945595715,3.7776267847451797,0.9370114288567517
2.458950580722502,3.7690388392026,0.8965042307670239
3.894425231076602,1.9726717184966351,0.960798949269889
3.8024636918598977,3.838888801896701,0.8906144203294217
2.1824804990925424,3.7921354543113686,0.9642427865392571
1.912179114629014,3.7214087678076124,0.9886083036963155
1.90279422302275,1.964380605308714,0.8804152231098803
3.523372636361059,2.046151720015378,0.9325661361841621
2.149770396179207,1.9338543740850351,0.9022430103843142
2.0879836011959236,3.647901170295621,0.8699557294676844
2.2416542871949146,1.9787228338029401,0.8634620327790874
3.452450152842183,3.653839686370105,0.8868357830168103
2.166101492573913,3.779808735554065,0.8788602222675757
1.8618663914231615,1.92417598293112,0.9519595585454259
2.237228284103688,3.6503150015767387,0.8964378352863194
1.9097911492224444,1.9357910548191284,0.8900087049892924
2.381276233218091,1.9234426486706382,0.8849155918907123
3.804365578714602,3.8124629932633063,0.8840724127745415
3.6724149202947416,3.811484154999176,0.9024525979625956
2.065802957353709,1.973276909048584,0.8907732682153114
4.024290316392518,1.9986429689284226,0.9545265528691572
2.0765452910864868,1.9412428180245718,0.9053887594912551
3.7136091962242497,3.75780879466354,0.842977634914782
1.999910619736746,2.0067097244178433,0.8950214745402576
2.116729938119433,3.7864170141283435,0.9243046700169836
1.9145909735628592,2.0199215964279036,0.9173338989706932
2.2212733211260556,3.8170303426371133,0.86271905264719
2.347950717285321,1.957232151238304,0.8337537714326286
3.617798191193244,3.7748277682208062,0.977878453333052
3.798361925629048,3.6808876470453757,0.8502553471038411
4.098055529192578,1.950300310569122,0.8400158687730013
4.043987930624141,1.918541859126289,0.8898191570363833
4.064607092214701,1.944603037646119,0.882201353805971
3.991660263010874,3.7780261282902856,0.9384909308625136
2.2124959297557076,3.7668317328767174,0.8993611221446893
2.325738384922146,3.7782836024314697,0.9097194231696127
2.09419562597958,3.8445415691263687,0.9133691510703432
4.085958767872007,1.9401859568141564,0.8989963366995075
4.028215778198792,3.7230193065598227,0.9681703387323752
3.4727367347666194,3.5174919350857996,0.8776419199669856
3.988660057267795,3.7287774273593923,0.9368664273450676
2.190225926397582,3.7457510706297086,0.9801507784828418
4.070138247902831,3.765038846129742,0.8892855401098351
2.2567914539368727,1.9688748270250223,0.8683596541659611
3.902827627015677,3.6709053740221256,0.9124016086223379
