FA2,FA,IRT,dataset,M,N
3.896125955049798,3.6507317364917657,0.9392090947106695,errors-2,54,9
4.069272838584621,3.766332900765139,0.8934449420577074,errors-2,54,9
2.189656499729319,1.9146388492864719,0.9269583396186689,errors-2,54,9
4.005497199057306,1.9880149879155828,0.9483783218468728,errors-2,54,9
2.2024181360769455,1.9192064410991647,0.9580208062552518,errors-2,54,9
3.5994156452139032,3.7647977316891597,0.9010026100392252,errors-2,54,9
2.2686079786717688,3.705017552158031,0.898399919403109,errors-2,54,9
3.9990612499560356,3.7866448573223903,0.8805453020527613,errors-2,54,9
4.02126886670086,3.757370514509086,2.144017052479588,errors-2,54,9
4.02939448462444,3.758289509292732,1.0137980737040704,errors-2,54,9
4.0922991534022755,1.9068922541254842,0.9174260206371656,errors-2,54,9
2.3160959871655793,1.9473038802577953,0.8924270602750595,errors-2,54,9
3.9359387296995005,3.8387365028945526,0.9668767330447507,errors-2,54,9
2.2107727651793008,3.769742434944222,0.9136773206319431,errors-2,54,9
4.0093842827542945,2.0062203792361437,0.9066210712084171,errors-2,54,9
1.8691575812036945,1.9799624529840023,0.913180265323535,errors-2,54,9
1.8479644505157165,1.9324787763923719,0.9679121575745508,errors-2,54,9
3.993893997060894,3.7213327787547534,0.9571849399313221,errors-2,54,9
2.2786876505258196,3.7436280231380383,0.8914782809065553,errors-2,54,9
2.186507224937763,1.9297765555007196,0.9379002798535232,errors-2,54,9
2.236106433303877,3.8017351668100074,0.8797366593495353,errors-2,54,9
2.0091651008492226,3.7544452789492855,0.985725946825251,errors-2,54,9
2.342805342567605,1.9561004103952442,0.8883790641075563,errors-2,54,9
3.7134372176222374,3.521071002618101,0.9068794181907811,errors-2,54,9
3.7271992947122725,1.9664402869321727,0.850730496211332,errors-2,54,9
2.1956868437153627,3.8170670155940445,0.906361868620694,errors-2,54,9
3.6384265637139337,3.7729413316303315,0.8849037981617122,errors-2,54,9
1.905434726989752,1.9792703233792435,0.970241980122236,errors-2,54,9
3.7540410735005763,3.794407008077453,0.9289372641858974,errors-2,54,9
2.120306932235847,3.7586044429485086,0.8211424009343111,errors-2,54,9
3.6200633977661383,3.7062593760055584,0.82662238191723,errors-2,54,9
3.7296127103565127,3.806781004361201,1.1629147720356452,errors-2,54,9
4.0400232798560625,1.9925140755331836,0.9671466809240732,errors-2,54,9
2.157525266472403,3.7966947913762636,0.9084903555209412,errors-2,54,9
4.054852218292369,3.76200622476215,0.9239030345626249,errors-2,54,9
2.053272713713668,3.6539460650569344,0.8579945307272367,errors-2,54,9
3.6675424903698586,1.9475030089838732,0.9668953164502391,errors-2,54,9
4.120056921999808,1.924233620422699,0.9227271250175197,errors-2,54,9
2.0739760484684995,2.1021449794102,1.0382697438836401,errors-2,54,9
2.2372820373609104,1.990667369638409,0.9567325093577277,errors-2,54,9
2.2231201197862145,3.825102957306564,0.8609647102194147,errors-2,54,9
1.8846756932633248,3.732853850526319,0.8220487686679283,errors-2,54,9
2.2508661615235184,1.9210619125262491,0.8766918265495922,errors-2,54,9
4.069918601808116,2.0047272873183024,0.8692881869738966,errors-2,54,9
2.110158640357099,1.9527425076421114,1.1308052951298893,errors-2,54,9
2.318405888798429,1.9528343058269684,0.8767687270465352,errors-2,54,9
3.6591685053445473,3.740227219440628,0.8848654854564979,errors-2,54,9
2.3041910524962406,2.089876569191161,0.9401458094007631,errors-2,54,9
3.8532536466558773,3.782462486357579,0.918647851627107,errors-2,54,9
1.862393547199852,3.8147320733550325,0.9352859071455271,errors-2,54,9
2.171265244169808,3.753162337103581,0.8261537571775877,errors-2,54,9
2.3484133348149974,3.653638286922111,0.9531344745017536,errors-2,54,9
3.902827627015677,3.6709053740221256,0.9124016086223379,errors-2,54,9
