FA2,FA,IRT,dataset,M,N
1.83576728079413,1.6059395662893563,0.8393223735487041,stats101-17,5,27
1.7998526732410014,1.618392732278211,0.8589031333822428,stats101-17,5,27
1.8837563616739752,1.6574829720177267,0.9673553586162401,stats101-17,5,27
1.72607267990578,1.6588141620276002,0.8207370224188,stats101-17,5,27
2.757319845556823,2.488948596645078,0.869411777611091,stats101-17,5,27
2.6324927504891753,1.6020391427351337,0.7887724115186137,stats101-17,5,27
1.6428198607093565,1.6358071859391459,0.7951597085798869,stats101-17,5,27
2.0712892587253133,1.6162407523070694,0.8125579415655229,stats101-17,5,27
2.6405488057625037,1.6059573883495712,0.8162977682136943,stats101-17,5,27
2.4645174761994877,1.655193658170042,0.9030050758720324,stats101-17,5,27
2.3850246182398784,1.6268835808256648,0.7627725927476896,stats101-17,5,27
2.0323585165238174,1.6397848963141108,1.0207768179584895,stats101-17,5,27
3.0229031132305186,1.6323258651339292,0.8393973457384429,stats101-17,5,27
2.740799572793326,1.6353936824650668,0.8982961396705722,stats101-17,5,27
2.6245023452856264,1.6119760239514025,0.759790509564942,stats101-17,5,27
1.8743940312582867,1.626141604782382,0.8561684640751036,stats101-17,5,27
1.5615917568744244,1.641085514712398,0.7956890871655031,stats101-17,5,27
1.7771151827780278,1.6474471032642564,0.8092437846370764,stats101-17,5,27
1.7645783725912643,1.8993835150708798,0.8839001948760568,stats101-17,5,27
2.06723223204862,1.6601342107261123,0.8012502344817702,stats101-17,5,27
1.8498656752021347,1.6089944249216255,0.8220378985166095,stats101-17,5,27
2.783539381310034,1.6216811709773187,0.8416037838173116,stats101-17,5,27
1.7207087898363804,2.242987607744626,0.7727201749800354,stats101-17,5,27
2.397945214257515,2.3318702217743814,0.8312120018077498,stats101-17,5,27
2.0517502895755437,1.6205767086615486,0.8689166977331366,stats101-17,5,27
1.878685255009203,1.6585491356739923,0.8023820903805068,stats101-17,5,27
1.82246166610859,1.6473012874062856,0.9251816061517295,stats101-17,5,27
2.6616380968130002,2.5204643702071037,0.9228694126521895,stats101-17,5,27
1.916796514187117,1.6469425051536706,0.7639413262718989,stats101-17,5,27
2.0138495022346388,1.6271943469332535,0.7543762219134678,stats101-17,5,27
1.7230641115235619,1.6196543067486011,0.8158302685251861,stats101-17,5,27
2.8072240520809366,1.6347534228898077,0.7892943109525599,stats101-17,5,27
1.784931870296903,1.643270249126779,0.9254935938242361,stats101-17,5,27
1.5638611777170692,1.625359291105695,0.8035823053424267,stats101-17,5,27
2.89344164715792,1.649733015194761,0.9542043576769546,stats101-17,5,27
2.6623680111373718,1.6388828675986236,0.7510059598968706,stats101-17,5,27
1.8681677821236788,1.6625825431826158,0.8448546462244364,stats101-17,5,27
2.814507639084552,1.6147116058157645,0.790679341605782,stats101-17,5,27
2.0661078738641385,1.6422717758531937,0.7159223272498205,stats101-17,5,27
2.1182927729971945,1.630283352260196,0.7617931797106022,stats101-17,5,27
1.9125988106304899,1.642390503290509,0.8229753291799995,stats101-17,5,27
2.0076191163937267,1.6167898535048715,0.7781197010755923,stats101-17,5,27
2.5715899610985744,1.6336100551252177,0.7951784147164602,stats101-17,5,27
1.91551978941513,1.6516610576089001,0.8342826598205302,stats101-17,5,27
1.7228294165077722,2.2194570966180667,0.8415190215501375,stats101-17,5,27
1.902731111049448,1.6438274314454127,0.824559392089834,stats101-17,5,27
2.611599731895142,1.6218352976748092,0.8195832772044849,stats101-17,5,27
1.8478646549838509,1.594565491960637,0.9652233342762687,stats101-17,5,27
1.7580899633624107,1.6369417889870719,0.8518147799847268,stats101-17,5,27
1.8572610543943826,1.6188844885398388,0.9085275921128909,stats101-17,5,27
