FA2,FA,IRT,dataset,M,N
2.9286243539145342,2.689338062208363,1.1953118056589465,stats101-11,5,44
2.6451499556549516,2.0720895996190976,1.3472394335496898,stats101-11,5,44
2.9698081701787924,2.5563519280778335,1.1046740686641712,stats101-11,5,44
3.2733579251138205,2.6673133930442976,1.1482418006792492,stats101-11,5,44
2.609693240866092,1.972467275574537,1.0744832910949045,stats101-11,5,44
2.2646258897563487,2.100435591659976,1.219549631016718,stats101-11,5,44
2.653049316441355,2.47005821536645,1.2303617182674165,stats101-11,5,44
2.868560056414611,2.613950458018329,1.2521141027618428,stats101-11,5,44
2.4965537437218193,2.6321771234770246,1.2091994622506819,stats101-11,5,44
2.522734636259485,2.7461547698096007,1.1494749803047308,stats101-11,5,44
2.203518726526237,2.305826310189414,1.1828230441304357,stats101-11,5,44
2.4448757757855746,2.687479861104544,1.470084517591658,stats101-11,5,44
1.9049204780852733,2.540112178135626,1.1837371829609307,stats101-11,5,44
2.905988765626784,2.5774909558620243,1.252473071432647,stats101-11,5,44
2.901233690832525,2.0785227237381454,1.1414736015399614,stats101-11,5,44
2.6974965891074634,2.1481033994578214,1.2304826802959496,stats101-11,5,44
2.7538181675875855,2.5400264510832766,1.1450735085110386,stats101-11,5,44
2.9056132102979735,2.6982656826204243,1.1913628050347522,stats101-11,5,44
2.7659442945207706,2.703285932192407,1.0531236846211458,stats101-11,5,44
3.045739591894559,2.717043306287686,1.2827184352364682,stats101-11,5,44
2.501242940679843,2.5356413641739013,1.1867544296006542,stats101-11,5,44
2.178697921658669,2.5101898730435903,1.1552166176255674,stats101-11,5,44
2.7575518448966596,2.3452264471188755,1.2344323859290705,stats101-11,5,44
2.9213221944585595,2.570623702996161,1.2781249241999904,stats101-11,5,44
2.2185651436437857,2.233449968960257,1.1974941005283233,stats101-11,5,44
2.43332902643287,2.2267790717021136,1.214135369973412,stats101-11,5,44
2.9885226416123896,2.547342553595157,1.1546931891195202,stats101-11,5,44
3.1922059753844385,2.601993149404872,1.1851766473301268,stats101-11,5,44
2.72102126625943,2.3186609518435626,1.1679796233526916,stats101-11,5,44
3.0065097164323493,2.7591635349803227,1.144524308458235,stats101-11,5,44
2.999332563758151,2.456588577067533,1.1806070172141998,stats101-11,5,44
2.9393072964795044,1.9889041528624176,1.240364829064832,stats101-11,5,44
2.705001971567821,2.075556925854762,1.2476156027265897,stats101-11,5,44
2.703704964029839,2.675168973031639,1.2217608940616862,stats101-11,5,44
2.4969083124140585,2.6873045258231025,1.204654522759925,stats101-11,5,44
2.6475622845749944,2.6240612097596046,1.1984660676793508,stats101-11,5,44
2.628491725520669,2.5679228467112596,1.1853049123043913,stats101-11,5,44
2.5983150919398783,2.580873905967549,1.1402320716392813,stats101-11,5,44
2.7405850122348876,2.306859405578904,1.2152161935666959,stats101-11,5,44
2.6875755121588725,2.643396792224596,1.1253689287845723,stats101-11,5,44
2.7647527600854165,2.0799384029207513,1.197205736545468,stats101-11,5,44
2.5659342177859443,2.535284835379794,1.1204537992642467,stats101-11,5,44
2.861219222306341,2.5647619807961664,1.2212727587124377,stats101-11,5,44
2.7728887327204,2.251826415968072,1.1352737293403496,stats101-11,5,44
2.83512362882094,2.601382448539179,1.1798313282576491,stats101-11,5,44
2.5290667335473067,2.739745542100315,1.1552312593597294,stats101-11,5,44
2.784461091830036,2.2054832138803646,1.2617745190276266,stats101-11,5,44
2.175967976624026,1.9765192978939026,1.197918989933984,stats101-11,5,44
2.710374438454555,2.6921286496842516,1.216512601454245,stats101-11,5,44
3.005463065009046,2.529686733535635,1.3611383813178475,stats101-11,5,44
