FA2,FA,IRT,dataset,M,N
1.4341217685357446,1.4935397276279496,0.5316801783440483,stats101-4,12,62
2.0759404216214516,1.496741185953625,0.5592860946449333,stats101-4,12,62
1.3984773073867647,1.489835940306449,0.5304513048941604,stats101-4,12,62
1.4464470916565615,1.488048926363073,0.5324663958045043,stats101-4,12,62
2.079832913887035,1.5040000876921507,0.5658916273377574,stats101-4,12,62
2.1925607067649926,1.4881409714257245,0.5182408524958666,stats101-4,12,62
1.386577856168925,1.4898474060607487,0.540878013291261,stats101-4,12,62
2.2515297585545673,1.4907093180959703,0.5256559913910279,stats101-4,12,62
2.4895407363088764,1.4949997235645545,0.5644883917086372,stats101-4,12,62
2.609306356748121,2.2737284591308446,0.5459465413245581,stats101-4,12,62
1.480057896844625,1.4910449564219017,0.5540819086173245,stats101-4,12,62
1.433137462198036,1.4907392002976039,0.5244229015323983,stats101-4,12,62
2.1789874611353435,1.626503288948236,0.5600532504734955,stats101-4,12,62
1.4503227773065843,2.1572675604872336,0.5634426015193952,stats101-4,12,62
1.4231440571238019,1.488070773568391,0.5603469440268963,stats101-4,12,62
1.614427429040624,1.5002814064625056,0.586534292168835,stats101-4,12,62
1.4017541862616063,1.5489933013469122,0.5279176330772505,stats101-4,12,62
1.8022129633147994,1.4961177563365902,0.5283195480525347,stats101-4,12,62
1.5686897772243587,1.4877889594979483,0.5401148028144023,stats101-4,12,62
1.8142179310098263,1.4905766353552923,0.5269074787756935,stats101-4,12,62
2.0504981442642514,1.4870728185331363,0.517785883194283,stats101-4,12,62
2.100416103672293,1.499964382611322,0.5209153789565985,stats101-4,12,62
1.4464696996783788,1.4919365750760045,0.5052024695719932,stats101-4,12,62
2.533372027415073,2.2425056520326967,0.5805112615384728,stats101-4,12,62
2.085595684235792,2.1686693613846666,0.5143129345852284,stats101-4,12,62
2.078073986968698,1.4889958227676177,0.5270718828652,stats101-4,12,62
1.4544955325155566,1.4895987897776342,0.5341039967458787,stats101-4,12,62
2.3926846857619086,1.4881921011617636,0.534158198469577,stats101-4,12,62
1.4990210878235763,1.4868806958208083,0.512772514908859,stats101-4,12,62
2.1109786200272627,1.5031569037957384,0.5428705317303449,stats101-4,12,62
2.10146946942017,1.5027208570635264,0.5646207238361505,stats101-4,12,62
1.6515261191700426,1.4908681970125954,0.5142116497505533,stats101-4,12,62
2.120200557325502,1.4913611635646096,0.5385824615655526,stats101-4,12,62
1.3992075010298095,1.490543135604127,0.5230459270140716,stats101-4,12,62
1.4388112507790336,1.4906885000269137,0.557660768368621,stats101-4,12,62
2.1869267777536385,1.4899797738477147,0.5158142977985687,stats101-4,12,62
2.0515232447449963,2.2125913748058013,0.574764025462834,stats101-4,12,62
2.179924958833449,1.505868391999182,0.5829848389123176,stats101-4,12,62
2.0404432116278035,1.4887517371596597,0.547076936082441,stats101-4,12,62
1.389953491218748,1.493476872856812,0.5402131075073255,stats101-4,12,62
1.3993684182320618,1.4890633726858695,0.5536994512553652,stats101-4,12,62
1.3957018080567234,1.4957024541310777,0.5197677982280322,stats101-4,12,62
1.3843572898311607,1.4903196393931561,0.5374364785795529,stats101-4,12,62
2.5949054433928156,1.4892198901414009,0.5030102591458743,stats101-4,12,62
1.4157034558702857,1.4901042719897861,0.5446294145307007,stats101-4,12,62
1.3995560634924797,1.4902169605007383,0.5180699259054886,stats101-4,12,62
2.211282019890133,1.4875664319929274,0.5431526833883875,stats101-4,12,62
2.1685135862834843,1.501615686767241,0.5279060335330388,stats101-4,12,62
1.6299650480654149,1.4932081620975668,0.5361073437525954,stats101-4,12,62
2.182674544403446,1.4917724675083166,0.5368844911203366,stats101-4,12,62
