FA2,FA,IRT,dataset,M,N
1.8398349669789873,1.5736427604872094,0.6330058836273066,stats101-7,6,28
2.0882970358478836,1.5565078424583803,0.7168220933560151,stats101-7,6,28
1.5916493154390263,1.5611544232103867,0.7609750257184993,stats101-7,6,28
2.104962763466253,1.5428574443445013,0.6694429067655423,stats101-7,6,28
1.7109814466510909,1.5601208516062077,0.7426210149244725,stats101-7,6,28
2.2467898987572434,1.5461334126750588,0.6060701209537818,stats101-7,6,28
1.7084066277325256,1.5769160159133497,0.5933396886184724,stats101-7,6,28
1.8625834178006597,1.6334127665320723,0.7500154544236759,stats101-7,6,28
2.369209619692421,1.5514865475177113,0.6669278783344085,stats101-7,6,28
1.755391493652268,1.5671377912140776,0.6783154709222884,stats101-7,6,28
1.8694854837422277,1.5682377135094914,0.6495692621161542,stats101-7,6,28
1.9236402258947238,1.6713083933486221,0.6221097737897698,stats101-7,6,28
2.0919342257693425,1.5690187134728362,0.7044747241194236,stats101-7,6,28
2.1155327367996075,1.5582280788053873,0.6578574597437474,stats101-7,6,28
1.6288017199446614,1.5604014044581227,0.6389116941238656,stats101-7,6,28
2.3586963499140983,1.5658119799747858,0.7000152413763774,stats101-7,6,28
2.245681842975448,1.5752957147420874,0.7327017098086336,stats101-7,6,28
2.144937748748447,1.6212100910606342,0.6631249744544767,stats101-7,6,28
1.7250240304189348,1.6303190474774594,0.8142529730703589,stats101-7,6,28
1.7404125941771367,1.6099554461805932,0.7360993070785209,stats101-7,6,28
1.6932499071322245,1.55033511915526,0.635556499072763,stats101-7,6,28
2.457172408834765,1.6066860766131374,0.72615868544857,stats101-7,6,28
2.1824013979745884,1.554035052300935,0.6470091541769313,stats101-7,6,28
2.4875485065756213,1.610616160784299,0.6200469037887861,stats101-7,6,28
2.418410951317658,1.5630212586394876,0.7545302193484491,stats101-7,6,28
1.730157076981094,1.5683580770104475,0.6996245897714408,stats101-7,6,28
1.747045853342974,1.5690400120185566,0.6416740759995474,stats101-7,6,28
2.2559756949818626,1.5712944504470856,0.640678050667196,stats101-7,6,28
2.4194638935319377,1.5836952118452907,0.6604377449668899,stats101-7,6,28
2.169375977602996,2.2533322150125037,0.6344381887643084,stats101-7,6,28
1.8798519017918631,1.5547719846483412,0.6792724405558153,stats101-7,6,28
1.9338442730130267,1.5799304094291022,0.6524950166374428,stats101-7,6,28
2.2572949867426324,1.534205935256466,0.690072102630998,stats101-7,6,28
1.6339257320630836,1.571885167712391,0.6508766150748271,stats101-7,6,28
2.507669281574459,1.6045778154290466,0.7309247837072976,stats101-7,6,28
1.7872908298391632,1.5372229347183608,0.6634077616822129,stats101-7,6,28
1.8022193350273166,1.595232759510562,0.5922412676966758,stats101-7,6,28
1.5421577797328472,1.5507639503942579,0.671202680859973,stats101-7,6,28
1.7310468350879509,2.2286044433714403,0.6128163543003851,stats101-7,6,28
1.6898704302820797,1.6192171087971314,0.6881781362186351,stats101-7,6,28
1.9046534191620843,2.2505963722840754,0.7017292779310241,stats101-7,6,28
1.547858699517684,1.6309352354144582,0.645031796001194,stats101-7,6,28
1.6570771601564078,1.5985345726279134,0.6439186525842645,stats101-7,6,28
2.1819942104342966,1.5590992000053716,0.6997270078244429,stats101-7,6,28
2.133638485741574,1.5492535098418825,0.6775362310186656,stats101-7,6,28
2.1827311029704717,1.5678763252673995,0.6837732380062336,stats101-7,6,28
2.154469950121787,1.5954740257285338,0.7497821901488995,stats101-7,6,28
2.1586632216473323,1.619482325215127,0.7061712193252878,stats101-7,6,28
1.804414685176051,1.5925202357444104,0.738713612447804,stats101-7,6,28
1.9710471673051622,1.553257583987884,0.6993595600022757,stats101-7,6,28
