FA2,FA,IRT,dataset,M,N
2.4952152809490324,2.240080601467792,1.0699840428911316,stats101-10,5,29
2.578855992120226,2.5226191723000913,0.9120509865160878,stats101-10,5,29
2.685667227238946,2.22626406157951,1.0824434796044313,stats101-10,5,29
2.243583805247435,1.8168563558371877,0.9799291299470776,stats101-10,5,29
2.59552427840955,2.582591686347345,0.9913582161495582,stats101-10,5,29
2.832027240409433,2.734706314136316,0.9026602409373794,stats101-10,5,29
2.876391386209868,2.832485273160896,0.9778485990628952,stats101-10,5,29
2.24597207120023,2.839066404655464,0.9379839125749827,stats101-10,5,29
2.043904772448428,2.8393918529938187,0.8896226585744045,stats101-10,5,29
3.0086671034926775,2.5148723287938237,1.1245205368956928,stats101-10,5,29
2.891746614480499,1.9040595457459433,0.998581814568916,stats101-10,5,29
2.403358846277203,2.181922185567774,1.1078557984339028,stats101-10,5,29
2.931481264156817,2.2330213354619746,1.0407968259826847,stats101-10,5,29
2.481560814416071,2.5900168591135655,1.2149273724314624,stats101-10,5,29
3.065024130080462,2.5208479475573378,1.1040182771268285,stats101-10,5,29
2.5557760850206055,1.821944782992365,0.9358350910943104,stats101-10,5,29
2.7965477382927952,2.1085507039672065,1.0691595741656759,stats101-10,5,29
2.265364214659809,2.834864911415499,0.9220465113800647,stats101-10,5,29
1.6299134232446029,2.863269730104006,1.205138161869845,stats101-10,5,29
2.68951225327893,1.9248545231223928,0.9417196485199087,stats101-10,5,29
2.835705945054933,2.3360327362933866,1.052196725979371,stats101-10,5,29
2.337170484513398,2.122225635210198,0.9506795454749308,stats101-10,5,29
2.8364429701774325,1.832584733079932,0.9879793011562403,stats101-10,5,29
2.546820169269286,2.826949853373514,0.9467203401513618,stats101-10,5,29
2.0146369452268904,2.2064016331787943,1.0843118894909098,stats101-10,5,29
3.1242169527847095,1.8212901949331095,0.887101372996365,stats101-10,5,29
2.3914612292597446,2.839758148869532,1.0794496485136542,stats101-10,5,29
2.502311256125969,2.0169795927858925,1.0215523958889907,stats101-10,5,29
2.997025174112113,2.440295779772007,1.0129933310769088,stats101-10,5,29
2.70795710887906,2.004328867602841,1.0308405608328728,stats101-10,5,29
2.6784929261308212,2.619613363680529,1.0327830329878536,stats101-10,5,29
2.269370777992745,2.8079374698254043,0.9429054510184314,stats101-10,5,29
2.2275539178948343,2.845336619723823,0.930549719108235,stats101-10,5,29
3.0130247639225907,2.8062399197964467,0.913076434859499,stats101-10,5,29
2.1293585837246116,2.8527972965191424,0.9288430370448815,stats101-10,5,29
1.973423102348009,1.7794723992199493,0.9625490205921006,stats101-10,5,29
2.3472519529413782,2.7093971290784147,0.9570191996005188,stats101-10,5,29
1.9877578010464863,2.213164066573699,1.0021209692719837,stats101-10,5,29
2.760673066099976,2.2100120559108283,1.1123428672263125,stats101-10,5,29
2.9101873139078585,2.836530574467933,0.9399815516147919,stats101-10,5,29
3.025095774448288,1.8172842936131954,0.951708656578971,stats101-10,5,29
2.653845456112088,2.5656515800662243,0.9996916658303785,stats101-10,5,29
2.908421610993317,1.9288948065632354,0.9817081942736472,stats101-10,5,29
2.4943801015940865,1.8250259235898358,0.9243352173984918,stats101-10,5,29
2.5815998262178637,2.6090750006827976,1.000344933717442,stats101-10,5,29
2.6389381238953447,2.6272952958313356,0.9260595547612931,stats101-10,5,29
2.656508686613886,2.148555360681785,1.086646220189214,stats101-10,5,29
2.297767602793167,1.888842636890252,0.8878419969208022,stats101-10,5,29
2.152085575755824,2.0588109278095184,0.9260340251643853,stats101-10,5,29
2.6635496561392786,2.765394124001113,0.9289848317167544,stats101-10,5,29
