FA2,FA,IRT,dataset,M,N
1.442702846848011,1.3971239168525589,0.5420292197947716,stats101-1,11,31
1.3538688998966357,2.5455184842513416,0.6131122136759917,stats101-1,11,31
1.4117088927815367,1.4347765726396653,0.511445716266013,stats101-1,11,31
1.3647891735931368,1.4236209868481937,0.5355677220935902,stats101-1,11,31
2.520112335542093,1.4350133867303456,0.5604212635296829,stats101-1,11,31
1.403987055018891,1.427006653133961,0.5301504823412286,stats101-1,11,31
2.5088286059540974,1.4279556244911733,0.5441574485418208,stats101-1,11,31
1.4510701181929195,1.4578077721991183,0.49248979693264106,stats101-1,11,31
1.5797197826001612,1.4385108003941536,0.5381316059806539,stats101-1,11,31
2.3452983768792035,2.5249478876370923,0.5153710688108197,stats101-1,11,31
1.5321261732779545,1.4684289814233376,0.5347978586318243,stats101-1,11,31
1.377820819696289,1.4227275403263704,0.541086946353196,stats101-1,11,31
2.316380748554124,2.556791340971861,0.5287658148649077,stats101-1,11,31
1.3807521601420276,1.4352523434276048,0.5087580238706697,stats101-1,11,31
2.5265529764993673,2.521893761994524,0.6023248695610743,stats101-1,11,31
2.6190179386530423,1.4588242030320888,0.5456046980474207,stats101-1,11,31
1.3471439467289135,1.4323367378436533,0.4853333658261356,stats101-1,11,31
1.3992183350333331,1.4334348114384925,0.4948143291733387,stats101-1,11,31
1.4022404004533988,1.424746005168581,0.4980103712444951,stats101-1,11,31
1.4002360694956595,1.4279523397530571,0.5600389557142508,stats101-1,11,31
1.5343132643020652,2.53254446758591,0.5393179258389224,stats101-1,11,31
2.4808131457413367,1.4263569140935521,0.5359453465931927,stats101-1,11,31
1.3906290088834021,1.415504929875072,0.5529164280722336,stats101-1,11,31
2.490886255885708,2.5231106209822594,0.583592077508428,stats101-1,11,31
1.4572517328131411,1.4311687422272779,0.503826396582312,stats101-1,11,31
1.722145924380277,1.4376371725230448,0.5633860397624475,stats101-1,11,31
1.3656284134309997,1.4152395610696278,0.5433366301944089,stats101-1,11,31
1.4107772011268331,1.4421976291413325,0.5168024053495773,stats101-1,11,31
1.3908991977621592,1.4438380520810299,0.5397228057729506,stats101-1,11,31
2.649417173109909,1.4363490646098451,0.5252475672746092,stats101-1,11,31
2.5106998086218226,1.4684411215332114,0.4988385908250607,stats101-1,11,31
2.534605265078336,1.4152416041428615,0.5479611185437271,stats101-1,11,31
1.4956112794720067,2.535796499262444,0.6055393212537616,stats101-1,11,31
2.548273946807277,2.518441335909639,0.5015945666506929,stats101-1,11,31
2.45488922031298,1.4179708445563686,0.5330023201902792,stats101-1,11,31
1.3766392891318722,1.4364536305855522,0.5314029048378477,stats101-1,11,31
1.370919430129983,1.4095340090938642,0.5128117399470318,stats101-1,11,31
1.4179698095575954,1.4464998642222264,0.5283485545603397,stats101-1,11,31
1.4151981651523988,2.5444197967028463,0.5433078810710584,stats101-1,11,31
1.3763733789724202,2.554298489005994,0.5381842240449526,stats101-1,11,31
1.359039229847686,2.5320190863243175,0.5511706428075104,stats101-1,11,31
1.3750343015490971,1.437626376632238,0.5824572872034903,stats101-1,11,31
1.4545797863268572,1.4605315601777717,0.5499606798951708,stats101-1,11,31
2.5494508295114438,2.5418304946566526,0.5587859633537082,stats101-1,11,31
1.3737966362643297,1.4228672125085002,0.5449720702405482,stats101-1,11,31
1.4214592316771761,1.417388556106899,0.5028201515227824,stats101-1,11,31
1.3486041214437399,2.533948615083318,0.5541826824504099,stats101-1,11,31
2.447236046772647,2.52762427813545,0.523492975573348,stats101-1,11,31
2.6531555087124232,1.4586424767471209,0.5145675447163067,stats101-1,11,31
1.4794020064857987,1.4578451482774106,0.6001908033900472,stats101-1,11,31
