FA2,FA,IRT,dataset,M,N
3.2577271895884516,2.096574252558247,1.7783063638167598,errors-3,49,7
2.7572260375875426,2.1608630211727933,1.6502160907023444,errors-3,49,7
3.3242481635358097,2.1069185125883934,1.6276438066184835,errors-3,49,7
4.133523085498551,2.3093725274904116,1.6873333361667837,errors-3,49,7
3.6369200908469077,2.2023758399835067,1.8035605562802557,errors-3,49,7
2.2670198721858794,2.7080785032561256,1.7306348184440816,errors-3,49,7
2.7468986885080087,2.166822950482037,1.8636454373171847,errors-3,49,7
3.030071103101278,2.1545921146968396,1.8388552687727844,errors-3,49,7
3.1733035509358993,2.100663540631045,1.693528008679884,errors-3,49,7
2.5405776743904354,2.1554676764867438,1.6979558661236642,errors-3,49,7
2.4501500851503297,2.1354501185540427,1.7059357483518798,errors-3,49,7
2.373950636780969,2.3317065733251363,1.7737654855449905,errors-3,49,7
3.205719561793736,2.1537928684224035,1.7686545523855686,errors-3,49,7
3.1696452490124774,2.0955174555176117,1.7442343907728453,errors-3,49,7
2.68518012522393,2.532030879926779,1.6056726386666034,errors-3,49,7
2.1150945014746774,2.1661895514482072,1.867394938106116,errors-3,49,7
3.250815442540488,2.0644564903843525,1.599709918992493,errors-3,49,7
2.6283152514577295,2.244735619839412,1.7455800184298251,errors-3,49,7
2.241688913500542,2.0950487508088953,1.8049957347284198,errors-3,49,7
3.1755509314967783,2.7256247103056626,1.6862037403233856,errors-3,49,7
4.65309909236723,2.1955214355671204,1.7626467990065373,errors-3,49,7
4.533105987714948,2.1880967967337988,1.9299184510486969,errors-3,49,7
3.095248302920982,2.7552105373772786,1.742618567951649,errors-3,49,7
3.317572459062303,2.728942573451109,1.8186770170934619,errors-3,49,7
2.1940628243680833,2.1267613749045693,1.7703074552131794,errors-3,49,7
3.3366537785419323,2.061720665707665,1.7913743290277653,errors-3,49,7
2.4800761465879404,2.306668180050552,3.7358756268023496,errors-3,49,7
3.357381680472642,2.093840287544804,1.675332146271697,errors-3,49,7
2.390632476959244,2.1571713979151084,1.5923504527618366,errors-3,49,7
3.1863130211470363,2.133506110062271,1.7966852127886437,errors-3,49,7
2.0794448577311146,2.1200878259583593,1.7027998720278412,errors-3,49,7
2.8730608590675253,2.3695774348322853,1.6485983105520114,errors-3,49,7
2.1590209694182976,2.1482539064711963,1.780907324982154,errors-3,49,7
4.387204957137563,2.3507573215910456,1.8806439004700097,errors-3,49,7
2.4041889631083437,2.103816241279739,1.6378279765744668,errors-3,49,7
2.1807750143053948,2.1274175223047695,1.6970504311309424,errors-3,49,7
3.130153463654336,2.160800564938805,1.6205019400418683,errors-3,49,7
3.500264945254912,2.0984205959680837,1.725377544573298,errors-3,49,7
2.1833313807775574,2.066223737310364,1.6301811436296216,errors-3,49,7
2.142622520196746,2.1397380186808737,1.8534973609649723,errors-3,49,7
2.6044475108116263,2.184190431346935,1.7333554233114503,errors-3,49,7
2.0629813968831088,2.1115264685040196,1.7458535420244905,errors-3,49,7
2.744524985712543,2.5736888701302627,1.7982945084599988,errors-3,49,7
2.7639118334853245,2.204160791876599,1.674599430532186,errors-3,49,7
3.2742578580500603,2.897740513249574,1.6576023511153362,errors-3,49,7
3.363022321342817,2.598103707811773,1.7583327876553545,errors-3,49,7
3.570720556430414,2.116650263167718,1.8375528493823723,errors-3,49,7
3.1814747847756415,2.1270923403502824,1.6767028772349084,errors-3,49,7
2.7062935519124105,2.4782237628905337,1.7978526353513797,errors-3,49,7
3.23965633372118,2.0994901805487016,2.073355070146942,errors-3,49,7
2.9879908561546262,2.3934931936792125,1.61648208180845,errors-3,49,7
2.542261306078146,2.639693600062193,1.648171384711822,errors-3,49,7
2.949523869804554,2.258182073096479,1.7820034724402125,errors-3,49,7
3.3173711593345683,2.1519189646196564,1.7148810018875555,errors-3,49,7
2.94892861934023,2.283681512857956,2.0406580669469765,errors-3,49,7
2.121871112234224,2.0639049526145534,2.47412486708033,errors-3,49,7
3.9223481867820356,2.082733824275218,1.6949734686925506,errors-3,49,7
3.371198989487927,2.1428775753455205,1.8187419038980996,errors-3,49,7
3.536634543512105,2.1514602693009013,1.7055839496384997,errors-3,49,7
2.5860556776478414,2.180254525801506,1.828404909587601,errors-3,49,7
2.196070042081976,2.114070883052041,1.69950721728487,errors-3,49,7
2.562443215600766,2.3799736821196764,1.709034534849109,errors-3,49,7
2.2216654782203746,2.4524804663997255,1.708244018717558,errors-3,49,7
2.657338188916958,2.1204326683396606,1.7109845205249772,errors-3,49,7
3.0981114078260106,2.2427134215075593,1.6169307349779023,errors-3,49,7
3.4072157778173597,2.1307922688419225,1.747434061157831,errors-3,49,7
3.1622175588217054,2.792509982687955,1.6302987981370856,errors-3,49,7
2.679756465981439,2.6152991417446145,2.136259760517527,errors-3,49,7
2.967046188930676,2.502256940091145,1.4099682672382492,errors-3,49,7
2.414635044598371,2.144097493667774,1.678905238778197,errors-3,49,7
2.1884400618193887,2.3199139083897222,1.7516377386988318,errors-3,49,7
