Models,Ability
LinearRegression,0.47257487200000003
BayesianRidge,0.4749808660000001
SVR,0.5000311877500001
SVR.1,0.6649028585000003
KNeighborsRegressor,0.6174628449999999
DecisionTreeRegressor,0.6267184817499999
RandomForestRegressor,0.67141876175
AdaBoostRegressor,0.6387248202499999
MLPRegressor,0.6582653152499999
MLPRegressor.1,0.6559469230000001
Average,0.41396578050000005
Optimal,0.682017448
Worst,0.38288763174999996
