Models,Ability
LinearRegression,0.54281825
BayesianRidge,0.5276412400000001
SVR,0.53168917
SVR.1,0.6668051000000003
KNeighborsRegressor,0.73482203
DecisionTreeRegressor,0.7813538300000004
RandomForestRegressor,0.7790913599999996
AdaBoostRegressor,0.6856591999999999
MLPRegressor,0.8018010999999994
MLPRegressor.1,0.7274236999999995
Average,0.6365888999999997
Optimal,0.7880432000000004
Worst,0.48362347000000006
