Models,Ability
LinearRegression,0.5974194637499999
BayesianRidge,0.5880319922500001
SVR,0.5923549084999998
SVR.1,0.6236138489999999
KNeighborsRegressor,0.5766358917500002
DecisionTreeRegressor,0.5516493957499999
RandomForestRegressor,0.5725838725000001
AdaBoostRegressor,0.5972287249999998
MLPRegressor,0.6006561502499997
MLPRegressor.1,0.5744603205
Average,0.5735382245
Optimal,0.6605148475
Worst,0.50444022225
