LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
0.651224231173724,0.6520939121391691,0.8022954654272529,0.8874500832272437,0.956332532102596,0.9606667504810812,0.959136203824416,0.9249563797171672,0.8939292714048401,0.9052534823594731
0.6769636187593937,0.6778636878508032,0.8283072345569286,0.9268865994812271,0.9202435025999857,0.8410616381034481,0.8531677618676284,0.9250404505415964,0.9594638826940233,0.9744040547074112
0.5607166602387978,0.5615081910236347,0.758294408599298,0.5530520437107675,0.9946729276817596,0.949054311185654,0.9645470072521037,0.9547441344981695,0.3991044698761832,0.8724068651882995
0.8340565108414618,0.8351466279952857,0.994480066053077,0.8733982288965518,0.8408869580560805,0.8385324756681198,0.8307604294172928,0.7579515365655981,0.8133452567563565,0.8164195042408153
0.651349138935297,0.6511982799751893,0.7290806062612377,0.9414930432720738,0.9798874451507505,0.8780756732425408,0.9018951318694769,0.8893613475154608,0.9434986626758024,0.9797972328775646
0.9375138937343015,0.9387033431709105,0.9374851711675475,0.805638558078979,0.7852467348834438,0.7321307804979748,0.7421726558825277,0.754262001885946,0.7867288620479724,0.7549399828192884
0.6956852646769018,0.695363788430636,0.6840777510228498,0.6555351630542577,0.6717966290837705,0.702909749853908,0.6942729855687164,0.6619051085075057,0.664936158883274,0.665808021198939
0.37237621129425685,0.372571339696163,0.47888120043196186,0.7311486240048487,0.7417760716268482,0.8297319898243527,0.7827578128341871,0.8530843333495254,0.7278108113958112,0.7412176692885809
0.11197523882572867,0.11214107539613996,0.2593344470602262,0.48104087959706854,0.30859877864466956,0.23791685964804343,0.26519962086593774,0.32943880289459987,0.30343844356057936,0.31342621593118675
0.6509148391561569,0.6505476987764925,0.5376243701743386,0.48638251705378616,0.46574051836901637,0.4966037352759923,0.48589774542203273,0.4682724038347438,0.46969645914442165,0.46825378323483197
0.9163801272488661,0.9151871861267862,0.6837498400642422,0.5373914421363493,0.8539744417494283,0.8383339886616512,0.8314168332976976,0.8538508335182001,0.2567740854994462,0.3232609701636286
0.009526790257111603,0.00954391681676468,0.025510895510656693,0.03044869061482315,0.03531307805206337,0.11449976320783505,0.15584367793636855,0.1153246810440886,0.046081387815420816,0.06896401638089422
0.8969152900184534,0.8961055470203332,0.8951391184540065,0.86034571732473,0.8710766151948103,0.903691783175458,0.903691783175458,0.8630558417311964,0.8915725481058625,0.905225434953244
0.8266546551665224,0.8260689086062425,0.8533333301970281,0.8767509163014854,0.9507627049008233,0.9052770915380154,0.9555741044745351,0.8824414871088302,0.914187199208153,0.9279793389279252
0.8167673738306624,0.817773888525182,0.898000482437572,0.9241664963969076,0.9761754972069274,0.9081345283445149,0.9716896295989516,0.9094242866876266,0.9429980611713078,0.913898005948488
0.3795471861087053,0.3797608477193633,0.5234246606173609,0.8283683388609504,0.8929802523211192,0.8169279447437019,0.8571929027559698,0.8137826589597952,0.9003220946266128,0.9960897482478057
