Models,Ability
LinearRegression,0.5064404137499998
BayesianRidge,0.5054239349999999
SVR,0.5093977542500001
SVR.1,0.5814931985
KNeighborsRegressor,0.5345511382500001
DecisionTreeRegressor,0.5470908419999997
RandomForestRegressor,0.60344609325
AdaBoostRegressor,0.556302076
MLPRegressor,0.5721597905000001
MLPRegressor.1,0.5643682254999998
Average,0.46686791525000004
Optimal,0.6095922674999998
Worst,0.42986573124999994
