Models,Ability
LinearRegression,0.5881540669999998
BayesianRidge,0.5762587142499999
SVR,0.5761613985000001
SVR.1,0.59626804125
KNeighborsRegressor,0.559050351
DecisionTreeRegressor,0.530718303
RandomForestRegressor,0.5525913747499999
AdaBoostRegressor,0.5769265722499999
MLPRegressor,0.5792915137500001
MLPRegressor.1,0.5523511082500001
Average,0.5553487402500001
Optimal,0.640165732
Worst,0.4904108282500001
