Models,Ability
LinearRegression,0.49945663875
BayesianRidge,0.4858891417500001
SVR,0.486534351
SVR.1,0.5618346327499999
KNeighborsRegressor,0.524375713
DecisionTreeRegressor,0.511076236
RandomForestRegressor,0.5361821482499999
AdaBoostRegressor,0.5503025195000001
MLPRegressor,0.55125010975
MLPRegressor.1,0.5346652030000001
Average,0.5204929905
Optimal,0.6098493770000001
Worst,0.4412146664999999
