Models,Ability
LinearRegression,0.54092170325
BayesianRidge,0.5346671425
SVR,0.5255516684999998
SVR.1,0.52537826725
KNeighborsRegressor,0.49245654799999994
DecisionTreeRegressor,0.4842941822500001
RandomForestRegressor,0.50150508225
AdaBoostRegressor,0.5219827050000001
MLPRegressor,0.5214734125
MLPRegressor.1,0.5120492959999999
Average,0.5099587455000001
Optimal,0.57988475675
Worst,0.45227333450000007
