LinearRegression,BayesianRidge,SVR,SVR.1,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor.1,Average,Optimal,Worst
0.235777157155659,0.23586937442799183,0.2524988427600775,0.2885719397711182,0.2727601396596172,0.24935874143123943,0.2853239050564785,0.21006483285356517,0.23999257247586128,0.2108823379556723,0.5000427972218062,0.6177366652638743,0.15748798819565668
0.47622870824785724,0.476275979514834,0.48874074965105035,0.6838009693730915,0.6009165682657891,0.6044009761041778,0.5917025712179769,0.6183439409802773,0.6184567916407865,0.5955792552085092,0.500055606324532,0.7472943408443067,0.3966804077165573
0.19808102632465124,0.19825477596085048,0.21003174950176895,0.2577668471258304,0.21056888121567283,0.1762211140440479,0.17827404750372927,0.1920330121426339,0.21125269460597357,0.18793654998713288,0.5000437336239838,0.540378477333832,0.14779451258842613
0.24916629787680153,0.24962101155773628,0.253574237237236,0.2659033628407595,0.2199492851693467,0.26412390591287743,0.24821379301092006,0.21314910368111223,0.20988741126873922,0.1957037997049262,0.5000572059042018,0.5383422097817074,0.16807849624666052
0.6402581536759152,0.6402715066468714,0.6356806115111229,0.6824749677979914,0.7291712796564764,0.7286069172019441,0.7455438402081676,0.7410403236851018,0.5758869003082131,0.6216142646547214,0.5000662702960678,0.8039184088158124,0.42841160957588426
0.6648678397769456,0.6649815751263655,0.6756677219328353,0.7426417881933072,0.7508468435582062,0.777986676906206,0.8071780107861619,0.7480435924299259,0.7352356921254872,0.7985348173145852,0.5000539753960319,0.8594848928991509,0.47350894261233323
0.07723150672194477,0.07735235803408522,0.07960627374742808,0.09368680311132233,0.08677135502866921,0.10092790680831391,0.09152978608822583,0.08983436012310723,0.08770394369136925,0.08670454795874369,0.500054981181497,0.500054981181497,0.06702719765310299
0.6196896573446118,0.6195457657454095,0.619197901662986,0.6842624413121208,0.682547601412583,0.7149994647365847,0.6892189583360644,0.7252143581077951,0.7126102160107014,0.7159599266057425,0.5000521189574292,0.7989392962687429,0.44249906225988445
0.4515443696734975,0.45141781433928385,0.45774074044525126,0.48680288243788405,0.45306655104898513,0.43553127356219834,0.45228616644144903,0.44734218179677343,0.4553119733631127,0.4565527443274656,0.5000490889585005,0.5920542794917513,0.35416749048392243
0.4792632142464412,0.4802260145145173,0.485167480219173,0.5070216396336183,0.4872769531755862,0.44662321110315206,0.4600227189013097,0.4714425314069494,0.46645364537847556,0.46584637121851874,0.50006044462167,0.6721253127288106,0.33261079805735266
0.5328198568316369,0.5330443692352087,0.5461620636367057,0.6218199594825856,0.6011070714955385,0.5959539987988091,0.6065479716030263,0.6011032311054038,0.6055979375964525,0.5816403716271115,0.5000596750730425,0.7203807166422158,0.3992064050543177
0.2548327855313316,0.2551025477246451,0.2683348640663695,0.3000755063830089,0.29153379269173935,0.3008208981920635,0.2994212631133368,0.28316216690464624,0.27766054414645086,0.27119303925563115,0.5000464216013176,0.5046788568006834,0.2333573118480817
0.4691164685439279,0.46917733094524855,0.455987502905072,0.5638587535246778,0.5254845730475448,0.4241733575302643,0.4741358999548459,0.5576004706737872,0.389975858620919,0.4592930526497163,0.5000472953989342,0.6711200734409587,0.2804145369337925
0.14346455856795434,0.14354694875151613,0.16605498818632197,0.28290236717876277,0.1603947768094715,0.1506760235896426,0.13923547256587518,0.10909498460080824,0.23143022490979562,0.2256151980123259,0.5000405153432329,0.5776467218512256,0.09479777425345426
0.5150057983734813,0.5150178890070536,0.4930828797289489,0.44064388090626083,0.4370703595426644,0.4030258374393302,0.4110851369982903,0.5000175147531293,0.471985730956861,0.4540816036705423,0.5000546101186873,0.6114104083904103,0.3598906698585918
0.38914750751026267,0.3894733601948862,0.4070287389868419,0.5404596250023588,0.5708022715863776,0.5617399124233116,0.5724128609111552,0.5886208303337799,0.31941211042324996,0.397003733082511,0.5000593236183074,0.6424428898967832,0.28451758053892007
0.3631069637422214,0.3634313659023171,0.3800684405530647,0.4618557533270716,0.3482558544017534,0.38526028922130273,0.3429249200125201,0.34417337018387334,0.31129666627922453,0.33208685427738455,0.5000652002758312,0.5941424229924016,0.282361888096876
0.34395563516849537,0.34411706977839385,0.35937782800343654,0.4154126689186617,0.4033559395025782,0.4070889330458181,0.3769916691358016,0.40176438548036214,0.39784438290019825,0.43079823996157296,0.5000514985134002,0.6167355392394435,0.2883929405997091
0.5123281675841309,0.5128595436624778,0.5447760691473783,0.6367773994833954,0.5471974043725086,0.533583741723338,0.540196871704665,0.5529918915328442,0.42924215315085384,0.4560521051315325,0.5000545281546647,0.6900527550059782,0.3869284827374309
0.6985414720855115,0.6988790428555951,0.7152459549134068,0.5755249783957537,0.6986191155288655,0.6859549392982383,0.6867807619181187,0.7099169180899555,0.5995577590954265,0.6377910253131599,0.500046764212277,0.7599876358468631,0.47857644937230914
0.5477800181494139,0.5479990996459997,0.5618849577952281,0.6937478048070591,0.7007851717498601,0.6849697918740414,0.6772457865302389,0.702001200121271,0.6990432494741354,0.6690128868218017,0.5000399910493742,0.7651882501646812,0.4420897277420003
0.41851298052854313,0.4187221736268107,0.41258888785213815,0.43415366143766054,0.4369700646901803,0.4146139286497273,0.4171111218095057,0.4619947898641226,0.33782753547534206,0.37360889898164396,0.5000569432304574,0.6206415830278071,0.30363156572941447
0.5732375070217193,0.5732847542841254,0.5691321606795882,0.5717227438697741,0.6451850877067431,0.6095440644151502,0.6286445827853286,0.6603568969693562,0.5520980924669794,0.5852727591049112,0.500063800317817,0.7013923367721716,0.433716901554721
0.37581085128644703,0.3759216127675647,0.3889352424767378,0.5599563033634316,0.5184662878656977,0.5231978707325478,0.5228548251878604,0.5073823991400979,0.49606247550555815,0.5037258197070726,0.5000428287641404,0.6500459112741918,0.33812278281964514
