Models,Ability
LinearRegression,0.5585653289999998
BayesianRidge,0.51350344775
SVR,0.554284967
SVR.1,0.5562324502500001
KNeighborsRegressor,0.53319501325
DecisionTreeRegressor,0.5912742127499999
RandomForestRegressor,0.5711838892500001
AdaBoostRegressor,0.5627505399999999
MLPRegressor,0.5804289997500001
MLPRegressor.1,0.5742046870000002
Average,0.56406893725
Optimal,0.6491748452499999
Worst,0.5216955994999999
