Models,Ability
LinearRegression,0.48380149975000003
BayesianRidge,0.47968124575000015
SVR,0.5127515720000001
SVR.1,0.6279965004999999
KNeighborsRegressor,0.5898397837499998
DecisionTreeRegressor,0.5976542355000001
RandomForestRegressor,0.6498490492500001
AdaBoostRegressor,0.6107524984999999
MLPRegressor,0.6242452792500002
MLPRegressor.1,0.6184731075000001
Average,0.42828348674999994
Optimal,0.6500472814999998
Worst,0.39836512600000007
