LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Average,Optimal,Worst
0.3437335833435138,0.3438318969267559,0.3564171562656624,0.3710586214274843,0.35451559488585466,0.5242874347651545,0.42084910980423745,0.3336051909500631,0.3567624469494881,0.37912348700193765,0.5000591130303258,0.5242874347651545,0.3336051909500631
0.031188101033378986,0.03120204864190595,0.03624196592761283,0.07651303894394701,0.4458917835671326,0.0698587127158554,0.2869116698903945,0.03038395674223176,0.047102865959484326,0.08378594262063692,0.5000186135897753,0.5000186135897753,0.03038395674223176
0.27039791205189184,0.27015688293881723,0.3642414778615308,0.23846885998411224,0.20523138832998,0.17708333333333337,0.17390315980904736,0.6140289652765692,0.6557059364637889,0.3459789327160263,0.5000331564699068,0.6557059364637889,0.17390315980904736
0.9809059733238319,0.9819162421090555,0.9196502064045922,0.9347760468155859,0.8935570798628121,0.45079561254441525,0.5601842964100595,0.9032977304961669,0.9794309272192385,0.7335011722042322,0.500085503020162,0.9819162421090555,0.45079561254441525
0.5979430133492087,0.5991668494172417,0.612736611755566,0.5904804616915051,0.5381859324910429,0.783205268935236,0.5463246554364471,0.5442669845053635,0.5857044031704776,0.5672796401255827,0.5000207075809211,0.783205268935236,0.5000207075809211
0.748468328319956,0.7492909322472934,0.6342391841293522,0.33601071544806604,0.3605974863459893,0.13356080916402635,0.2005599575457024,0.527341952219573,0.4463897751259519,0.17556643846037623,0.5000071158285173,0.7492909322472934,0.13356080916402635
0.8369788337606825,0.8363713634167265,0.7836804319323666,0.8260716418181197,0.789273125654949,0.8331657280772323,0.7982849159319747,0.7810853308282575,0.8770217595932175,0.9268755516816162,0.5000069007592612,0.9268755516816162,0.5000069007592612
0.3703932324005297,0.37069705538393266,0.36426409997910436,0.30028801403266625,0.37657663606947117,0.30757820927723845,0.3059486285292737,0.3575110584793286,0.31942582598655467,0.339677833129317,0.5000940784520503,0.5000940784520503,0.30028801403266625
0.8719122177030337,0.8736665547822615,0.8960077472015847,0.8905399345024524,0.8891116903950271,0.7372796807449286,0.9824950144028359,0.8455780691299166,0.8835652768371205,0.8797380130639263,0.5000506920437962,0.9824950144028359,0.5000506920437962
0.6746664021069086,0.6755586452552546,0.7345892917706481,0.5239721695520132,0.9136362174849684,0.9350115169463639,0.9822493388872562,0.8443190482597774,0.482945872724522,0.5661178192661116,0.5000409412071817,0.9822493388872562,0.482945872724522
0.20053048676654503,0.20065168867748595,0.21418162698641754,0.21549740795056546,0.21103213091521075,0.923449612403101,0.5568540376300108,0.21123259213330306,0.20371707338201658,0.16917660293864634,0.5000810878581008,0.923449612403101,0.16917660293864634
0.5089823368150486,0.5090428695327918,0.5025425288291864,0.4642627074488855,0.46349215750145606,0.42626299305524035,0.4361152261845606,0.487503495672065,0.4829334063610579,0.5247085319279098,0.5000835825927911,0.5247085319279098,0.42626299305524035
0.06192018913760024,0.06203331064361454,0.06460572020238124,0.07676802856108295,0.07646129541864136,0.07113462669018222,0.0679775280898876,0.07453443477686965,0.07637145058926693,0.07214065574387142,0.5000332191033116,0.5000332191033116,0.06192018913760024
0.21830282459508688,0.2186886020724376,0.22890163887873002,0.2949615413925625,0.31812577065351416,0.30335097001763667,0.30335097001763667,0.3051837802285207,0.29110978478418875,0.30390644957857726,0.5000693618057473,0.5000693618057473,0.21830282459508688
