Models,Ability
LinearRegression,0.5508546645000003
BayesianRidge,0.5044988652499999
SVR,0.542746021
SVR.1,0.5480318519999999
KNeighborsRegressor,0.5382758432499999
DecisionTreeRegressor,0.5792401157499997
RandomForestRegressor,0.55911089625
AdaBoostRegressor,0.5549019000000002
MLPRegressor,0.5702024784999999
MLPRegressor.1,0.5637688662499999
Average,0.5575763869999999
Optimal,0.6373960625000001
Worst,0.5229886765
