Models,Ability
LinearRegression,0.4879078057499998
BayesianRidge,0.47932978274999993
SVR,0.5125033265
SVR.1,0.5960452299999999
KNeighborsRegressor,0.5520579037500002
DecisionTreeRegressor,0.5648307010000001
RandomForestRegressor,0.6212619115
AdaBoostRegressor,0.57268686975
MLPRegressor,0.584733812
MLPRegressor.1,0.5720052217499998
Average,0.4494231697499999
Optimal,0.62231207775
Worst,0.41849397874999994
