LinearRegression,BayesianRidge,SVR,SVR.1,SVR.2,SVR.3,SVR.4,SVR.5,SVR.6,SVR.7,SVR.8,SVR.9,SVR.10,SVR.11,SVR.12,SVR.13,SVR.14,SVR.15,SVR.16,SVR.17,SVR.18,SVR.19,KNeighborsRegressor,KNeighborsRegressor.1,KNeighborsRegressor.2,KNeighborsRegressor.3,KNeighborsRegressor.4,KNeighborsRegressor.5,KNeighborsRegressor.6,KNeighborsRegressor.7,KNeighborsRegressor.8,KNeighborsRegressor.9,KNeighborsRegressor.10,KNeighborsRegressor.11,KNeighborsRegressor.12,KNeighborsRegressor.13,DecisionTreeRegressor,DecisionTreeRegressor.1,DecisionTreeRegressor.2,DecisionTreeRegressor.3,DecisionTreeRegressor.4,DecisionTreeRegressor.5,DecisionTreeRegressor.6,DecisionTreeRegressor.7,DecisionTreeRegressor.8,DecisionTreeRegressor.9,DecisionTreeRegressor.10,DecisionTreeRegressor.11,DecisionTreeRegressor.12,DecisionTreeRegressor.13,RandomForestRegressor,RandomForestRegressor.1,RandomForestRegressor.2,RandomForestRegressor.3,RandomForestRegressor.4,RandomForestRegressor.5,RandomForestRegressor.6,RandomForestRegressor.7,RandomForestRegressor.8,RandomForestRegressor.9,RandomForestRegressor.10,RandomForestRegressor.11,RandomForestRegressor.12,RandomForestRegressor.13,RandomForestRegressor.14,RandomForestRegressor.15,RandomForestRegressor.16,RandomForestRegressor.17,RandomForestRegressor.18,RandomForestRegressor.19,AdaBoostRegressor,AdaBoostRegressor.1,AdaBoostRegressor.2,AdaBoostRegressor.3,AdaBoostRegressor.4,AdaBoostRegressor.5,AdaBoostRegressor.6,AdaBoostRegressor.7,AdaBoostRegressor.8,AdaBoostRegressor.9,AdaBoostRegressor.10,AdaBoostRegressor.11,MLPRegressor,MLPRegressor.1,MLPRegressor.2,MLPRegressor.3,MLPRegressor.4,MLPRegressor.5,MLPRegressor.6,MLPRegressor.7,MLPRegressor.8,MLPRegressor.9,MLPRegressor.10,MLPRegressor.11,MLPRegressor.12,MLPRegressor.13,MLPRegressor.14,MLPRegressor.15,Average,Optimal,Worst
0.43033880466210556,0.4361135558133732,0.45962268915157295,0.45994102713813784,0.4599411235972206,0.45962290789852245,0.45994131644014785,0.4835201010742143,0.48351984572357215,0.48351959057092647,0.4835193354373543,0.4835190805544432,0.4408592253541476,0.4403320786852968,0.44001357885580594,0.4404513095900538,0.44065186611055973,0.08040311932420413,0.04560618406383911,0.032542651669546355,0.026010910494308,0.02177659772065963,0.5088800672729923,0.501315372133829,0.48205348879950466,0.4863018166195038,0.4892042090719819,0.47737680793518544,0.4731106279368805,0.46523444739195663,0.45505782123224153,0.44667240967541655,0.4497380306945756,0.443060279444717,0.4359914153607834,0.43703472076784494,0.4436055969166156,0.43107293267803987,0.4219819471398263,0.39408070068988715,0.39790988018420687,0.43414657963515835,0.4617136042266976,0.45122942808285105,0.43711318295496426,0.43829707436950194,0.49905593710325824,0.49431877847874206,0.467493994099062,0.44413498743335555,0.42495632320643634,0.42052389416103625,0.41537272894942945,0.42281040563493094,0.41514613815314433,0.4118179654727731,0.42301501842730593,0.41758163035569956,0.4143371018934815,0.41537475828446146,0.431125121681094,0.4292152469098965,0.4296060154796305,0.44032118154310995,0.4519818995457975,0.4331035030512533,0.4462540245628322,0.46370191321591114,0.4554590498667223,0.45496507281322984,0.37610645591941616,0.35336195634662243,0.3493251863020673,0.3636132377194327,0.35596185210400183,0.3177342776996372,0.32089743015437666,0.32536152799265927,0.35103718963982683,0.34442275463629035,0.34795660671613154,0.3252548921614406,0.41852348837545456,0.4407880441414139,0.4235837410694331,0.4161041883522678,0.4326891641981029,0.4222977462986014,0.4184167977925636,0.4243089420753501,0.4521724848578967,0.44563159994734736,0.4403344815764533,0.4444195370704584,0.43678046929972963,0.4354355339955046,0.4375799648383629,0.43260176824943464,0.5000509131794181,0.7300976222815106,0.021071313512199458
0.23065480907969974,0.21360914182859475,0.03021039560918084,0.030041413415301192,0.03004145560525251,0.03021056956178466,0.030041539999767088,0.316606867002804,0.3166064396131701,0.3166060218287419,0.3166056103864414,0.31660520953383153,0.08895343322074506,0.05887824478936511,0.060575564418546765,0.06218723218074732,0.06177336416097549,0.0004415198375309331,0.00028122756947705947,0.0002526992922495559,0.0001992749907126058,0.00016520725244496202,0.02377907641853383,0.014910070479026613,0.021016886076782555,0.020490625894739253,0.02916454702622829,0.037625617459286234,0.02867767141929516,0.03747715472523404,0.035691213981485906,0.03846722671200782,0.07231039336969433,0.10011143714119952,0.04479499977460844,0.05930421864461134,0.041890574380648964,0.035029498196113965,0.09109027717544779,0.04985233302094878,0.07032401963687582,0.6486830232322196,0.04528516994314208,0.1591840868512911,0.029163459891239925,0.05485524100342518,0.08632963537874255,0.022910519290874252,0.04772352398138542,0.021775743031848597,0.08398345898672274,0.1427631443604977,0.13877995613994337,0.11584427575331631,0.12355947203147596,0.11814245944353086,0.1245547776189716,0.16207259131226576,0.07928624980532657,0.0909770342377024,0.0904143560624838,0.16844148585192345,0.07727331039568355,0.04201295501489173,0.046432754536065005,0.031122724745218912,0.03753368909244764,0.060275031617828434,0.030097633683315878,0.042545017004158976,0.01601814642464575,0.01130773320246527,0.009063210990016335,0.010513850110232297,0.03038463035666424,0.004545220073766038,0.006972306930925267,0.005516927919355769,0.009375735415323171,0.008461878201904251,0.007971988359785695,0.007877902793448546,0.12189124545559223,0.15305923887708545,0.14716825097356762,0.2314634271094715,0.150920444883686,0.1116504533152585,0.1313159668060731,0.16455335159757692,0.039044769562635424,0.06261280960250395,0.11435646315895207,0.15087619679107117,0.13984752757079869,0.13700076904993158,0.27633587029228407,0.18476744613299312,0.5000479686624659,0.7931904965636632,0.00016520725244496202
0.41033664392256713,0.4203202907861847,0.4296412214948395,0.42992679634464626,0.42992693418258554,0.42964157606470577,0.4299272097770718,0.43238357491918933,0.43238207933523914,0.4323805839481791,0.43237908859002927,0.43237759347815513,0.6002934065862451,0.5960437513656661,0.5929264681327933,0.5896565302196946,0.5871017766639322,0.010113128219640371,0.005110462576901164,0.0034140132904023116,0.0025655366963233304,0.0020548501699777367,0.5379309747700947,0.5824935701245856,0.5895955685030105,0.6257781298694283,0.6295290586520207,0.6533115330530674,0.6088950936997832,0.6195884882297971,0.6236535128465877,0.6128747918175422,0.5901192725797815,0.5782356992886897,0.5766120156714722,0.5675624168371871,0.45321970972970027,0.4425468977319239,0.6043462355678823,0.5546436703241582,0.6694647306938545,0.5212694210705756,0.5498060458733371,0.5044911469322364,0.5202317773408793,0.5517429029236535,0.5489449679902718,0.5483314498897209,0.5474386256197692,0.5465173164988391,0.573120453819606,0.5229929404449841,0.5571636457473129,0.5376501569244069,0.528820744235257,0.5428837607073185,0.5557584361125346,0.5687421330619464,0.5688952285698047,0.60901191427074,0.5766860396206253,0.5786099296894925,0.6038006885763075,0.5787824567506059,0.5809905502463732,0.605309094186001,0.5404117769446521,0.6152376826722923,0.6334194831831913,0.5899059208100805,0.5017646907830086,0.4955980756749157,0.4728883891785897,0.5260449389832652,0.5481280714276682,0.5296783261684671,0.7109770495674284,0.582773317549731,0.4407194480828268,0.4146602723111134,0.4266823955855079,0.45777259202018994,0.4862986786338637,0.4472643261489845,0.4780210129080612,0.4800979703810899,0.44643212338479366,0.4833287279153888,0.49963570186121203,0.476460101497564,0.4530748316645707,0.4403202012611837,0.4282513556999457,0.432638312062483,0.4231831395721864,0.4219194315604999,0.4209720044678564,0.4170192537932972,0.5000520039945445,0.8497943949116827,0.0020548501699777367
0.5333012349032183,0.531743247607338,0.5081534288447606,0.5079534932795877,0.5079534607915929,0.5081533779803873,0.5079533958552239,0.5056867856671368,0.5056868222964009,0.505686858801859,0.5056868952955886,0.5056869316325275,0.5164999199674309,0.5171475172427944,0.518074129452812,0.5181609803830857,0.5184370613485344,0.10495913606016186,0.06022675487092856,0.04242255954341319,0.032518209714018066,0.026344649581984996,0.5286073809987861,0.5643246734033214,0.55052514958156,0.5499412285970084,0.5366795329352697,0.5436720372515461,0.5458756064621285,0.552341646948804,0.5508860772020509,0.5386914871687418,0.5452898357840975,0.5512313867771755,0.5446032767609894,0.5458615214889844,0.5411836544406049,0.5529230634270663,0.5622230194050234,0.5336202072332299,0.5366345046635119,0.5311302172399829,0.5391892271033945,0.5196566242383782,0.5280682839100292,0.508487688653007,0.4879800213993242,0.5138936806408736,0.5082416745370989,0.47785842756939684,0.5477699935077143,0.536565500902184,0.544362008873237,0.5376699376280022,0.5460905047694655,0.5415957197961576,0.5276468161309847,0.5421633224222846,0.5399793137850804,0.5366639059234404,0.537319370680461,0.53397412489001,0.5190167079415625,0.5342971084132556,0.5153916683626903,0.5282228043006005,0.5206323247531521,0.5278910176127718,0.5227983846123145,0.5337160410124497,0.6444444385450109,0.632719415121536,0.6071017471724247,0.6684803465343686,0.6822421042607074,0.7072374232136072,0.6681098172993042,0.7030941623408602,0.6339469910697488,0.646290073189913,0.6723143995335177,0.6920524408306948,0.524327050990361,0.5702666717258505,0.5457905088621615,0.5385814875463268,0.554109334483808,0.5529362623603673,0.546242920047223,0.5503165296496972,0.5289523821630997,0.530067882403579,0.5306577684150104,0.5278228061149977,0.53225860002864,0.5332437676208441,0.5299078569067505,0.534353345465121,0.5000503945851694,0.8002365267590301,0.026344649581984996
0.4777870948501488,0.47449523558299206,0.5204237455164098,0.5207290557386869,0.5207290407266463,0.520423623510284,0.5207290106597454,0.4918545698588632,0.4918545531450754,0.4918545366357988,0.491854520145913,0.4918545039150234,0.5138258386147464,0.5177770801034702,0.5193012152435559,0.519525597389857,0.5195378456398797,0.03485679857197226,0.018248597408213718,0.012458168925340492,0.009421870695927915,0.007565422887048775,0.559141014264445,0.5480111972417986,0.55548060155983,0.5894010457826173,0.5954538154980604,0.5832838901137511,0.5762064226844784,0.575777221640488,0.5678418093452783,0.5602726854372049,0.5609669497976013,0.5576149639735456,0.5497332218605124,0.5648335877202969,0.45002219718039493,0.6091566189620388,0.5019155795244965,0.5481600857365733,0.5199402932781931,0.5917509112077227,0.5173601757839628,0.5376924071104656,0.5426491695476383,0.5394459435920783,0.5530957368820981,0.5339000940182304,0.5274071280538377,0.5372223349719552,0.47786709298519925,0.4773312133429261,0.4756315451746863,0.47184840487081725,0.4881783995937625,0.5028720456907296,0.4866257455998947,0.4831247238389539,0.5055758175245255,0.5250074523797691,0.5083867386578891,0.4995287634563302,0.5365913752543507,0.4955167915960055,0.5322000635825471,0.5484416409472817,0.5560129939803675,0.5627300678139029,0.538185092149237,0.5393720735611791,0.42108452779201266,0.3936386971524288,0.40872818890682605,0.3941756505741182,0.3444471700257119,0.3225905230883022,0.3621238493464743,0.3333895742281673,0.3827825280626104,0.37730089885616525,0.3733228608553141,0.3655617744059373,0.5218321591380701,0.446965452894949,0.47460681432243923,0.49160086945789266,0.4545980772703248,0.4739363031018672,0.46337470757385724,0.4682341301841878,0.4631812612846674,0.4680161800273807,0.4718866282520864,0.4752572602399382,0.47212822391603504,0.4712772396417579,0.47799006241170205,0.4716942523075617,0.5000463907664873,0.8413919750898721,0.007565422887048775
0.5149128752564333,0.523262994621488,0.4602032961230308,0.45991171619657056,0.4599117597562198,0.4602035032311166,0.45991184690839954,0.5070854485735035,0.5070853588273371,0.5070852687984406,0.5070851787428217,0.5070850883291114,0.51946607623076,0.5221940792075724,0.524060808351619,0.5240865978410811,0.5241376009377327,0.04781077886899752,0.04255095794533214,0.028646675126865632,0.022594948884595196,0.019787085606562067,0.49452134039474654,0.5397359483337651,0.5436531278525878,0.5565449942806777,0.6147774292972932,0.629218816147177,0.6118366249961753,0.6161655221055693,0.6304872665505883,0.5896024009178418,0.5785869648207819,0.5925022466388495,0.6008102322655484,0.6065201475284182,0.505418385434712,0.5025505397287902,0.5259295131606421,0.5075214430821076,0.4915938216936338,0.5003974001634865,0.4432539446479904,0.46500673317122765,0.4706327511498146,0.41920476985930977,0.4309467352284013,0.4486607424886073,0.4414782379066976,0.4452774775281424,0.5324628985592301,0.5358088936965216,0.5278261373934905,0.535855415532995,0.5729699037705718,0.5293275440745326,0.5433876402378268,0.5279121561752971,0.5238646289408151,0.5491888904047653,0.5591633705692247,0.5352066864760768,0.5459324849824372,0.5962565162279087,0.5527319363597634,0.5984110216896069,0.5249332740366321,0.5593207211607695,0.6073766074886208,0.5817115559159785,0.6499927783844579,0.7461872275402177,0.793619730889805,0.7637908034370068,0.8126599135117528,0.6530266678505041,0.9041527274311735,0.7610721169329957,0.8621338871792468,0.8686396305071898,0.9050268467377046,0.9073949209615095,0.47507275178603764,0.5586197729167529,0.5097554561980647,0.4987167695486021,0.5390415176089666,0.5058096892542908,0.5412530517129275,0.5248164710782801,0.5530188920136454,0.5395014334926149,0.5303666718677685,0.5249761721235997,0.5282649064386811,0.5292404068353022,0.5172430617942754,0.5273794399433047,0.5000471148155138,0.9659366699083517,0.018780344927720953
0.44751243118420597,0.48461802475583815,0.3367726655788568,0.33637914801048285,0.33637931882943806,0.3367732922796921,0.3363796604815225,0.46227614619667107,0.4622745214222877,0.46227289599965193,0.46227127053008754,0.462269644235166,0.4506045508199395,0.47057581611574184,0.48542908328328416,0.4851771809593524,0.4816436781256435,0.014695305171538543,0.02237205973460346,0.0067699280924011646,0.005462402387894695,0.005081578270455729,0.3270808020314421,0.28845200436379115,0.23778748503411293,0.29323697449464825,0.3244306844600847,0.36454229792468373,0.3980376551456012,0.4022984254637191,0.4568059419166318,0.4385561280557136,0.5050778950152817,0.5041511909283163,0.5274525713109051,0.5962264481744566,0.39575474452747494,0.3802277146533194,0.44597608756885726,0.5909078910278422,0.5567062924946401,0.48929719350702855,0.5846441686073753,0.5063466834915413,0.5554804556899905,0.3893898977958502,0.3286745509567152,0.3345058144948886,0.2800183754948908,0.3497853091522071,0.5672396176232634,0.5168288848353222,0.4741987807745162,0.4989798643541148,0.4778121829969083,0.4737854064514135,0.5062869831086438,0.48521072795313946,0.36077690124580497,0.42636952993706545,0.495047043867389,0.4482369596064609,0.45641216980374655,0.40300297321038486,0.3547595836618851,0.39485414570183663,0.364184601021578,0.3539848919045356,0.34925467748439853,0.38072588383762435,0.7411293201890884,0.5242441730397853,0.41826356834433787,0.49205578021412244,0.3379097779416371,0.2070473730826708,0.34685670178445027,0.24778353750860185,0.5682070845660254,0.38666900151847083,0.3619833434970429,0.35209363576554914,0.6550117095541306,0.4706226453169813,0.3874622754104129,0.4285156622702283,0.4239215405912352,0.38245606953083844,0.44516361200115045,0.42071681513218745,0.6538968755676113,0.5649797765296585,0.5226309477777282,0.5065349314543992,0.5056059329375298,0.5051942778905624,0.46678541559313125,0.4933731660337065,0.500048458780112,0.928411737523861,0.004919787176111886
0.46218278972348026,0.466782485900593,0.47156691031597686,0.4716982140567717,0.47169827559853433,0.47156706781653324,0.4716983986450739,0.47519335107578203,0.47519274979241743,0.4751921485934941,0.4751915474040504,0.47519094632111203,0.5324003254799897,0.5323884494419946,0.5325828523465008,0.5327248902665922,0.5330012006987641,0.02777287744113923,0.014310044888293827,0.009622377863724545,0.007255463732162772,0.005823048631255642,0.5548140311035673,0.5590384823004175,0.554248777289831,0.5331694734322158,0.5347414020358171,0.5339244282246235,0.5280846159371588,0.5318756850689386,0.5303819801940923,0.529532845163237,0.5259641204905607,0.5235692010917211,0.519336986216492,0.5171618932729161,0.48066739292108107,0.47592404784570375,0.5249936612644603,0.5096871680670836,0.5300881998180267,0.49330565137480764,0.5350276894200352,0.5161823357687798,0.5249272288174103,0.5223119819974633,0.5162207194056501,0.5152742267814563,0.5156615119387371,0.513777394351882,0.512834446866031,0.4975672945495334,0.5135449457676791,0.5074308528678273,0.5021848321167138,0.5120038107571336,0.5102982487384151,0.5135715247282532,0.5210692914671695,0.5371188027697722,0.519564974522451,0.5211088292111189,0.532074492867342,0.5361177714821627,0.5182117616371875,0.5391394816960704,0.5188533614769354,0.531628101658892,0.5268240356268543,0.523899395919029,0.4910179178983123,0.49842533967712715,0.4853542964051143,0.5084290733268723,0.5133664524673016,0.4942877173450181,0.5426273817999259,0.510059820775769,0.47221494730362573,0.45939878380633825,0.466095130886173,0.4805460668768178,0.4878313480965093,0.4802770942425056,0.4889560436541844,0.48887463560725475,0.47829879706911116,0.4904447070354787,0.49623675169338977,0.48940672229715654,0.48087173691083523,0.47549540988953637,0.47030229303175225,0.4722995976807328,0.4680121728348001,0.4674208853206253,0.46709711947861604,0.46520790112122573,0.5000512379562803,0.6316556275933758,0.005823048631255642
0.610559860732662,0.6840226917074642,0.3239950465332536,0.32302010228066314,0.3230202240907393,0.32399566727888723,0.3230204678273121,0.5517813278230159,0.5517807352053031,0.5517801404118786,0.5517795454156015,0.5517789476629614,0.7016234813315799,0.6436342738245472,0.6151599289058944,0.6143108966431705,0.6145421356519167,0.004720934140384018,0.0026104759502187424,0.0018263391928553686,0.0013635012029478586,0.0010795502723213656,0.22859705788366486,0.25150452105955085,0.2741246301707061,0.22612533352418468,0.23122745464316313,0.24553910089774306,0.34170491951007403,0.3065941705226617,0.3171410861271324,0.32208147725478364,0.33921929471419643,0.3050914832636288,0.3004049493218632,0.3495259815937578,0.3092818272310438,0.27916888088663977,0.3589036242557982,0.548966888751201,0.4803556495538375,0.32389578294326365,0.42020531436861547,0.2896097071454194,0.3632997241372487,0.3128008373502164,0.23905997435820586,0.34615779118033285,0.30672336988183063,0.2975998552650243,0.6458942539298972,0.587046081757792,0.5606167581434267,0.6661062280116037,0.4785991711140851,0.45751982113660494,0.5335028766788916,0.544307456179551,0.43066147991833487,0.4400010836118337,0.470013706098572,0.5098355746968805,0.38894017624298083,0.3500833752768383,0.3338976480324026,0.3309776505186697,0.2957084002343389,0.2991067308027572,0.3057897033365241,0.3033113022650749,0.3529708541555848,0.2401732965181113,0.21452647771025352,0.22758035084300374,0.12727633371162514,0.10101380485551406,0.1552186359784954,0.12081202760429274,0.1950284626631739,0.183226913522653,0.17280326448244554,0.16914389261844448,0.3764861802957802,0.6740590968471021,0.5351200487773309,0.5028656177468783,0.6248872244816867,0.5046618601615419,0.7714547681446982,0.6593718529362375,0.8158327730790405,0.8559657945075753,0.7602942266479938,0.7115554466407309,0.7322553248532206,0.7379604038740628,0.6349766885062023,0.716295988987383,0.5000527899731326,0.9552359058011646,0.0010795502723213656
0.587738246972626,0.5828049431167569,0.5215476192379419,0.5210523908835772,0.5210523062187827,0.5215474800460655,0.5210521369884938,0.5136105785080783,0.5136106708984602,0.5136107629910056,0.513610855055358,0.513610946742516,0.5537575086753892,0.556395279358531,0.5594563457662644,0.5598177381839455,0.5607393833281832,0.03657647804742988,0.018825871277594837,0.012713295185424061,0.009619610131668987,0.007749066308881006,0.4221190574997471,0.4808887166285474,0.473414431239526,0.5026873326908523,0.49579686097060804,0.5420543254255638,0.5501079066843391,0.5557262414669988,0.5668750379933745,0.5768055484135718,0.5976156876425844,0.6040076847457424,0.6162042992839265,0.6102265892512284,0.6078044403419594,0.6348971421542149,0.6657065378005291,0.5921993097566552,0.5404566042392319,0.5851879516229551,0.5370782334980952,0.5766761064243857,0.5531420663035154,0.5163598346976281,0.5067125651974472,0.48494298883242004,0.5126223745682814,0.4512905112519422,0.6402541004321043,0.6091232748876602,0.6325149288511277,0.6136192428343487,0.647005867320135,0.6176588678375959,0.5890489031424213,0.6316889700605517,0.6054684654778757,0.5851234661944062,0.609892924952476,0.5739548056337433,0.542668602428156,0.5773488916801446,0.5261072371000279,0.536858169352707,0.5138559023110157,0.49483248623951903,0.4949265514185786,0.4893926474785273,0.7647629572874045,0.8415721030105316,0.8011978209102646,0.7632242434308772,0.7786108013372827,0.7951617600235167,0.7786606752735767,0.7278009977729879,0.8187605804492645,0.851374839984085,0.7864231416520433,0.7596072340369793,0.5662032067095883,0.7027218773563269,0.627958493579093,0.6084030664108362,0.6514395934293447,0.6482460685298606,0.6308969447225979,0.6452119500901392,0.5736674812394637,0.5772721425666523,0.5794124321347368,0.5715115529288793,0.5840995647772596,0.5869077101604067,0.5777727260423304,0.590258060798443,0.5000496804069099,0.9756418224461514,0.007749066308881006
